form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00451518,SB23.7593,,,CCM,BLAINE FOR CONGRESS,,,,,,PO BOX 98,,ST. ELIZABETH,MO,65075,P2024,,2023-09-22,1000.00,,Contribution,,C00458679,,,,,,,,H,MO,03,,,,,,,,
SB23,C00451518,SB23.7591,,,CCM,KATHERINE CLARK FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003,P2024,,2023-09-22,1000.00,,Contribution,,C00541888,KATHERINE CLARK FOR CONGRESS,,,,,,,H,MA,05,,,,,,,,
SB23,C00451518,SB23.7599,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,"92A SURFSIDE AVENUE, #472",,SURFSIDE,CA,90743,P2024,,2023-09-22,1000.00,,Contribution,,C00704981,,,,,,,,H,CA,48,,,,,,,,
SB23,C00451518,SB23.7598,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5429 MADISON AVENUE,,SACRAMENTO,CA,95841,P2024,,2023-09-22,1000.00,,Contribution,,C00326363,,,,,,,,H,CA,05,,,,,,,,
SB23,C00451518,SB23.7594,,,PAC,OORAH! POLITICAL ACTION COMMITTEE,,,,,,PO BOX 3743,,CARMEL,IN,46082,O2023,,2023-09-22,1500.00,,Contribution,,C00551853,OORAH! POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00451518,SB23.7596,,,CCM,PETE AGUILAR FOR CONGRESS,,,,,,PO BOX 10954,,SAN BERNARDINO,CA,92423,P2024,,2023-09-22,1000.00,,Contribution,,C00510461,PETE AGUILAR FOR CONGRESS,,,,,,,H,CA,33,,,,,,,,
SB23,C00451518,SB23.7587,,,CCM,STAND WITH SANCHEZ,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,P2024,,2023-09-22,1000.00,,Contribution,,C00384057,,,,,,,,H,CA,38,,,,,,,,
SB23,C00451518,SB23.7602,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,G2022,,2023-09-22,1000.00,,Contribution for general debt,,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB23,C00451518,SB23.7603,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,PO BOX 1964,,BIRMINGHAM,AL,35201,P2024,,2023-09-28,1000.00,,Contribution,,C00458976,,,,,,,,H,AL,07,,,,,,,,
SB23,C00451518,SB23.7600,,,CCM,VARGAS FOR CONGRESS,,,,,,374 N. COAST HIGHWAY 101 SUITE 2,,ENCINITAS,CA,92024,P2024,,2023-09-22,1000.00,,Contribution,,C00497321,VARGAS FOR CONGRESS,,,,,,,H,CA,52,,,,,,,,
