form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500025033,,,CCM,Adam for Colorado,,,,,,1350 Mountain View Dr,,Aspen,CO,816111030,P2024,,2024-06-20,1000.00,0.00,Federal Candidate Contribution,011,C00805275,,,FRISCH,ADAM,,,,H,CO,03,,,,,,,,
SB23,C00002089,500025086,,,CCM,ADRIANO ESPAILLAT FOR CONGRESS,,,,,,62 Park Ter W,# AB,New York,NY,100341306,P2024,,2024-06-25,2500.00,0.00,Federal Candidate Contribution,011,C00701953,,,ESPAILLAT,ADRIANO,,,,H,NY,13,,,,,,,,
SB23,C00002089,500025080,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-06-20,5000.00,0.00,Federal Candidate Contribution,011,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB23,C00002089,500025025,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO Box 150887,,Denver,CO,802150887,P2024,,2024-06-20,500.00,0.00,Federal Candidate Contribution,011,C00637215,,,PETTERSEN,BRITTANY,,,,H,CO,07,,,,,,,,
SB23,C00002089,500025032,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-06-20,1000.00,0.00,Federal Candidate Contribution,011,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00002089,500025008,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2024-06-27,2500.00,0.00,Federal Candidate Contribution,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00002089,500025035,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,1725 Windsor Ct,,Iowa City,IA,522456059,G2024,,2024-06-25,5000.00,0.00,Federal Candidate Contribution,011,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00002089,500024952,,,CCM,CICILLINE COMMITTEE,,,,,,1 Park Row,Ste 5,Providence,RI,029031235,G2022,,2024-06-26,-3000.00,0.00,Federal Candidate Contribution,011,C00476564,,,Cicilline,David,,,,H,RI,01,,,,,,,,Void CK Original 09/22
SB23,C00002089,500024999,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-06-25,2500.00,0.00,Federal Candidate Contribution,011,,,H8ME02185,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00002089,500024997,,,CCM,Debbie for Congress,,,,,,PO Box 566442,,Miami,FL,332566442,P2024,,2024-06-25,5000.00,0.00,Federal Candidate Contribution,011,C00652065,,,MUCARSEL-POWELL,DEBBIE,,,,H,FL,26,,,,,,,,
