form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00541169,3033562,,,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,1126 AVENUE A,STE 6,SCOTTSBLUFF,NE,693613563,P2024,,2023-03-22,1000.00,0.00,Candidate Contribution ,011,C00412890,ADRIAN SMITH FOR CONGRESS,H6NE03115,Smith,Adrian,,Rep.,,H,NE,03,,,,,,,,
SB23,C00541169,3033563,,,PAC,ALABAMA FIRST PAC,,,,,,PO BOX 3723,,MONTGOMERY,AL,36109,O2023,LPAC Contribution,2023-03-22,5000.00,0.00,PAC Contribution,011,C00821058,ALABAMA FIRST PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033564,,,PAC,ALAMO PAC,,,,,,919 CONGRESS AVE,SUITE 1400,AUSTIN,TX,78701,O2023,LPAC Contribution,2023-03-22,5000.00,0.00,PAC Contribution,011,C00387464,ALAMO PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033565,,,CCM,ARMSTRONG FOR CONGRESS,,,,,,1515 BURNT BOAT DRIVE,BOX 112,BISMARCK,ND,58503,P2024,,2023-03-22,5000.00,0.00,Candidate Contribution ,011,C00670547,ARMSTRONG FOR CONGRESS,H8ND00096,Armstrong,Kelly,,Rep.,,H,ND,00,,,,,,,,
SB23,C00541169,3033566,,,PAC,BLUE HEN FEDERAL PAC,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,O2023,LPAC Contribution,2023-03-22,5000.00,0.00,PAC Contribution,011,C00493700,BLUE HEN FEDERAL PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033567,,,PAC,BLUEGRASS COMMITTEE,,,,,,228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,O2023,LPAC Contribution,2023-03-22,5000.00,0.00,PAC Contribution,011,C00235655,BLUEGRASS COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00541169,3033568,,,PAC,CHC BOLD PAC,,,,,,PO BOX 33079,,WASHINGTON,DC,20033,O2023,PAC Contribution,2023-03-22,2500.00,0.00,PAC Contribution,011,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033569,,,PAC,COMMON VALUES PAC,,,,,,"901 N WASHINGTON ST, SUITE 700",,ALEXANDRIA,VA,22314,O2023,LPAC Contribution,2023-03-22,3500.00,0.00,PAC Contribution,011,C00442368,COMMON VALUES PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033570,,,PAC,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,PO BOX 75357,,WASHINGTON,DC,20013,O2023,PAC Contribution,2023-03-22,5000.00,0.00,PAC Contribution,011,C00147512,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033571,,,CCM,EMMER FOR CONGRESS,,,,,,PO BOX 998,,ANOKA,MN,55303,P2024,,2023-03-22,5000.00,0.00,Candidate Contribution ,011,C00545749,EMMER FOR CONGRESS,H4MN06087,Emmer,Tom,,Rep.,,H,MN,06,,,,,,,,
SB23,C00541169,3033572,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,,2023-03-22,1500.00,0.00,Candidate Contribution ,011,C00436386,FRIENDS OF JOHN BARRASSO,S6WY00068,Barrasso,John,,Sen.,,S,WY,,,,,,,,,
SB23,C00541169,3033573,,,CCM,GUY FOR CONGRESS,,,,,,P.O. BOX 23177,,PITTSBURGH,PA,15222,P2024,,2023-03-22,5000.00,0.00,Candidate Contribution ,011,C00657833,GUY FOR CONGRESS,H8PA18199,Reschenthaler,Guy,,Rep.,,H,PA,14,,,,,,,,
SB23,C00541169,3033574,,,CCM,HALEY STEVENS FOR CONGRESS,,,,,,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009,P2024,,2023-03-22,5000.00,0.00,Candidate Contribution ,011,C00638650,HALEY STEVENS FOR CONGRESS,H8MI11254,Stevens,Haley,,Rep.,,H,MI,11,,,,,,,,
SB23,C00541169,3033575,,,PAC,HEARTLAND VALUES PAC,,,,,,PO BOX 505,,SIOUX FALLS,SD,57101,O2023,LPAC Contribution,2023-03-22,5000.00,0.00,PAC Contribution,011,C00409003,HEARTLAND VALUES PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033576,,,CCM,KEVIN MCCARTHY FOR CONGRESS,,,,,,PO BOX 12667,,BAKERSFIELD,CA,933892667,P2024,,2023-03-22,5000.00,0.00,Candidate Contribution ,011,C00420935,KEVIN MCCARTHY FOR CONGRESS,H6CA22125,McCarthy,Kevin,,Rep.,,H,CA,20,,,,,,,,
SB23,C00541169,3033578,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,233 PENNSYLVANIA AVE SE,,WASHINGTON,DC,20003,O2023,PAC Contribution,2023-03-22,5000.00,0.00,PAC Contribution,011,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00541169,3033579,,,CCM,SCALISE FOR CONGRESS,,,,,,PO BOX 23219,,JEFFERSON,LA,701833219,P2024,,2023-03-22,5000.00,0.00,Candidate Contribution ,011,C00394957,SCALISE FOR CONGRESS,H0LA01087,Scalise,Steve,,Rep.,,H,LA,01,,,,,,,,
SB23,C00541169,3033580,,,PAC,TOGETHER HOLDING OUR MAJORITY PAC,,,,,,PO BOX 97275,,RALEIGH,NC,27624,O2023,LPAC Contribution,2023-03-22,5000.00,0.00,PAC Contribution,011,C00571323,TOGETHER HOLDING OUR MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033581,,,PAC,TOMORROW IS MEANINGFUL PAC,,,,,,1409 ASHLEY RIVER RD,,CHARLESTON,SC,29407,O2023,LPAC Contribution,2023-03-22,5000.00,0.00,PAC Contribution,011,C00495887,TOMORROW IS MEANINGFUL PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033582,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,392050064,P2024,,2023-03-22,1000.00,0.00,Candidate Contribution ,011,C00443218,WICKER FOR SENATE,S8MS00196,Wicker,Roger,,Sen.,,S,MS,,,,,,,,,
SB23,C00541169,3033596,,,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,1126 AVENUE A,STE 6,SCOTTSBLUFF,NE,693613563,P2024,,2023-06-13,3000.00,0.00,Candidate Contribution ,011,C00412890,ADRIAN SMITH FOR CONGRESS,H6NE03115,Smith,Adrian,,Rep.,,H,NE,03,,,,,,,,
SB23,C00541169,3033597,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,P.O. BOX 22116,,EAGAN,MN,55122,P2024,,2023-06-13,1000.00,0.00,Candidate Contribution ,011,C00575209,ANGIE CRAIG FOR CONGRESS,,Craig,Angie,,Rep.,,H,MN,02,,,,,,,,
SB23,C00541169,3033598,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,P2024,,2023-06-13,5000.00,0.00,Candidate Contribution ,011,C00575167,DON BACON FOR CONGRESS,H6NE02125,Bacon,Don,,Rep.,,H,NE,02,,,,,,,,
SB23,C00541169,3033599,,,CCM,BLAKE MOORE FOR CONGRESS,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,P2024,,2023-06-13,1000.00,0.00,Candidate Contribution ,011,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,,
SB23,C00541169,3033600,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,421029639,P2024,,2023-06-13,1000.00,0.00,Candidate Contribution ,011,C00445023,GUTHRIE FOR CONGRESS,H8KY02031,Guthrie,Brett,,Rep.,,H,KY,02,,,,,,,,
SB23,C00541169,3033601,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-06-13,5000.00,0.00,Candidate Contribution ,011,C00607416,BRIAN FITZPATRICK FOR ALL OF US,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,
SB23,C00541169,3033602,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,P2024,,2023-06-13,5000.00,0.00,Candidate Contribution ,011,C00548180,WESTERMAN FOR CONGRESS,H4AR04048,Westerman,Bruce,,Rep.,,H,AR,04,,,,,,,,
SB23,C00541169,3033603,,,PAC,WILD AND WONDERFUL PAC,,,,,,3538 SOUTH WAKEFIELD STREET,,ARLINGTON,VA,22206,O2023,LPAC Contribution,2023-06-13,5000.00,0.00,PAC Contribution,011,C00489336,WILD AND WONDERFUL PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033604,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,POST OFFICE BOX 12567,,COLUMBIA,SC,29211,P2024,,2023-06-13,1000.00,0.00,Candidate Contribution ,011,C00255562,FRIENDS OF JIM CLYBURN,H2SC02042,Clyburn,Jim,,Rep.,,H,SC,06,,,,,,,,
SB23,C00541169,3033605,,,PAC,FREEDOM FUND,,,,,,"824 S MILLEDGE AVE, STE 101",,ATHENS,GA,30605,O2023,LPAC Contribution,2023-06-13,5000.00,0.00,PAC Contribution,011,C00390674,FREEDOM FUND,,,,,,,,,,,,,,,,,
SB23,C00541169,3033606,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,PO BOX 10949,,YAKIMA,WA,989091949,P2024,,2023-06-13,2500.00,0.00,Candidate Contribution ,011,C00559393,DAN NEWHOUSE FOR CONGRESS,H4WA04104,Newhouse,Dan,,Rep.,,H,WA,04,,,,,,,,
SB23,C00541169,3033607,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,9856 ARCHER LN,,DUBLIN,OH,430178914,P2024,,2023-06-13,5000.00,0.00,Candidate Contribution ,011,C00527457,FRIENDS OF DAVE JOYCE,H2OH14064,Joyce,David,,Rep.,,H,OH,14,,,,,,,,
SB23,C00541169,3033608,,,CCM,FRIENDS OF DUSTY JOHNSON,,,,,,PO BOX 278,,MITCHELL,SD,57301,P2024,,2023-06-13,5000.00,0.00,Candidate Contribution ,011,C00628917,FRIENDS OF DUSTY JOHNSON,H8SD01055,Johnson,Dusty,,Rep.,,H,SD,00,,,,,,,,
SB23,C00541169,3033609,,,PAC,JOBS OPPORTUNITY AND NEW IDEAS PAC,,,,,,PO BOX 93441,,DES MOINES,IA,50393,O2023,LPAC Contribution,2023-06-23,2500.00,0.00,PAC Contribution,011,C00566851,JOBS OPPORTUNITY AND NEW IDEAS PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033610,,,CCM,DREW FERGUSON FOR CONGRESS INC.,,,,,,PO BOX 71067,,NEWNAN,GA,30271,P2024,,2023-06-13,5000.00,0.00,Candidate Contribution ,011,C00607838,DREW FERGUSON FOR CONGRESS INC.,H6GA03113,Ferguson,A.,,Rep.,,H,GA,03,,,,,,,,
SB23,C00541169,3033611,,,CCM,VIRGINIA FOXX FOR CONGRESS,,,,,,PO BOX 2676,,BOONE,NC,28607,P2024,,2023-06-13,5000.00,0.00,Candidate Contribution ,011,C00386748,VIRGINIA FOXX FOR CONGRESS,H4NC05146,Foxx,Virginia,,Rep.,,H,NC,05,,,,,,,,
SB23,C00541169,3033612,,,CCM,JOSH GOTTHEIMER FOR CONGRESS,,,,,,PO BOX 584,,RIDGEWOOD,NJ,07451,P2024,,2023-06-13,1500.00,0.00,Candidate Contribution ,011,C00573949,JOSH GOTTHEIMER FOR CONGRESS,H6NJ05171,Gottheimer,Josh,,Rep.,,H,NJ,05,,,,,,,,
SB23,C00541169,3033613,,,PAC,GIDDY UP PAC,,,,,,3858 WALNUT ST,STE 220,DENVER,CO,80205,O2023,LPAC Contribution,2023-06-13,5000.00,0.00,PAC Contribution,011,C00687582,GIDDY UP PAC,,,,,,,,,,,,,,,,,
SB23,C00541169,3033614,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,P2024,,2023-06-13,1000.00,0.00,Candidate Contribution ,011,C00668228,NEVADANS FOR STEVEN HORSFORD,H2NV04011,Horsford,Steven,,Rep.,,H,NV,04,,,,,,,,
SB23,C00541169,3033615,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 5053,,CONCORD,NC,28027,P2024,,2023-06-13,5000.00,0.00,Candidate Contribution ,011,C00504522,HUDSON FOR CONGRESS,H2NC08185,Hudson,Richard,,Rep.,,H,NC,09,,,,,,,,
SB23,C00541169,3033616,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,637021324,P2024,,2023-06-13,5000.00,0.00,Candidate Contribution ,011,C00541862,JASON SMITH FOR CONGRESS,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,
SB23,C00541169,3033617,,,CCM,JEFF DUNCAN FOR CONGRESS,,,,,,PO BOX 845,,LAURENS,SC,29360,P2024,,2023-06-13,1000.00,0.00,Candidate Contribution ,011,C00460550,JEFF DUNCAN FOR CONGRESS,H0SC03077,Duncan,Jeff,,Rep.,,H,SC,03,,,,,,,,
