form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00548008,500667480,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2024-06-03,200.00,0.00,Federal Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00548008,500667490,,,CCM,Titus For Congress,,,,,,PO Box 72454,,Las Vegas,NV,891702454,P2024,,2024-06-03,200.00,0.00,Federal Contribution,,C00499467,,,Titus,Dina,,,,H,NV,01,,,,,,,,
SB23,C00548008,500667481,,,CCM,George Whitesides for Congress,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-06-03,200.00,0.00,Federal Contribution,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00548008,500667482,,,CCM,Will Rollins for Congress,,,,,,31500 Grape St,Ste 3 Pmb 452,Lake Elsinore,CA,925329702,G2024,,2024-06-03,200.00,0.00,Federal Contribution,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,
SB23,C00548008,500668392,,,CCM,Suozzi for Congress,,,,,,PO Box 669,,Glen Cove,NY,115420669,P2024,,2024-06-18,1000.00,0.00,Federal Contribution,,C00607200,,,Suozzi,Thomas,,,,H,NY,03,,,,,,,,
SB23,C00548008,500667484,,,CCM,Derek Tran for Congress,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-06-03,200.00,0.00,Federal Contribution,,C00851790,,,Tran,Derek,,,,H,CA,45,,,,,,,,
SB23,C00548008,500668394,,,PAC,Biden Victory Fund,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-06-24,500.00,0.00,Federal Contribution,,C00744946,Biden Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00548008,500667485,,,CCM,Dave Min For Congress,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-06-03,200.00,0.00,Federal Contribution,,C00831537,,,Min,Dave,,,,H,CA,47,,,,,,,,
SB23,C00548008,500667347,,,CCM,Huffman For Congress,,,,,,PO Box 664,,Petaluma,CA,949530664,G2024,,2024-06-03,1000.00,0.00,Federal Contribution,,C00536680,,,Huffman,Jared,,,,H,CA,02,,,,,,,,
SB23,C00548008,500667477,,,CCM,Mike Levin for Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,G2024,,2024-06-03,200.00,0.00,Federal Contribution,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00548008,500668618,,,CCM,Katherine Clark for Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-06-26,1000.00,0.00,Federal Contribution,,C00541888,,,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00548008,500667348,,,CCM,Lauren Underwood For Congress,,,,,,13400 S Route 59,Unit 116,Plainfield,IL,605855830,G2024,,2024-06-03,1000.00,0.00,Federal Contribution,,C00652719,,,Underwood,Lauren,,,,H,IL,14,,,,,,,,
SB23,C00548008,500668398,,,PAC,2024 Green Senate,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2024-06-24,10000.00,0.00,Federal Contribution,,C00875203,2024 Green Senate,,,,,,,,,,,,,,,,,
