form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00011114,500031191,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-17,14750.76,2024-10-17,241121.02,2024 IE Mail Piece Production and Shipping Costs for NV House Race.,004,,S,H2NV04011,Horsford,Steven,,,,H,04,NV,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031230,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-23,20248.03,2024-10-17,241121.02,2024 IE Mail Piece Production and Shipping Costs for NV-04 House Race.,004,,S,H2NV04011,Horsford,Steven,,,,H,04,NV,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031410,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-23,20486.02,2024-10-18,236865.63,2024 IE Mail Piece Production and Shipping Costs for CO House Race.,004,,S,H2CO08020,Caraveo,Yadira,,,,H,08,CO,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031414,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-22,39323.88,2024-10-21,163976.00,2024 IE Mail Piece Production and Shipping Costs for IA-03 House Race.,004,,O,H2IA03119,NUNN,ZACH,,,,H,03,IA,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031415,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-22,41532.22,2024-10-21,89719.79,2024 IE Mail Piece Production and Shipping Costs for CA-45 House Race.,004,,S,H4CA45170,TRAN,DEREK,,,,H,45,CA,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031416,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-22,48201.48,2024-10-21,85156.51,2024 IE Mail Piece Production and Shipping Costs for CA-47 House Race.,004,,S,H4CA47085,MIN,DAVE,,,,H,47,CA,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031430,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-22,37933.55,2024-10-22,236865.63,2024 IE Mail Piece Production and Shipping Costs for C0-08 House Race.,004,,S,H2CO08020,Caraveo,Yadira,,,,H,08,CO,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031431,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-22,39093.40,2024-10-22,241121.02,2024 IE Mail Piece Production and Shipping Costs for NV-04 House Race.,004,,O,H4NV04116,LEE,JOHN,,,,H,04,NV,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031454,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-29,39093.40,2024-10-24,241121.02,2024 IE Mail Piece Production and Shipping Costs for NV-04 House Race.,004,,S,H2NV04011,Horsford,Steven,,,,H,04,NV,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031455,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-30,14750.09,2024-10-24,241121.02,2024 IE Mail Piece Production and Shipping Costs for NV-04 House Race.,004,,S,H2NV04011,Horsford,Steven,,,,H,04,NV,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031462,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-29,35903.43,2024-10-25,236865.63,2024 IE Mail Piece Production and Shipping Costs for CO-08 House Race.,004,,O,H4CO08034,EVANS,TIMOTHY,JOSEPH,,,H,08,CO,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031463,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-30,20486.02,2024-10-25,236865.63,2024 IE Mail Piece Production and Shipping Costs for CO-08 House Race.,004,,S,H2CO08020,Caraveo,Yadira,,,,H,08,CO,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031465,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-29,48187.57,2024-10-28,89719.79,2024 IE Mail Piece Production and Shipping Costs for CA-45 House Race.,004,,O,H0CA48198,STEEL,MICHELLE,,,,H,45,CA,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031466,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-29,39324.01,2024-10-28,163976.00,2024 IE Mail Piece Production and Shipping Costs for IA-03 House Race.,004,,S,H4IA03172,BACCAM,LANON,,,,H,03,IA,McBride,Elissa,,,,2024-12-05,
SE,C00011114,500031468,,,ORG,Moxie Media,,,,,,P.O. Box 30084,,Seattle,WA,981132084,G2024,,2024-10-30,18343.97,2024-10-29,85156.51,2024 IE Mail Piece Production and Shipping Costs for CA-47 House Race.,004,,O,H6CA48245,BAUGH,SCOTT,,,,H,47,CA,McBride,Elissa,,,,2024-12-05,
