form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00011114,500031615,,,ORG,AFSCME PEOPLE-Non Federal Account,,,,,,1625 L Street NW,,Washington,DC,200365665,G2024,,2024-10-17,245500.00,0.00,Trf non-fed acct to non-fed activity,008,,,,,,,,,,,,,,,,,,,
SB22,C00011114,500031520,,,ORG,AFSCME PEOPLE-Non Federal Account,,,,,,1625 L Street NW,,Washington,DC,200365665,,,2024-11-25,16476.24,0.00,Trf non-fed acct to non-fed activity,008,,,,,,,,,,,,,,,,,,,
SB22,C00011114,500031521,,,ORG,AFSCME PEOPLE-Non Federal Account,,,,,,1625 L Street NW,,Washington,DC,200365665,,,2024-11-25,13338.21,0.00,Trf non-fed acct to non-fed activity,008,,,,,,,,,,,,,,,,,,,
SB22,C00011114,500031522,,,ORG,AFSCME PEOPLE-Non Federal Account,,,,,,1625 L Street NW,,Washington,DC,200365665,,,2024-11-25,164.00,0.00,Trf non-fed acct to non-fed activity,008,,,,,,,,,,,,,,,,,,,
SB22,C00011114,500031523,,,ORG,AFSCME PEOPLE-Non Federal Account,,,,,,1625 L Street NW,,Washington,DC,200365665,,,2024-11-25,1944.81,0.00,Trf non-fed acct to non-fed activity,008,,,,,,,,,,,,,,,,,,,
SB22,C00011114,500031524,,,ORG,AFSCME PEOPLE-Non Federal Account,,,,,,1625 L Street NW,,Washington,DC,200365665,,,2024-11-25,832.38,0.00,Trf non-fed acct to non-fed activity,008,,,,,,,,,,,,,,,,,,,
SB22,C00011114,500031525,,,ORG,AFSCME PEOPLE-Non Federal Account,,,,,,1625 L Street NW,,Washington,DC,200365665,,,2024-11-25,2500.80,0.00,Trf non-fed acct to non-fed activity,008,,,,,,,,,,,,,,,,,,,
SB22,C00011114,500031526,,,ORG,AFSCME PEOPLE-Non Federal Account,,,,,,1625 L Street NW,,Washington,DC,200365665,,,2024-11-25,21380.66,0.00,Trf non-fed acct to non-fed activity,008,,,,,,,,,,,,,,,,,,,
SB22,C00011114,500031527,,,ORG,AFSCME PEOPLE-Non Federal Account,,,,,,1625 L Street NW,,Washington,DC,200365665,,,2024-11-25,1496.50,0.00,Trf non-fed acct to non-fed activity,008,,,,,,,,,,,,,,,,,,,
SB22,C00011114,500031504,,,ORG,United Homecare Workers of PA,,,,,,1500 N. 2nd Street,,Harrisburg,PA,171022528,,,2024-11-22,1431.66,0.00,Refunds of Deposits,008,,,,,,,,,,,,,,,,,,,
