form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00873893,SB29.1008402,,,ORG,ST. JUDE'S RESEARCH HOSPITAL,,,,,,262 DANNY THOMAS PLACE,,MEMPHIS,TN,38105,,,2024-05-31,17047.00,,CHARITABLE CONTRIBUTION - DISGORGEMENT OF CONTRIBUTIONS: SEE CONTRIBUTOR INFORMATION BELOW
SB29,C00873893,SB29.1008403,,,ORG,ST. JUDE'S RESEARCH HOSPITAL,,,,,,262 DANNY THOMAS PLACE,,MEMPHIS,TN,38105,,,2024-06-30,13792.96,,CHARITABLE CONTRIBUTION - DISGORGEMENT OF CONTRIBUTIONS: SEE CONTRIBUTOR INFORMATION BELOW
SB29,C00873893,SB29.122270613,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-05-26,450.00,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
SB29,C00873893,SB29.122270377,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-05-21,950.00,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
SB29,C00873893,SB29.122270386,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-05-21,950.00,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
SB29,C00873893,SB29.122270640,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-05-27,2450.00,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
SB29,C00873893,SB29.122270936,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-06-27,2950.00,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
SB29,C00873893,SB29.122270639,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-05-27,3800.00,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
SB29,C00873893,SB29.122270710,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-05-30,4497.00,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
SB29,C00873893,SB29.122270871,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-06-05,6919.00,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
SB29,C00873893,SB29.122271509,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-06-20,1949.96,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
SB29,C00873893,SB29.122270647,,,IND,,NAME NOT PROVIDED,NAME NOT PROVIDED,,,,INFORMATION REQUESTED,,INFORMATION REQUESTED,ZZ,99999,,,2024-05-28,450.00,,DISGORGED CONTRIBUTION,,,,,,,,,,,,,,,,,,,X
