form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00566067,500940903,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-04,5.52,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500941891,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-11,6.76,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500943988,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-18,10.75,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500944582,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-25,68.95,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500944973,,,PAC,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-08-31,26.45,0.00,Merchant Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500942089,,,ORG,Bank Of America,,,,,,76 Court St,Ste 1,Brooklyn,NY,112015000,,,2024-08-01,16.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500942090,,,ORG,Bank Of America,,,,,,76 Court St,Ste 1,Brooklyn,NY,112015000,,,2024-08-01,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500942091,,,ORG,Bank Of America,,,,,,76 Court St,Ste 1,Brooklyn,NY,112015000,,,2024-08-01,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500942092,,,ORG,Bank Of America,,,,,,76 Court St,Ste 1,Brooklyn,NY,112015000,,,2024-08-02,15.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500942093,,,ORG,Bank Of America,,,,,,76 Court St,Ste 1,Brooklyn,NY,112015000,,,2024-08-02,5.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500942094,,,ORG,Bank Of America,,,,,,76 Court St,Ste 1,Brooklyn,NY,112015000,,,2024-08-06,15.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500942095,,,ORG,Bank Of America,,,,,,76 Court St,Ste 1,Brooklyn,NY,112015000,,,2024-08-13,15.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500949552,,,ORG,Bank Of America,,,,,,76 Court St,Ste 1,Brooklyn,NY,112015000,,,2024-08-20,15.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00566067,500949545,,,ORG,Bank Of America,,,,,,76 Court St,Ste 1,Brooklyn,NY,112015000,,,2024-08-27,15.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
