form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00659599,500179740,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-28,2433.17,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500179750,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-29,2283.43,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500179760,,,ORG,Message Digital,,,,,,PO Box 39152,,Mountain View,CA,94039,,,2024-05-01,71500.00,0.00,digital advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500181470,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-16,5681.01,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500181480,,,ORG,Mothership Strategies,,,,,,4315 50th St NW,,Washington,DC,200164369,,,2024-06-10,55481.29,0.00,digital organizing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500179741,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-30,1970.06,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500179751,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-31,5864.66,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500179761,,,ORG,Mothership Strategies,,,,,,4315 50th St NW,,Washington,DC,200164369,,,2024-04-30,35000.00,0.00,digital advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500181471,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-19,7273.99,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500181481,,,ORG,Mothership Strategies,,,,,,4315 50th St NW,,Washington,DC,200164369,,,2024-06-24,27000.00,0.00,digital organizing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500179742,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-01,876.13,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500179752,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2024-04-30,50596.06,0.00,credit card see detail below,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500179753,500179752,SB21B,ORG,TATANGO,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-04-30,50596.06,0.00,digital advertising,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00659599,500179762,,,ORG,Mothership Strategies,,,,,,4315 50th St NW,,Washington,DC,200164369,,,2024-04-30,37130.77,0.00,digital advertising,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500181472,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-23,6106.82,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500181482,,,ORG,Mothership Strategies,,,,,,4315 50th St NW,,Washington,DC,200164369,,,2024-06-30,15000.00,0.00,digital organizing,,,,,,,,,,,,,,,,,,,,
SB21B,C00659599,500179733,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-03,2603.61,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
