form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00571091,500112154,,,ORG,Aden For Phoenix Union High School District,,,,,,3411 N 16th St,Apt 2059,Phoenix,AZ,850167174,,,2024-04-18,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112159,,,ORG,Allissa Impink for IPS,,,,,,714 Noble St,,Indianapolis,IN,462031730,,,2024-04-18,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112295,,,ORG,Ankit Jain for DC Shadow Senator,,,,,,PO Box 34063,,Washington,DC,200434063,,,2024-04-26,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112006,,,ORG,Candace Jusino for School Board,,,,,,816 Gehry Dr,,Middletown,DE,197099960,,,2024-04-05,600.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112157,,,ORG,Citizens for Jackie Williamson,,,,,,217 S Gables Blvd,,Wheaton,IL,601874721,,,2024-04-18,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112008,,,ORG,Community for Carlos Rivas,,,,,,1724 N Troy St,,Chicago,IL,606475019,,,2024-04-05,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112151,,,ORG,Deborah Howard for State Representative,,,,,,PO Box 12191,,Glendale,AZ,853182191,,,2024-04-12,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112293,,,ORG,Friends of Erika White,,,,,,997 Plumcreek Rd,,Toledo,OH,436154267,,,2024-04-26,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112156,,,ORG,Friends of Katie Marciniak,,,,,,1440 W Taylor St,,Chicago,IL,606074623,,,2024-04-18,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112012,,,ORG,Friends of Michelle N. Pierre,,,,,,2915 N Sayre Ave,,Chicago,IL,606344734,,,2024-04-05,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112003,,,ORG,KY Deserves Moore,,,,,,4801 Trillium Pl,,Lexington,KY,405141410,,,2024-04-05,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112318,,,ORG,Leadership For Educational Equity,,,,,,25 Broadway,Fl 13,New York,NY,100041081,,,2024-04-11,494.96,0.00,"Compliance Services, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00571091,500112149,,,ORG,Orozco for Agua Fria High School District,,,,,,16801 W Toronto Way,,Goodyear,AZ,853387418,,,2024-04-12,1000.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
