form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00886093,500097939,,,ORG,Good Stock And Company,,,,,,800 E Ct,Ste 160,Des Moines,IA,50309,G2024,,2024-09-24,9672.50,2024-09-24,243062.76,Baseball Hats 'BRAT',004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097940,,,ORG,Good Stock And Company,,,,,,800 E Ct,Ste 160,Des Moines,IA,50309,G2024,,2024-09-24,655.30,2024-09-24,243062.76,Baseball Hats 'BRAT' Shipping Charges,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097314,,,ORG,Progress Michigan,,,,,,614 Seymour Ave,,Lansing,MI,489331120,G2024,,2024-09-12,15000.00,2024-09-12,243062.76,Media Buy,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,,Media Purchase 48 Hour Report SE 4114 Filed 9/12/24
SE,C00886093,500097922,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,192.11,2024-09-24,243062.76,Printed Materials used for tabling Northern Michigan University,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097923,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,157.58,2024-09-24,243062.76,Printed Media used for tabling at U of M Flint,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097924,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,206.43,2024-09-24,243062.76,Printed media used for tabling at Saginaw Valley Sate University,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097925,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,206.98,2024-09-24,243062.76,Printed media used for tabling at Central Michigan University,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097926,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,167.36,2024-09-24,243062.76,Printed media used for tabling at Grand Valley State University,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097927,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,136.59,2024-09-24,243062.76,Printed media used for tabling at Hope Lake,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097928,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,114.25,2024-09-24,243062.76,Printed media used for tabling at WMU (1 of 3),004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097929,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,153.98,2024-09-24,243062.76,Printed media used for tabling at WMU (2 of 3),004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097930,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,167.36,2024-09-24,243062.76,Printed media used for tabling at Oakland University,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097931,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,88.90,2024-09-24,243062.76,Printed media used for tabling at Madonna University,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097932,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,145.81,2024-09-24,243062.76,Printed media used for tabling at Jackson College,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097933,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,221.40,2024-09-24,243062.76,Printed Media Tabling Materials,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,,Printed media used for tabling at WMU (3 of 3)
SE,C00886093,500097934,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,151.94,2024-09-24,243062.76,Printed media used for tabling at EMU,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097935,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,144.44,2024-09-24,243062.76,Printed media used for tabling at MTU,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097936,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,199.35,2024-09-24,243062.76,Printed media used for tabling at LTU,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097937,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,128.54,2024-09-24,243062.76,Printed Media Tabling Materials at FSU,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500097938,,,ORG,Staples.Com,,,,,,15 Ridge Rd,,Putnam,CT,062603034,G2024,,2024-09-24,151.94,2024-09-24,243062.76,Printed media used for tabling at U of M,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
SE,C00886093,500098120,,,ORG,"WKQ Medica, LLC",,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-09-12,215000.00,2024-09-11,243062.76,Media Purchase,004,,S,P80000722,Harris,Kamala,,,,P,,,Venkataraman,Amritha,,,,2024-10-24,
