form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00617803,500315242,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-05,39.50,0.00,PAC Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00617803,500317080,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-12,262.68,0.00,PAC Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00617803,500317805,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,P2024,,2023-06-20,262.68,0.00,PAC Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00617803,500318044,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-26,211.33,0.00,PAC Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00617803,500319105,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-30,39.50,0.00,PAC Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00617803,500319108,,,ORG,Amalgamated Bank,,,,,,1212 Fulton St,,Brooklyn,NY,112162003,,,2023-06-26,30.00,0.00,PAC Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00617803,500319109,,,ORG,Andrew Sachse,,,,,,2901 Connecticut Ave NW,Apt 405,Washington,DC,200081457,,,2023-06-09,5500.00,0.00,PAC Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00617803,500319111,,,ORG,Elias Law Group,,,,,,700 13th St NW,Ste 600,Washington,DC,200055998,,,2023-06-20,333.00,0.00,PAC Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00617803,500319113,,,ORG,Political Compliance Management Services,,,,,,PO Box 65322,,Washington,DC,200355322,,,2023-06-29,2890.01,0.00,PAC Accounting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00617803,500319114,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2023-06-12,2500.00,0.00,PAC Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
