form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00615203,B-7722,,,CCM,Catherine Cortez Masto for Senate,,,,,,600 Pennsylvania Avenue Southeast,#15180,Washington,DC,20003,G2028,,2024-05-31,2500.00,2500.00,SCPC PAC Contribution for Catherine Cortez Masto for Senate,011,C00575548,Catherine Cortez Masto for Senate,S6NV00200,Masto,Catherine Cortez,,,,S,NV,00,,,,,,,,
SB23,C00615203,B-7726,,,PTY,Dscc,,,,,,120 Maryland Ave NE,,Washington,DC,20002,,,2024-05-31,7500.00,7500.00,SCPC PAC Contribution to DSCC,011,C00042366,Dscc,,,,,,,,,,,,,,,,,
SB23,C00615203,B-7601,,,PAC,Forward Together PAC,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,G2026,,2024-04-12,2500.00,5000.00,SCPC PAC Contribution to Forward Together PAC,011,,Austin Innovation 2016,S6VA00093,Warner,Mark,Robert,,,S,VA,00,,,,,,,,
SB23,C00615203,B-7603,,,CCM,Friends of Mark Warner,,,,,,1751 Potomac Greens Drive,Suite 300,Alexandria,VA,223146233,G2026,,2024-04-12,2500.00,5000.00,Contribution to Friends of Mark Warner,011,C00438713,Austin Innovation 2016,S6VA00093,Warner,Mark,Robert,,,S,VA,00,,,,,,,,
SB23,C00615203,B-7723,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,G2028,,2024-05-31,5000.00,5000.00,SCPC PAC Contribution to Heartland Values PAC,011,C00409003,Ayotte-Portman-Thune Committee,S2SD00068,Thune,John,,,,S,SD,00,,,,,,,,
SB23,C00615203,B-7724,,,PAC,Jeffries Victory Fund,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,G2024,,2024-05-31,15000.00,15000.00,SCPC PAC Contribution to Jeffries Victory Fund,011,C00768200,Jeffries for Congress,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB23,C00615203,B-7721,,,PAC,Nevada Senate Victory 2024,,,,,,120 Maryland Ave NE,,Washington,DC,20002,G2024,,2024-06-25,5000.00,5000.00,SCPC PAC Contribution to Nevada Senate Victory 2024,011,C00829929,Smart Solutions PAC,S8NV00156,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00615203,B-7727,,,PTY,Nrsc,,,,,,425 2nd Street NE,,Washington,DC,20002,,,2024-05-31,7500.00,9500.00,Committee Contribution,011,C00027466,Nrsc,,,,,,,,,,,,,,,,,
SB23,C00615203,B-7611,,,PAC,Smith Victory,,,,,,824 S Milledge Ave Ste 101,,Athens,GA,30605,P2024,,2024-04-22,5000.00,10000.00,SCPC PAC Contribution to Smith Victory,011,C00573436,Jason Smith for Congress,H4MO08162,Smith,Jason,T,,,H,MO,08,,,,,,,,
SB23,C00615203,B-7613,,,PAC,Smith Victory,,,,,,824 S Milledge Ave Ste 101,,Athens,GA,30605,G2024,,2024-04-22,5000.00,10000.00,SCPC PAC Contribution to Smith Victory,011,C00573436,Jason Smith for Congress,H4MO08162,Smith,Jason,T,,,H,MO,08,,,,,,,,
SB23,C00615203,B-7725,,,CCM,Texans for Senator John Cornyn Inc,,,,,,PO Box 13026,,Austin,TX,78711,G2026,,2024-05-22,5000.00,5000.00,SCPC PAC Contribution to Texans for Senator John Cornyn,011,C00369033,Texans for Senator John Cornyn Inc,S2TX00106,Cornyn,John,Sen,,,S,TX,00,,,,,,,,
