form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00869024,170754,,,ORG,BETTER PATH FORWARD,,,,,,555 METRO PLACE N,,DUBLIN,OH,43017,G2024,,2024-04-30,65116.89,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170762,,,ORG,BETTER PATH FORWARD,,,,,,555 METRO PLACE N,,DUBLIN,OH,43017,G2024,,2024-05-31,28318.91,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170767,,,ORG,BETTER PATH FORWARD,,,,,,555 METRO PLACE N,,DUBLIN,OH,43017,G2024,,2024-06-30,6928.43,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170749,,,ORG,HOGAN FOR MARYLAND,,,,,,2077 SOMERVILLE ROAD,,ANNAPOLIS,MD,21401,G2024,,2024-04-30,185487.72,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170755,,,ORG,HOGAN FOR MARYLAND,,,,,,2077 SOMERVILLE ROAD,,ANNAPOLIS,MD,21401,G2024,,2024-04-30,5153.14,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170756,,,ORG,HOGAN FOR MARYLAND,,,,,,2077 SOMERVILLE ROAD,,ANNAPOLIS,MD,21401,G2024,,2024-04-30,512425.04,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170757,,,ORG,HOGAN FOR MARYLAND,,,,,,2077 SOMERVILLE ROAD,,ANNAPOLIS,MD,21401,G2024,,2024-05-31,355238.95,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170761,,,ORG,HOGAN FOR MARYLAND,,,,,,2077 SOMERVILLE ROAD,,ANNAPOLIS,MD,21401,G2024,,2024-05-31,513643.73,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170765,,,ORG,HOGAN FOR MARYLAND,,,,,,2077 SOMERVILLE ROAD,,ANNAPOLIS,MD,21401,G2024,,2024-06-30,331634.32,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170766,,,ORG,HOGAN FOR MARYLAND,,,,,,2077 SOMERVILLE ROAD,,ANNAPOLIS,MD,21401,G2024,,2024-06-30,-346.41,,JFC TRANSFER ADJUSTMENT - DONORS ALREADY DISCLOSED,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170750,,,ORG,MDGOP,,,,,,PO Box 631 ,,ANNAPOLIS,MD,21404,G2024,,2024-04-30,96595.49,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170760,,,ORG,MDGOP,,,,,,PO Box 631 ,,ANNAPOLIS,MD,21404,G2024,,2024-05-31,263669.82,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170768,,,ORG,MDGOP,,,,,,PO Box 631 ,,ANNAPOLIS,MD,21404,G2024,,2024-06-30,257847.44,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170751,,,ORG,NRSC,,,,,,425 2nd St. N,,WASHINGTON,DC,20002,G2024,,2024-04-30,15694.43,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170752,,,ORG,NRSC,,,,,,425 2nd St. N,,WASHINGTON,DC,20002,G2024,,2024-04-30,4605.41,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170753,,,ORG,NRSC,,,,,,425 2nd St. N,,WASHINGTON,DC,20002,G2024,,2024-04-30,27926.33,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170758,,,ORG,NRSC,,,,,,425 2nd St. N,,WASHINGTON,DC,20002,G2024,,2024-05-31,9304.79,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170759,,,ORG,NRSC,,,,,,425 2nd St. N,,WASHINGTON,DC,20002,G2024,,2024-05-31,174134.80,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170763,,,ORG,NRSC,,,,,,425 2nd St. N,,WASHINGTON,DC,20002,G2024,,2024-06-30,10808.36,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
SB22,C00869024,170764,,,ORG,NRSC,,,,,,425 2nd St. N,,WASHINGTON,DC,20002,G2024,,2024-06-30,140370.06,,JFC TRANSFER,,,,,,,,,,,,,  ,,,,,,,
