form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00235739,B887484,,,CCM,Adam Smith for Congress Committee,,,,,,415 New Jersey Ave. SE Unit 1,,Washington,DC,20003,G2024,,2024-10-04,1500.00,,Contribution,011,C00304709,,H6WA09025,Smith,Adam,,,,H,WA,09,,,,,,,,
SB23,C00235739,B887492,,,PAC,Badlands PAC,,,,,,5827 Colfax Ave,,Alexandria,VA,22313,O2024,Not Applicable,2024-10-04,500.00,,Contribution,011,C00543207,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B887498,,,PAC,Building Opportunities For A Stronger Tomorrow Bost PAC,,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,O2024,Not Applicable,2024-10-04,1000.00,,Contribution,011,C00629832,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B887489,,,PAC,Denali Leadership PAC,,,,,,124 16th St. SE,,Washington,DC,20003,O2024,Not Applicable,2024-10-04,2500.00,,Contribution,011,C00438291,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B887493,,,PAC,Eye of the Tiger PAC,,,,,,317 15th Street NE,,Washington,DC,20002,O2024,Not Applicable,2024-10-04,5000.00,,Contribution,011,C00467431,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B887480,,,CCM,John Duarte for Congress,,,,,,105 E St. SE,,Washington,DC,20003,G2024,,2024-10-04,1500.00,,Contribution,011,C00808279,,H2CA13131,Duarte,John,,,,H,CA,13,,,,,,,,
SB23,C00235739,B887483,,,CCM,Michelle Steel For Congress,,,,,,220 West Windsor Avenue,,Alexandria,VA,22301,G2024,,2024-10-04,4000.00,,Contribution,011,C00704981,,H0CA48198,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00235739,B887494,,,CCM,Mike Bost for Congress Committee,,,,,,3410 Alabama Ave.,,Alexandria,VA,22305,G2024,,2024-10-04,1000.00,,Contribution,011,C00546499,,H4IL12060,Bost,Mike,,,,H,IL,12,,,,,,,,
SB23,C00235739,B887482,,,CCM,Mike Garcia For Congress,,,,,,515 S. Figueroa St. 16th FL,,Los Angeles,CA,90071,G2024,,2024-10-04,2500.00,,Contribution,011,C00701102,,H0CA25105,Garcia,Michael,,,,H,CA,27,,,,,,,,
SB23,C00235739,B887487,,,CCM,Mike Johnson for Louisiana,,,,,,220 West Windsor Ave,,Alexandria,VA,22301,G2024,,2024-10-04,5000.00,,Contribution,011,C00608695,,H6LA04138,Johnson,Mike,,,,H,LA,04,,,,,,,,
SB23,C00235739,B887485,,,CCM,Moolenaar for Congress,,,,,,403 First Street SE,,Washington,DC,20003,G2024,,2024-10-04,1500.00,,Contribution,011,C00561530,,H4MI04126,Moolenaar,John,,,,H,MI,02,,,,,,,,
SB23,C00235739,B887490,,,PAC,PAC for America,,,,,,124 16th St. SE,,Washington,DC,20003,O2024,Not Applicable,2024-10-04,2500.00,,Contribution,011,C00772434,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B887488,,,CCM,Pete Stauber for Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,G2024,,2024-10-04,2000.00,,Contribution,011,C00650697,,H8MN08043,Stauber,Pete,,,,H,MN,08,,,,,,,,
SB23,C00235739,B887491,,,PAC,Strategy PAC,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,O2024,Not Applicable,2024-10-04,2000.00,,Contribution,011,C00497842,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B887486,,,CCM,Tiffany for Wisconsin Inc.,,,,,,422 First Street SE Floor 3,,Washington,DC,20003,G2024,,2024-10-04,2500.00,,Contribution,011,C00718635,,H0WI07101,Tiffany,Tom,,,,H,WI,07,,,,,,,,
SB23,C00235739,B887481,,,CCM,Valadao for Congress,,,,,,2308 Mount Vernon Ave. #337,,Alexandria,VA,22301,G2024,,2024-10-04,1000.00,,Contribution,011,C00499392,,H2CA20094,Valadao,David,,,,H,CA,22,,,,,,,,
SB23,C00235739,B887702,,,PAC,Blue Hen Federal Pac,,,,,,1100 New Jersey Avenue SE Suite 24,,Washington,DC,20003,O2024,Not Applicable,2024-10-07,5000.00,,Contribution,011,C00493700,,,,,,,,,, ,,,,,,,,
SB23,C00235739,B887701,,,CCM,Bob Casey for Senate Inc.,,,,,,750 First St. NE Suite 1070,,Washington,DC,20002,G2024,,2024-10-07,2500.00,,Contribution,011,C00431056,,S6PA00217,Casey,Bob,,,Jr.,S,PA, ,,,,,,,,
SB23,C00235739,B887703,,,PAC,Defend the Dream,,,,,,777 S Figueroa St Suite 4050,,Los Angeles,CA,90017,O2024,Not Applicable,2024-10-07,5000.00,,Contribution,011,C00771238,,,,,,,,,, ,,,,,,,,
