form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00890053,SE.4561,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-25,5000.00,2024-10-25,897377.13,Literature Design,004,C00890053,S,P00009423,HARRIS,KAMALA,,,,P,,,Walls-Lavelle,Jessica,,,,2025-01-05,
SE,C00890053,SE.4562,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-25,5600.00,2024-10-25,902977.13,Literature Design,004,C00890053,S,P00009423,HARRIS,KAMALA,,,,P,,,Walls-Lavelle,Jessica,,,,2025-01-05,
SE,C00890053,SE.4563,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-25,1947.05,2024-10-25,904924.18,Literature Design,004,C00890053,S,P00009423,HARRIS,KAMALA,,,,P,,,Walls-Lavelle,Jessica,,,,2025-01-05,
SE,C00890053,SE.4564,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-25,1400.00,2024-10-25,906324.18,Literature Design,004,C00890053,O,P80001571,TRUMP,DONALD J.,,,,P,,,Walls-Lavelle,Jessica,,,,2025-01-05,
SE,C00890053,SE.4565,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-25,1947.05,2024-10-25,908271.23,Literature Design,004,C00890053,O,P80001571,TRUMP,DONALD J.,,,,P,,,Walls-Lavelle,Jessica,,,,2025-01-05,
SE,C00890053,SE.4566,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-25,1324.54,2024-10-25,75711.12,Literature Design,004,C00890053,S,S6PA00217,CASEY,ROBERT P. JR.,,,,S,,PA,Walls-Lavelle,Jessica,,,,2025-01-05,
SE,C00890053,SE.4567,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-25,1324.54,2024-10-25,77035.66,Literature Design,004,C00890053,O,S2PA00661,MCCORMICK,DAVE,,,,S,,PA,Walls-Lavelle,Jessica,,,,2025-01-05,
SE,C00890053,SE.4585,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-31,96.82,2024-10-31,1661.25,Literature Printing,004,C00890053,S,H8PA15229,WILD,SUSAN,,,,H,07,PA,Walls-Lavelle,Jessica,,,,2025-01-05,
SE,C00890053,SE.4586,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-31,35.00,2024-10-31,2303.16,Literature Printing,004,C00890053,S,H4PA10104,STELSON,JANELLE,,,,H,10,PA,Walls-Lavelle,Jessica,,,,2025-01-05,
SE,C00890053,SE.4587,,,ORG,Deliver Strategies,,,,,,PO Box 1009790,,Arlington,VA,22210,G2024,,2024-10-31,35.00,2024-10-31,2338.16,Literature Printing,004,C00890053,O,H2PA04135,PERRY,SCOTT,,,,H,10,PA,Walls-Lavelle,Jessica,,,,2025-01-05,
