form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00760710,SB23.02,,,CCM,ADAM SMITH FOR CONGRESS COMMITTEE,,,,,,PO BOX 578,,RENTON,WA,98057,G2024,,2024-09-30,1250.00,,CONTRIBUTION,,C00304709,,H6WA09025,SMITH,ADAM,D.,,,H,WA,09,  ,,,,,,,
SB23,C00760710,SB23.10,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,46858,G2024,,2024-09-30,1000.00,,CONTRIBUTION,,C00577999,,S4IN00196,BANKS,JAMES,E.,HON.,,S,IN,,  ,,,,,,,
SB23,C00760710,SB23.04,,,CCM,DONALD NORCROSS FOR CONGRESS,,,,,,PO BOX 160,,COLLINGSWOOD,NJ,08108,G2024,,2024-09-30,250.00,,CONTRIBUTION,,C00558320,,H4NJ01084,NORCROSS,DONALD,W,,,H,NJ,01,  ,,,,,,,
SB23,C00760710,SB23.05,,,CCM,GARAMENDI FOR CONGRESS,,,,,,PO BOX 2978,,FAIRFIELD,CA,94533,G2024,,2024-09-30,250.00,,CONTRIBUTION,,C00462697,,H0CA10149,GARAMENDI,JOHN,,,,H,CA,08,  ,,,,,,,
SB23,C00760710,SB23.07,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-09-30,1000.00,,CONTRIBUTION,,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00760710,SB23.09,,,CCM,MICHAEL WALTZ FOR CONGRESS,,,,,,1235 PROVIDENCE BLVD,STE R PMB 502,DELTONA,FL,32725,G2024,,2024-09-30,750.00,,CONTRIBUTION,,C00666396,,H8FL06148,WALTZ,MICHAEL,,,,H,FL,06,  ,,,,,,,
SB23,C00760710,SB23.08,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,123 EAST 13TH STREET,,ANNISTON,AL,36201,G2024,,2024-09-30,750.00,,CONTRIBUTION,,C00367862,,H2AL03032,ROGERS,MICHAEL,,,,H,AL,03,  ,,,,,,,
SB23,C00760710,SB23.03,,,CCM,MIKIE SHERRILL FOR CONGRESS,,,,,,PO BOX 43032,,MONTCLAIR,NJ,07043,G2024,,2024-09-30,500.00,,CONTRIBUTION,,C00640003,,H8NJ11142,SHERRILL,MIKIE,,,,H,NJ,11,  ,,,,,,,
SB23,C00760710,SB23.06,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,392050064,G2024,,2024-09-30,1250.00,,CONTRIBUTION,,C00443218,,S8MS00196,WICKER,ROGER,,SEN,,S,MS,,  ,,,,,,,
SB23,C00760710,SB23.01,,,PAC,NARRAGANSETT BAY PAC,,,,,,PO BOX 8628,,CRANSTON,RI,02920,,,2024-09-30,2000.00,,2024 CONTRIBUTION,,C00403592,,,,,,,,,,,  ,,,,,,,
