form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00855213,SE.4151,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-02-06,116330.00,2024-02-01,340014.00,PAC Digital Ad,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
SE,C00855213,SE.4157,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-02-13,40000.00,2024-02-12,380014.00,PAC Digital Ad,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
SE,C00855213,SE.4183,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-02-13,76260.00,2024-02-12,456274.00,PAC TV Advertising,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
SE,C00855213,SE.4227,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-02-20,40000.00,2024-02-14,527074.00,PAC TV Advertising,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
SE,C00855213,SE.4228,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-02-20,75835.00,2024-02-14,602909.00,PAC TV Advertising,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
SE,C00855213,SE.4275,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-02-27,40000.00,2024-02-20,642909.00,PAC TV Advertising,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
SE,C00855213,SE.4276,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-02-27,75855.00,2024-02-20,718764.00,PAC TV Advertising,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
SE,C00855213,SE.4348,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-02-28,25000.00,2024-02-27,832764.00,PAC TV Ads,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
SE,C00855213,SE.4363,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-02-28,35000.00,2024-02-28,872164.00,PAC TV Ads,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
SE,C00855213,SE.4366,,,ORG,Red Eagle Media,,,,,,815 Slaters Lane,,Alexandria,VA,22314,P2024,,2024-03-01,25000.00,2024-02-29,897164.00,PAC TV Ads,004,C00855213,O,H8AL02171,MOORE,FELIX BARRY,,,,H,01,AL,Dismukes,Dalton,,,,2024-05-13,
