form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00030718,BA3B8401643364A0C853,,,ORG,Wells Fargo Merchant Services,,,,,,1200 Montego,,Walnut Creek,CA,945982820,,,2024-05-31,1482.85,,Merchant Credit Card Fees,,,,,,,,,,,,,,,,,,,,,
SB21b,C00030718,BFE714F5707114468818,,,ORG,Meath Media Group,,,,,,4441 Klingle St NW,,Washington,DC,200163578,,,2024-05-09,-44340.00,,Trsfr to Line 24 (See memo text for detailed explanation),,,,,,,,,,,,,,,,,,,,,
SB21b,C00030718,B98D6718A5FC4487AADA,,,ORG,AMBROSINO MUIR HANSEN CROUNSE,,,,,,6309 Wiscasset Rd,,Bethesda,MD,208162111,,,2024-05-01,-7200.00,,Trsfr to Line 24 (See memo text for detailed explanation),,,,,,,,,,,,,,,,,,,,,
SB21b,C00030718,B6F243ED6D1764408B53,,,ORG,AMBROSINO MUIR HANSEN CROUNSE,,,,,,6309 Wiscasset Rd,,Bethesda,MD,208162111,,,2024-05-01,-7200.00,,Trsfr to Line 24 (See memo text for detailed explanation),,,,,,,,,,,,,,,,,,,,,
SB21b,C00030718,BC724F97EFCE243D2A01,,,ORG,AMBROSINO MUIR HANSEN CROUNSE,,,,,,6309 Wiscasset Rd,,Bethesda,MD,208162111,,,2024-05-01,-7200.00,,Trsfr to Line 24 (See memo text for detailed explanation),,,,,,,,,,,,,,,,,,,,,
SB21b,C00030718,B0D3AD31C7DE84799BAD,,,ORG,AMBROSINO MUIR HANSEN CROUNSE,,,,,,6309 Wiscasset Rd,,Bethesda,MD,208162111,,,2024-05-09,-7200.00,,Trsfr to Line 24 (See memo text for detailed explanation),,,,,,,,,,,,,,,,,,,,,
SB21b,C00030718,BFDB66A39153C4C96BA6,,,ORG,A-D Strategies LLC,,,,,,PO Box 6551,,Arlington,VA,222060551,,,2024-05-01,-6962.50,,Trsfr to Line 24 (See memo text for detailed explanation),,,,,,,,,,,,,,,,,,,,,
SB21b,C00030718,B58325245AA064B52B9E,,,ORG,A-D Strategies LLC,,,,,,PO Box 6551,,Arlington,VA,222060551,,,2024-05-01,-11621.88,,Trsfr to Line 24 (See memo text for detailed explanation),,,,,,,,,,,,,,,,,,,,,
SB21b,C00030718,BB0DAB9C5663D46E3A0B,,,ORG,A-D Strategies LLC,,,,,,PO Box 6551,,Arlington,VA,222060551,,,2024-05-01,-3325.00,,Trsfr to Line 24 (See memo text for detailed explanation),,,,,,,,,,,,,,,,,,,,,
SB21b,C00030718,B9A8F4E849E6F48A8865,,,ORG,A-D Strategies LLC,,,,,,PO Box 6551,,Arlington,VA,222060551,,,2024-05-09,-19121.88,,Trsfr to Line 24 (See memo text for detailed explanation),,,,,,,,,,,,,,,,,,,,,
