form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00687848,BE249,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,105.08,2024-10-07,117.72,Voter Guide,24E,,S,,Harris,Kamala,,,,P,,,Girvin,Lynn,,,,2024-10-24,X
SE,C00687848,BE251,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,52.54,2024-10-07,58.86,Voter Guide,24E,,S,,Schiff,Adam,,,,S,,,Girvin,Lynn,,,,2024-10-24,X
SE,C00687848,BE252,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,52.54,2024-10-07,58.86,Voter Guide,24E,,S,,Marshall,Derek,,,,H,23,CA,Girvin,Lynn,,,,2024-10-24,X
SE,C00687848,BE253,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,52.54,2024-10-07,58.86,Voter Guide,24E,,S,,Aguilar,Pete,,,,H,33,CA,Girvin,Lynn,,,,2024-10-24,X
SE,C00687848,BE254,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,52.54,2024-10-07,58.86,Voter Guide,24E,,S,,Torres,Norma,,,,H,35,CA,Girvin,Lynn,,,,2024-10-24,X
SE,C00687848,BE255,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,52.54,2024-10-07,58.86,Voter Guide,24E,,S,,Kerr,Joe,,,,H,40,CA,Girvin,Lynn,,,,2024-10-24,X
SE,C00687848,BE256,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,52.54,2024-10-07,58.86,Voter Guide,24E,,S,,Tran,Derek,,,,H,45,CA,Girvin,Lynn,,,,2024-10-24,X
SE,C00687848,BE257,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,52.54,2024-10-07,58.86,Voter Guide,24E,,S,,Correa,Lou,,,,H,46,CA,Girvin,Lynn,,,,2024-10-24,X
SE,C00687848,BE258,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,52.54,2024-10-07,58.86,Voter Guide,24E,,S,,Min,Dave,,,,H,47,CA,Girvin,Lynn,,,,2024-10-24,X
SE,C00687848,BE259,,,ORG,Planned Parenthood of Orange and San Bernardino Counties' Community Action Fund,,,,,,700 South Tustin Street,,Orange,CA,92866,G2024,,2024-10-07,52.54,2024-10-07,58.86,Voter Guide,24E,,S,,Levin,Mike,,,,H,49,CA,Girvin,Lynn,,,,2024-10-24,X
