form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00389403,SB23.7690,,,CCM,AARON BEAN FOR CONGRESS,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,P2024,,2024-02-07,1000.00,,,,C00816983,AARON BEAN FOR CONGRESS,,,,,,,H,FL,04,,,,,,,,
SB23,C00389403,SB23.7709,,,CCM,AMODEI FOR NEVADA,,,,,,503 N DIVISION ST,,CARSON CITY,NV,89703,P2024,,2024-03-18,1000.00,,,,C00496760,AMODEI FOR NEVADA,,,,,,,H,NV,02,,,,,,,,
SB23,C00389403,SB23.7703,,,PAC,BOOTS POLITICAL ACTION COMMITTEE,,,,,,228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,,,2024-03-18,1500.00,,,,C00567545,,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7689,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2024-02-07,1000.00,,,,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,,H,WA,05,,,,,,,,
SB23,C00389403,SB23.7682,,,CCM,CELESTE FOR CONGRESS,,,,,,P. O. BOX 2410,,CEDAR CITY,UT,84721,P2024,,2024-01-08,1000.00,,,,C00842765,CELESTE FOR CONGRESS,,,,,,,H,UT,02,,,,,,,,
SB23,C00389403,SB23.7702,,,CCM,CELESTE FOR CONGRESS,,,,,,P. O. BOX 2410,,CEDAR CITY,UT,84721,P2024,,2024-03-18,1500.00,,,,C00842765,CELESTE FOR CONGRESS,,,,,,,H,UT,02,,,,,,,,
SB23,C00389403,SB23.7681,,,PAC,CMR POLITICAL ACTION COMMITTEE,,,,,,PO BOX 2485,,SPRINGFIELD,VA,22152,,,2024-01-08,2000.00,,,,C00469429,,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7698,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,1002 LOGAN BLVD,STE 114 #237,ALTOONA,PA,16602,P2024,,2024-02-27,1000.00,,,,C00674259,DR JOHN JOYCE FOR CONGRESS,,,,,,,H,PA,13,,,,,,,,
SB23,C00389403,SB23.7685,,,CCM,FRIENDS OF NEAL DUNN,,,,,,PO BOX 16088,,PANAMA CITY,FL,32406,G2024,,2024-01-08,2500.00,,,,C00582304,FRIENDS OF NEAL DUNN,,,,,,,H,FL,02,,,,,,,,
SB23,C00389403,SB23.7693,,,CCM,HOUCHIN FOR CONGRESS,,,,,,PO BOX 234,,SALEM,IN,47167,P2024,,2024-02-07,1000.00,,,,C00800649,HOUCHIN FOR CONGRESS,,,,,,,H,IN,09,,,,,,,,
SB23,C00389403,SB23.7686,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 5053,,CONCORD,NC,28027,P2024,,2024-02-07,1000.00,,,,C00504522,HUDSON FOR CONGRESS,,,,,,,H,NC,08,,,,,,,,
SB23,C00389403,SB23.7699,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 5053,,CONCORD,NC,28027,P2024,,2024-02-27,1000.00,,,,C00504522,HUDSON FOR CONGRESS,,,,,,,H,NC,08,,,,,,,,
SB23,C00389403,SB23.7713,,,CCM,JAKE ELLZEY FOR CONGRESS,,,,,,1005 CONGRESS AVENUE,SUITE 400,AUSTIN,TX,78701,G2024,,2024-03-18,1000.00,,,,C00770438,JAKE ELLZEY FOR CONGRESS,,,,,,,H,TX,06,,,,,,,,
SB23,C00389403,SB23.7701,,,CCM,JAY OBERNOLTE FOR CONGRESS,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,P2024,,2024-02-27,1000.00,,,,C00720078,JAY OBERNOLTE FOR CONGRESS,,,,,,,H,CA,23,,,,,,,,
SB23,C00389403,SB23.7704,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO BOX 296,,PROVO,UT,84603,G2024,,2024-03-18,2500.00,,,,C00647339,JOHN CURTIS FOR UTAH,,,,,,,S,UT,00,,,,,,,,
SB23,C00389403,SB23.7679,,,CCM,"JOHN JAMES FOR CONGRESS, INC.",,,,,,P.O. BOX 628,,ST. CLAIR SHORES,MI,48080,P2024,,2024-01-08,1000.00,,,,C00803502,"JOHN JAMES FOR CONGRESS, INC.",,,,,,,H,MI,10,,,,,,,,
SB23,C00389403,SB23.7708,,,PAC,LEAD ENCOURAGE ELECT PAC,,,,,,PO BOX 183,,HUDSON,WI,54016,,,2024-03-18,1500.00,,,,C00494302,,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7695,,,CCM,MORENO FOR OH SENATE REPUBLICAN NOMINEE FUND 2024,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,P2024,,2024-02-24,1000.00,,,,C00829499,MORENO FOR OH SENATE REPUBLICAN NOMINEE FUND 2024,,,,,,,S,OH,00,,,,,,,,
SB23,C00389403,SB23.7705,,,PAC,OORAH! POLITICAL ACTION COMMITTEE,,,,,,PO BOX 3743,,CARMEL,IN,46082,,,2024-03-18,1000.00,,,,C00551853,,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7692,,,CCM,PEOPLE FOR BEN,,,,,,PO BOX 25371,,ALBUQUERQUE,NM,87125,P2026,,2024-02-07,1000.00,,,,C00443689,PEOPLE FOR BEN,,,,,,,S,NM,03,,,,,,,,
