form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00105981,20024317,,,PAC,First in Freedom PAC,,,,,,"611 Pennsylvania Ave., SE",#396,Washington,DC,20003,,,2024-03-04,5000.00,0.00,,011,C00540146,,,,,,,,,,,,,,,,,,
SB23,C00105981,20024331,,,CCM,Roger Williams For U S Congress Committee,,,,,,10 N. Caddo St.,Pmb #174,Cleburne,TX,76031,G2024,,2024-03-04,1000.00,0.00,,011,C00498121,Roger Williams For U S Congress Committee,H2TX33040,Williams,Roger,,Rep.,,H,TX,25,,,,,,,,
SB23,C00105981,20024332,,,CCM,Bill Foster For Congress,,,,,,PO Box 9104,,Aurora,IL,60598,G2024,,2024-03-04,2000.00,0.00,,011,C00435099,Bill Foster For Congress,H8IL14067,Foster,Bill,,Rep.,,H,IL,11,,,,,,,,
SB23,C00105981,20024333,,,PAC,Treasure State G-37 PAC,,,,,,3242 Cummins Way,,Missoula,MT,59802,,,2024-03-04,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00105981,20024334,,,PAC,BRIDGE PAC,,,,,,"499 S. Capitol St., SW",Suite 412,Washington,DC,20003,,,2024-03-04,5000.00,0.00,,011,C00399196,,,,,,,,,,,,,,,,,,
SB23,C00105981,20024335,,,PAC,Blue Nevada PAC,,,,,,4904 CAMINO AL NORTE,#336664,North Las Vegas,NV,89033,,,2024-03-04,5000.00,0.00,,011,C00707232,,,,,,,,,,,,,,,,,,
SB23,C00105981,20024337,,,PAC,PAC in the Saddle,,,,,,PO Box 150887,,Lakewood,CO,80215,,,2024-03-04,5000.00,0.00,,011,C00829408,,,,,,,,,,,,,,,,,,
SB23,C00105981,20072535,,,PAC,VIEW PAC,,,,,,228 S. WASHINGTON ST.,STE 115,Alexandria,VA,22314,,,2024-03-23,5000.00,0.00,,011,C00327189,,,,,,,,,,,,,,,,,,
SB23,C00105981,20072537,,,PAC,Iron Ladies PAC,,,,,,PO Box 34107,,Austin,TX,78734,,,2024-03-23,5000.00,0.00,,011,C00781716,,,,,,,,,,,,,,,,,,
SB23,C00105981,20072538,,,PAC,Republican Main Street Partnership PAC,,,,,,"325 7th Street, NW",Suite 610,Washington,DC,20004,,,2024-03-23,5000.00,0.00,,011,C00165159,,,,,,,,,,,,,,,,,,
SB23,C00105981,20072540,,,PAC,Southern States PAC,,,,,,PO Box 905,,Tupelo,MS,38802,,,2024-03-23,5000.00,0.00,,011,C00778308,,,,,,,,,,,,,,,,,,
SB23,C00105981,20072541,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,P2021,,2024-03-23,2500.00,0.00,,011,C00545772,Thom Tillis Committee,S4NC00162,Tillis,Thom,,Sen.,,S,NC,,,,,,,,,
