form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00847764,19809888,,,COM,Friends of Patrick Martin,,,,,,111 Homeland Road,,Jane Lew,WV,26378,,,2023-10-10,250.00,0.00,Contribution,011,,,,Martin,Patrick,,WV Sen.,,,,,,,,,,,,Contribution
SB29,C00847764,19809889,,,COM,Friends of Randy E. Smith,,,,,,PO Box 387,,Thomas,WV,26292,,,2023-10-10,500.00,0.00,Contribution,011,,,,Smith,Randy,,WV Sen.,,,,,,,,,,,,Contribution
SB29,C00847764,19809890,,,COM,Jack David Woodrum for Senate,,,,,,PO Box 1496,,Hinton,WV,25951,,,2023-10-10,250.00,0.00,Contribution,011,,,,Woodrum,Jack,,WV Sen.,,,,,,,,,,,,Contribution
SB29,C00847764,19809891,,,COM,Committee to Elect Bill Anderson - 2024,,,,,,1011 Highland Avenue,,Williamstown,WV,26187,,,2023-10-10,250.00,0.00,Contribution,011,,,,Anderson,Bill,,WV Del.,,,,,,,,,,,,Contribution
SB29,C00847764,19809892,,,COM,Clark for WV,,,,,,397 Davis Street,,Charles Town,WV,25414,,,2023-10-10,250.00,0.00,Contribution,011,,,,Clark,Wayne,,WV Del.,,,,,,,,,,,,Contribution
SB29,C00847764,19809893,,,COM,Criss for House,,,,,,PO Box 1652,,Parkersburg,WV,26102,,,2023-10-10,250.00,0.00,Contribution,011,,,,Criss,Vernon,,WV Del.,,,,,,,,,,,,Contribution
SB29,C00847764,19809894,,,COM,Friends of Kathie Hess Crouse,,,,,,520 Eighteen Mile Creek Road,,Buffalo,WV,25033,,,2023-10-10,250.00,0.00,Contribution,011,,,,Crouse,Kathie,,WV Del.,,,,,,,,,,,,Contribution
SB29,C00847764,19809896,,,COM,Espinosa for Senate,,,,,,107 Hancock Court,,Charles Town,WV,25414,,,2023-10-10,250.00,0.00,Contribution,011,,,,Espinosa,Paul,,WV Del.,,,,,,,,,,,,Contribution
SB29,C00847764,19809898,,,COM,Fehrenbacher for WV Committee,,,,,,PO Box 5208,,Vienna,WV,25105,,,2023-10-10,250.00,0.00,Contribution,011,,,,Fehrenbacher,Bob,,WV Del.,,,,,,,,,,,,Contribution
SB29,C00847764,19809900,,,COM,The Committee to Elect Rick Hillenbrand,,,,,,3524 Middle Ridge Road,,Romney,WV,26757,,,2023-10-10,250.00,0.00,Contribution,011,,,,Hillenbrand,Rick,,WV Del.,,,,,,,,,,,,Contribution
SB29,C00847764,19810292,,,COM,Householder for Auditor,,,,,,212 Snooks Lane,,Martinsburg,WV,25405,,,2023-10-10,250.00,0.00,Contribution,011,,,,Householder,Eric,,,,,,,,,,,,,,Contribution
SB29,C00847764,19810293,,,COM,Rohrbach for House,,,,,,25 Kensington Lane,,Huntington,WV,25705,,,2023-10-10,250.00,0.00,Contribution,011,,,,Rohrbach,Matthew,,WV Del.,,,,,,,,,,,,Contribution
SB29,C00847764,19810294,,,COM,Committee to Elect John Paul Hott II,,,,,,207 North Main Street,,Petersburg,WV,26847,,,2023-10-10,250.00,0.00,Contribution,011,,,,Hott,John Paul,,WV Del.,II,,,,,,,,,,,Contribution
SB29,C00847764,19847767,,,COM,Todd Hunter Campaign,,,,,,445 Cape Henry,,Corpus Christi,TX,78412,,,2023-11-07,5000.00,0.00,Contribution,011,,,,Hunter,Todd,,TX Rep.,,,,,,,,,,,,Contribution
