form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00828061,SB21B.I7355,,,ORG,ASHBY LAW PC,,,,,,625 NORTH WASHINGTON STREET,,ALEXANDRIA,VA,22314,,,2023-02-28,6937.50,,LEGAL CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7376,,,ORG,ASHBY LAW PC,,,,,,625 NORTH WASHINGTON STREET,,ALEXANDRIA,VA,22314,P2024,PRIMARY,2023-03-14,21875.00,,LEGAL CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7411,,,ORG,ASHBY LAW PC,,,,,,625 NORTH WASHINGTON STREET,,ALEXANDRIA,VA,22314,P2024,PRIMARY,2023-04-13,14268.75,,LEGAL CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7432,,,ORG,ASHBY LAW PC,,,,,,625 NORTH WASHINGTON STREET,,ALEXANDRIA,VA,22314,P2024,PRIMARY,2023-05-02,6642.75,,LEGAL CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7354,,,ORG,BHNM LLC,,,,,,2936 LANDOVER STREET,,ALEXANDRIA,VA,22305,,,2023-02-28,9118.53,,COMPLIANCE CONSULTING/TRAVEL,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7404,,,ORG,BHNM LLC,,,,,,2936 LANDOVER STREET,,ALEXANDRIA,VA,22305,P2024,PRIMARY,2023-04-03,7500.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7424,,,ORG,BHNM LLC,,,,,,2936 LANDOVER STREET,,ALEXANDRIA,VA,22305,,,2023-04-28,7577.74,,COMPLIANCE CONSULTING/SHIPPING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7466,,,ORG,BHNM LLC,,,,,,2936 LANDOVER STREET,,ALEXANDRIA,VA,22305,P2024,PRIMARY,2023-05-31,7520.67,,COMPLIANCE CONSULTING/ SHIPPING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7384,,,ORG,BK STRATEGIES,,,,,,320 23RD STREET SOUTH,#1003,ARLINGTON,VA,22202,P2024,PRIMARY,2023-03-17,63800.00,,SURVEY RESEARCH ,005,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7447,,,ORG,BK STRATEGIES,,,,,,320 23RD STREET SOUTH,#1003,ARLINGTON,VA,22202,P2024,PRIMARY,2023-05-16,95329.00,,SURVEY RESEARCH ,005,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7360,,,ORG,BOYER CONSULTING GROUP,,,,,,1424 HUDSON STREET,APT 4H,HOBOKEN,NJ,07030,,,2023-03-07,6000.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7399,,,ORG,BOYER CONSULTING GROUP,,,,,,1424 HUDSON STREET,APT 4H,HOBOKEN,NJ,07030,P2024,PRIMARY,2023-03-30,6000.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7428,,,ORG,BOYER CONSULTING GROUP,,,,,,1424 HUDSON STREET,APT 4H,HOBOKEN,NJ,07030,P2024,PRIMARY,2023-05-02,6000.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7463,,,ORG,BOYER CONSULTING GROUP,,,,,,1424 HUDSON STREET,APT 4H,HOBOKEN,NJ,07030,P2024,PRIMARY,2023-05-31,6000.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7388,,,ORG,"CANTO, INC.",,,,,,625 MARKET STREET,#600,SAN FRANCISCO ,CA,94105,,,2023-03-17,1166.66,,SUBSCRIPTION,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7417,,,ORG,"CANTO, INC.",,,,,,625 MARKET STREET,#600,SAN FRANCISCO ,CA,94105,P2024,PRIMARY,2023-04-19,6000.00,,SUBSCRIPTION,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7341,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-02-14,25.00,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7348,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-02-16,2.50,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7357,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-03-03,2.50,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7370,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-03-13,25.00,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7381,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-03-17,25.00,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7408,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-04-04,2.50,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7420,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-04-18,2.50,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7434,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,P2024,PRIMARY,2023-05-02,2.50,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7448,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,P2024,PRIMARY,2023-05-16,2.50,,BANK FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7454,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,P2024,PRIMARY,2023-05-16,25.00,,BANK FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7459,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2023-05-22,12.00,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7446,,,ORG,CMDI,,,,,,4201 WILSON BLVD,3RD FLOOR,ARLINGTON,VA,22203,P2024,PRIMARY,2023-05-17,3000.00,, SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7382,,,ORG,"DEEP ROOT ANALYTICS, LLC",,,,,,3100 CLARENDON BOULEVARD,,ARLINGTON,VA,22201,P2024,PRIMARY,2023-03-17,3000.00,,MEDIA TRACKING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7383,,,ORG,"DEEP ROOT ANALYTICS, LLC",,,,,,3100 CLARENDON BOULEVARD,,ARLINGTON,VA,22201,P2024,PRIMARY,2023-03-17,3000.00,,MEDIA TRACKING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7416,,,ORG,"DEEP ROOT ANALYTICS, LLC",,,,,,3100 CLARENDON BOULEVARD,,ARLINGTON,VA,22201,P2024,PRIMARY,2023-04-19,3000.00,,MEDIA TRACKING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7458,,,ORG,"DEEP ROOT ANALYTICS, LLC",,,,,,3100 CLARENDON BOULEVARD,,ARLINGTON,VA,22201,P2024,PRIMARY,2023-05-24,3000.00,,MEDIA TRACKING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7387,,,ORG,DESERT HEARTLAND LLC,,,,,,9 TAPADERO LANE,,LAS VEGAS,NV,89135,,,2023-03-17,3500.00,,FUNDRAISING CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7412,,,ORG,DESERT HEARTLAND LLC,,,,,,9 TAPADERO LANE,,LAS VEGAS,NV,89135,P2024,PRIMARY,2023-04-14,3500.00,,FUNDRAISING CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7445,,,ORG,DESERT HEARTLAND LLC,,,,,,9 TAPADERO LANE,,LAS VEGAS,NV,89135,P2024,PRIMARY,2023-05-17,3500.00,,FUNDRAISING CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7472,,,ORG,DESERT HEARTLAND LLC,,,,,,9 TAPADERO LANE,,LAS VEGAS,NV,89135,P2024,PRIMARY,2023-06-06,3500.00,,FUNDRAISING CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7465,,,ORG,FIVE SEASONS MEDIA,,,,,,5118 BROADLAWN DRIVE SOUTHEAST,,CEDAR RAPIDS,IA,52403,P2024,PRIMARY,2023-05-31,2000.00,,VIDEO PRODUCTION,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7353,,,ORG,INTUIT,,,,,,2700 COAST AVENUE,,MOUNTAIN VIEW,CA,94043,,,2023-02-23,45.31,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7395,,,ORG,INTUIT,,,,,,2700 COAST AVENUE,,MOUNTAIN VIEW,CA,94043,,,2023-03-23,45.31,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7422,,,ORG,INTUIT,,,,,,2700 COAST AVENUE,,MOUNTAIN VIEW,CA,94043,,,2023-04-24,45.31,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7460,,,ORG,INTUIT,,,,,,2700 COAST AVENUE,,MOUNTAIN VIEW,CA,94043,,,2023-05-23,90.61,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7476,,,ORG,INTUIT,,,,,,2700 COAST AVENUE,,MOUNTAIN VIEW,CA,94043,,,2023-06-23,90.61,,SUBSCRIPTIONS,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7386,,,ORG,K2 & CO.,,,,,,1117 MACEY WAY,,STILLWATER,MN,55082,P2024,PRIMARY,2023-03-17,3946.36,,COMMUNICATIONS CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7402,,,ORG,K2 & CO.,,,,,,1117 MACEY WAY,,STILLWATER,MN,55082,P2024,PRIMARY,2023-04-04,6395.42,,COMMUNICATIONS CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7440,,,ORG,K2 & CO.,,,,,,1117 MACEY WAY,,STILLWATER,MN,55082,P2024,PRIMARY,2023-05-08,4000.00,,COMMUNICATIONS CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7464,,,ORG,K2 & CO.,,,,,,1117 MACEY WAY,,STILLWATER,MN,55082,P2024,PRIMARY,2023-05-31,4000.00,,COMMUNICATIONS CONSULTING ,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7401,,,ORG,"KEY STRATEGIC CONSULTING, LLC",,,,,,1104 WEST BROAD STREET,STE. 1083,FALLS CHURCH,VA,22046,P2024,PRIMARY,2023-03-30,34273.12,,DIGITAL FUNDRAISING CONSULTING AND FUNDRAISING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7415,,,ORG,"KEY STRATEGIC CONSULTING, LLC",,,,,,1104 WEST BROAD STREET,STE. 1083,FALLS CHURCH,VA,22046,P2024,PRIMARY,2023-04-18,25540.76,,DIGITAL FUNDRAISING CONSULTING/ FUNDRAISING FEES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7449,,,ORG,"KEY STRATEGIC CONSULTING, LLC",,,,,,1104 WEST BROAD STREET,STE. 1083,FALLS CHURCH,VA,22046,P2024,PRIMARY,2023-05-16,25265.69,,DIGITAL FUNDRAISING CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7359,,,ORG,"MKJ, INC. ",,,,,,5422 ALBIA ROAD,,BETHESDA,MD,20816,,,2023-03-06,5000.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7405,,,ORG,"MKJ, INC. ",,,,,,5422 ALBIA ROAD,,BETHESDA,MD,20816,P2024,PRIMARY,2023-04-04,10000.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7429,,,ORG,"MKJ, INC. ",,,,,,5422 ALBIA ROAD,,BETHESDA,MD,20816,P2024,PRIMARY,2023-05-02,10000.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7471,,,ORG,"MKJ, INC. ",,,,,,5422 ALBIA ROAD,,BETHESDA,MD,20816,P2024,PRIMARY,2023-06-06,10000.00,,FINANCE CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00828061,SB21B.I7339,,,ORG,SHIRE STRATEGIES LLC,,,,,,4885 MCKNIGHT ROAD,,PITTSBURGH,PA,15237,,,2023-02-09,21750.00,,RESEARCH PUBLICATIONS,001,,,,,,,,,,,,  ,,,,,,,
