form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00837021,500085857,,,PAC,314 Action Fund,,,,,,PO Box 14560,,Washington,DC,200444560,,,2024-10-31,58500.00,0.00,Affiliate Transfer,,C00633248,,,,,,,,,,,,,,,,,,
SB22,C00837021,500085859,,,PAC,314 Action Fund,,,,,,PO Box 14560,,Washington,DC,200444560,,,2024-10-31,4500.00,0.00,Affiliate Transfer,,C00633248,,,,,,,,,,,,,,,,,,
SB22,C00837021,500085838,,,CCM,AMISH FOR ARIZONA,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-10-25,20000.00,0.00,Joint Fundraising Transfer,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,
SB22,C00837021,500085844,,,CCM,AMISH FOR ARIZONA,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-10-31,6000.00,0.00,Joint Fundraising Transfer,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,
SB22,C00837021,500085839,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-10-25,20000.00,0.00,Joint Fundraising Transfer,,C00787820,,,Bohannan,Christina,,,,H,IA,01,,,,,,,,
SB22,C00837021,500085845,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-10-31,6000.00,0.00,Joint Fundraising Transfer,,C00787820,,,Bohannan,Christina,,,,H,IA,01,,,,,,,,
SB22,C00837021,500085837,,,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-10-25,20000.00,0.00,Joint Fundraising Transfer,,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,,
SB22,C00837021,500085843,,,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-10-31,6000.00,0.00,Joint Fundraising Transfer,,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,,
SB22,C00837021,500085864,,,CCM,HERB CONAWAY FOR CONGRESS,,,,,,PO Box 493,,Willingboro,NJ,080460493,G2024,,2024-10-25,2888.38,0.00,Joint Fundraising Transfer,,C00859496,,,CONAWAY,HERB,MD,,,H,NJ,03,,,,,,,,"Attributed to JF between Bynum, Conaway, Lyerly, Rosen, & 314 Action Impact Slate"
SB22,C00837021,500085835,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-10-25,20000.00,0.00,Joint Fundraising Transfer,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
