form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00428623,EB296578,,,CCM,Aaron Bean for Congress,,,,,,2640A Mitcham Drive,,Tallahassee,FL,32308,P2024,,2024-01-05,2000.00,,2024 Contribution,011,C00816983,Aaron Bean for Congress,,Bean,Aaron,,,,H,FL,04,,,,,,,,
SB23,C00428623,EB296581,,,CCM,Bill Foster for Congress,,,,,,PO Box 9104,,Aurora,IL,60598,P2024,,2024-01-05,1000.00,,2024 Contribution,011,C00435099,Bill Foster for Congress,,Foster,Bill,,,,H,IL,11,,,,,,,,
SB23,C00428623,EB296582,,,CCM,DelBene for Congress,,,,,,PO Box 477,,Kirkland,WA,98083,P2024,,2024-01-05,2000.00,,2024 Contribution,011,C00459099,DelBene for Congress,,DelBene,Suzan,,,,H,WA,01,,,,,,,,
SB23,C00428623,EB296583,,,CCM,Diana DeGette For Congress,,,,,,PO Box 61337,,Denver,CO,80206,P2024,,2024-01-05,2500.00,,2024 Contribution,011,C00311639,Diana DeGette For Congress,,DeGette,Diana,,,,H,CO,01,,,,,,,,
SB23,C00428623,EB296575,,,CCM,Feenstra for Congress,,,,,,641 2nd Street,,Hull,IA,51239,P2024,,2024-01-05,1500.00,,2024 Contribution,011,C00693663,Feenstra for Congress,,Feenstra,Randy,,,,H,IA,04,,,,,,,,
SB23,C00428623,EB296573,,,CCM,Friends of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,P2024,,2024-01-05,2000.00,,2024 Contribution,011,C00628917,Friends of Dusty Johnson,,Johnson,Dusty,,,,H,SD,,,,,,,,,
SB23,C00428623,EB296576,,,CCM,Hageman for Wyoming,,,,,,PO Box 4157,,Cheyenne,WY,82003,P2024,,2024-01-05,1000.00,,2024 Contribution,011,C00788943,Hageman for Wyoming,,Hageman,Harriet,,,,H,WY,,,,,,,,,
SB23,C00428623,EB296580,,,CCM,Himes For Congress,,,,,,"857 Post Road, #312",,Fairfield,CT,06824,O2024,Convention,2024-01-05,1000.00,,2024 Contribution,011,C00434191,Himes For Congress,,Himes,Jim,,,,H,CT,04,,,,,,,,
SB23,C00428623,EB296574,,,CCM,Kelly for Congress,,,,,,PO Box 7092,,Tupelo,MS,38802,P2024,,2024-01-05,1000.00,,2024 Contribution,011,C00573980,Kelly for Congress,,Kelly,Trent,,,,H,MS,01,,,,,,,,
SB23,C00428623,EB296579,,,CCM,Moulton For Congress,,,,,,PO Box 2013,,Salem,MA,01970,P2024,,2024-01-05,1000.00,,2024 Contribution,011,C00547240,Moulton For Congress,,Moulton,Seth,,,,H,MA,06,,,,,,,,
SB23,C00428623,EB296584,,,CCM,Schneider For Congress,,,,,,PO Box 1318,,Deerfield,IL,60015,P2024,,2024-01-05,1000.00,,2024 Contribution,011,C00495952,Schneider For Congress,,Schneider,Brad,,,,H,IL,10,,,,,,,,
SB23,C00428623,EB296577,,,CCM,Valadao For Congress,,,,,,"5132 North Palm Avenue, #227",,Fresno,CA,93704,P2024,,2024-01-05,1000.00,,2024 Contribution,011,C00499392,Valadao For Congress,,Valadao,David,,,,H,CA,22,,,,,,,,
SB23,C00428623,EB297122,,,COM,DCCC,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-01-19,15000.00,,2024 Contribution,011,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB297123,,,COM,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,20002,,,2024-01-19,15000.00,,2024 Contribution,011,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB297128,,,CCM,Hern for Congress,,,,,,"9521-B Riverside Parkway, #350",,Tulsa,OK,74137,P2024,,2024-01-19,2500.00,,2024 Contribution,011,C00636092,Hern for Congress,,Hern,Kevin,,,,H,OK,01,,,,,,,,
SB23,C00428623,EB297125,,,COM,NRCC,,,,,,320 First Street SE,,Washington,DC,20003,,,2024-01-19,15000.00,,2024 Contribution,011,C00075820,NRCC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB297124,,,COM,NRSC,,,,,,425 2nd Street NE,,Washington,DC,20002,,,2024-01-19,15000.00,,2024 Contribution,011,C00027466,NRSC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB297126,,,CCM,Sydney Kamlager-Dove for Congress,,,,,,"600 Pennsylvania Ave SE, #15180",,Washington,DC,20003,P2024,,2024-01-19,1000.00,,2024 Contribution,011,C00795823,Sydney Kamlager-Dove for Congress,,Kamlager-Dove,Sydney,,,,H,CA,37,,,,,,,,
