form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00027342,88178926,,,COM,Jim Begley for MUD Board,,,,,,15387 Nicholas Street,,Omaha,NE,68154,,,2024-01-04,-10000.00,0.00,Void - Check was not reeived in time,011,,,,Begley,Jim,,,,,,,,,,,,,,Void - Check was not reeived in time
SB29,C00027342,88179969,,,COM,Friends of Clarence Lam,,,,,,PO Box 891,,Columbia,MD,21044,,,2024-01-04,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Lam,Clarence,,MD Sen.,Dr.,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,88181655,,,COM,Friends of Nicole Williams,,,,,,PO Box 492,,Greenbelt,MD,20768,,,2024-01-04,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Williams,Nicole,,,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,88181656,,,COM,Friends of Ashanti Martinez,,,,,,PO Box 203,,Hyattsville,MD,20781,,,2024-01-04,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Martinez,Ashanti,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,88181657,,,COM,Friends of Andrea Harrison,,,,,,17 W Courtland St. Ste 210,,Bel Air,MD,21014,,,2024-01-04,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Harrison,Andrea,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,88181660,,,COM,Friends of Jolene Ivey,,,,,,1220 Patapsco St.,,Baltimore,MD,21230,,,2024-01-04,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Ivey,Jolene,,,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,88181662,,,COM,Diego M. Bernal Campaign,,,,,,PO Box 12411,,San Antonio,TX,78212,,,2024-01-04,4000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Bernal,Diego,,TX Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181666,,,COM,Committee to Elect Eddie Day Pashinski,,,,,,131 Meadowcrest Drive,,Naticoke,PA,18634,,,2024-01-04,2000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Pashinski,Eddie,,PA Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181667,,,COM,Cabell for PA,,,,,,PO Box 412,,Harrisburg,PA,17108,,,2024-01-04,5000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Cabell,Mike,,PA Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181692,,,COM,Friends of Prokopiak,,,,,,32 Butterfly Lane,,Levittown,PA,19054,,,2024-01-04,20000.00,0.00,2024 Voluntary Non-Federal General,011,,,,Prokopiak,Jim,,,,,,,,,,,,,,2024 Voluntary Non-Federal General
SB29,C00027342,88181695,,,COM,Baker for Senate Committee,,,,,,PO Box 59,,Lehman,PA,18627,,,2024-01-04,2000.00,0.00,2026 Voluntary Non-Federal Primary,011,,,,Baker,Lisa,,PA Sen.,,,,,,,,,,,,2026 Voluntary Non-Federal Primary
SB29,C00027342,88181696,,,PTY,The Committee for Continued Good Government,,,,,,310 Bunker Drive,,Hanover Township,PA,18706,,,2024-01-04,3000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,88181747,,,COM,Central Pennsylvania Building & Construction Trades (CPBCT) PAC,,,,,,PO Box 391,,Harrisburg,PA,17108,,,2024-01-04,5000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,88181750,,,COM,Friends of Tony Bernard,,,,,,1061 Perkins Jones Rd. NE,,Warren,OH,44483,,,2024-01-04,1000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Bernard,Tony,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181751,,,COM,Friends of Nick Santucci,,,,,,535 Avalon Drive SE,,Warren,OH,44484,,,2024-01-04,1250.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Santucci,Nick,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181752,,,COM,Friends of Mike Loychik,,,,,,307 S High St.,,Cortland,OH,44410,,,2024-01-04,2500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Loychik,Mike,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181753,,,COM,Demetriou for Ohio,,,,,,8472 E Washington Street,Suite 226,Chagrin Falls,OH,44023,,,2024-01-04,1500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Demetriou,Steve,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181754,,,COM,Friends of Mike Loychik,,,,,,307 S High St.,,Cortland,OH,44410,,,2024-01-04,2500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Loychik,Mike,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181755,,,COM,Callender For Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-01-04,2000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Callender,Jamie,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181756,,,COM,Sean Teare for District Attorney,,,,,,PO Box 66031,,Houston,TX,77266,,,2024-01-04,2500.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Teare,Sean,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,88181757,,,COM,Ed Gonzales Campaign,,,,,,PO Box 56386,,Houston,TX,77256,,,2024-01-04,1500.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Gonzales,Ed,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,88181760,,,COM,Friends of Mike McDonnell,,,,,,6001 Grover St.,Suite 1,Omaha,NE,68106,,,2024-01-04,2500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,McDonnell,Mike,,NE Sen.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181761,,,COM,LaRe for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-01-04,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,LaRe,Jeff,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181764,,,COM,Friends of Mark Johnson,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-01-04,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Johnson,Mark,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181765,,,COM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-01-04,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Stephens,Jason,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88181990,,,COM,Friends of Don Scott,,,,,,"355 Crawford Street, Ste 704",,Portsmouth,VA,23704,,,2024-01-05,10000.00,0.00,2023 Voluntary Non-Federal General,011,,,,Scott,Don,,VA Del.,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,88181991,,,COM,Scott Surovell for State Senate,,,,,,4010 University Drive,2nd Floor,Fairfax,VA,22030,,,2024-01-05,10000.00,0.00,2023 Voluntary Non-Federal General,011,,,,Surovell,Scott,,VA Sen.,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,88182894,,,COM,Beaty for School Board,,,,,,116-A East Glebe Rd.,,Alexandria,VA,22305,,,2024-01-05,5000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Beaty,Tim,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,88182895,,,COM,Citizens for Kris Valderrama,,,,,,P.O. Box 1165,,Fort Washington,MD,20749,,,2024-01-05,1000.00,0.00,2026 Voluntary Non-Federal General,011,,,,Valderrama,Kriselda,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,88182896,,,COM,Friends of Craig Zucker,,,,,,P.O. Box 1037,,Olney,MD,20830,,,2024-01-05,1000.00,0.00,2026 Voluntary Non-Federal General,011,,,,Zucker,Craig,,,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,88186725,,,COM,Haraz Ghanbari for Ohio,,,,,,26811 Dogwood Lane,,Perrysburg,OH,43551,,,2024-01-09,5000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Ghanbari,Haraz,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88186732,,,ORG,Federal Election Commission,,,,,,"1050 First Street, NE",,Washington,DC,20002,,,2024-01-09,3900.00,0.00,2024 Voluntary Non-Federal Other,001,,,,,,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,88186733,,,COM,Friends Of Swearingen,,,,,,4679 Winterset Dr.,,Columbus,OH,44220,,,2024-01-09,5000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Swearingen,D.J.,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88186739,,,COM,Friends Of Jon Cross,,,,,,16511 Maureen Dr.,,Kenton,OH,43326,,,2024-01-09,1000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Cross,Jon,,OH Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
