form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00102764,500066591,,,CCM,Claudia Tenney for Congress,,,,,,PO Box 244,,Clinton,NY,133230244,P2024,,2023-09-19,1000.00,0.00,2024 Primary,,C00632828,,,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00102764,500066580,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,1002 Logan Blvd,Ste # 114,Altoona,PA,166024067,G2024,,2023-09-05,1000.00,0.00,2024 General,,C00674259,,,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00102764,500066584,,,CCM,DWIGHT EVANS FOR CONGRESS,,,,,,PO Box 6578,,Philadelphia,PA,191386578,P2024,,2023-09-19,1000.00,0.00,2024 General,,C00591065,,,Evans,Dwight,,,,H,PA,02,,,,,,,,
SB23,C00102764,500066585,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,208 EYE St NE,,Washington,DC,20013,G2024,,2023-09-19,1000.00,0.00,2024 General,,C00264697,,,Brown,Sherrod,,Sen.,,S,OH,,,,,,,,,
SB23,C00102764,500066592,,,PAC,GETTING REPUBLICANS ELECTED FOR GENERATIONS PAC (GREG PAC),,,,,,824 S Milledge Ave,Ste 101,Athens,GA,306051369,O2024,2023 Leadership PAC,2023-09-26,2500.00,0.00,2023 Leadership PAC,,C00695874,GETTING REPUBLICANS ELECTED FOR GENERATIONS PAC (GREG PAC),,,,,,,,,,,,,,,,,
SB23,C00102764,500066590,,,CCM,Langworthy for Congress,,,,,,PO Box 120,,Clarence,NY,140310120,P2024,,2023-09-19,1000.00,0.00,2024 Primary,,C00817932,,,Langworthy,Nick,,,,H,NY,23,,,,,,,,
SB23,C00102764,500066583,,,CCM,LARSON FOR CONGRESS,,,,,,PO Box 479,,Glastonbury,CT,060330479,G2024,,2023-09-19,1500.00,0.00,2024 General,,C00330142,,,Larson,John,B.,Rep.,,H,CT,01,,,,,,,,
SB23,C00102764,500066586,,,PAC,MADISON PAC; THE,,,,,,235 State St,Apt 206,Springfield,MA,011031741,O2024,2023 Leadership PAC,2023-09-26,2500.00,0.00,2023 Leadership PAC,,C00426809,MADISON PAC; THE,,,,,,,,,,,,,,,,,
SB23,C00102764,500066587,,,CCM,Mark Alford for Congress,,,,,,PO Box 1428,,Raymore,MO,640831428,P2024,,2023-09-26,1000.00,0.00,2024 Primary,,C00792598,,,Alford,Mark,,,,H,MO,04,,,,,,,,
SB23,C00102764,500066588,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,PO Box 1113,,Anniston,AL,362021113,G2024,,2023-09-26,1000.00,0.00,2024 General,,C00367862,,,Rogers,Mike,D.,Rep.,,H,AL,03,,,,,,,,
SB23,C00102764,500066582,,,PAC,New Economy PAC,,,,,,PO Box 75357,,Washington,DC,200130357,O2023,2023 Leadership PAC,2023-09-19,2500.00,0.00,2023 Leadership PAC,,C00489831,New Economy PAC,,,,,,,,,,,,,,,,,
SB23,C00102764,500066589,,,CCM,PAUL TONKO FOR CONGRESS,,,,,,911 Central Ave,,Albany,NY,122061350,P2024,,2023-09-26,1000.00,0.00,2024 Primary,,C00450049,,,Tonko,Paul,,Rep.,,H,NY,20,,,,,,,,
