form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00872119,SE.4127,,,ORG,360 Touch,,,,,,PO Box 982467,,Park City,UT,84098,P2024,,2024-04-25,279801.94,2024-04-24,431551.94,Media placement,004,C00872119,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4140,,,ORG,360 Touch,,,,,,PO Box 982467,,Park City,UT,84098,P2024,,2024-04-30,278991.94,2024-04-26,761764.67,Media placement,004,C00872119,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4144,,,ORG,Apex Strategies LLC,,,,,,PO Box 17302,,Arlington,VA,22216,P2024,,2024-04-25,2368.79,2024-04-25,482772.73,Text Messages,004,C00872119,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4108,,,ORG,In Field Strategies LLC,,,,,,333 H Street,Suite 5000,Chula Vista,CA,91910,P2024,,2024-04-15,50000.00,2024-04-01,50000.00,Canvassing,004,C00872119,S,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4109,,,ORG,In Field Strategies LLC,,,,,,333 H Street,Suite 5000,Chula Vista,CA,91910,P2024,,2024-04-15,50000.00,2024-04-01,100000.00,Canvassing,004,C00872119,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4110,,,ORG,In Field Strategies LLC,,,,,,333 H Street,Suite 5000,Chula Vista,CA,91910,P2024,,2024-04-15,25000.00,2024-04-15,126750.00,Canvassing,004,C00872119,S,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4111,,,ORG,In Field Strategies LLC,,,,,,333 H Street,Suite 5000,Chula Vista,CA,91910,P2024,,2024-04-15,25000.00,2024-04-15,151750.00,Canvassing,004,C00872119,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4128,,,ORG,Red Elephant Strategy LLC,,,,,,25475 Marsh Landing Pkwy,,Ponte Vedre Beach,FL,32082,P2024,,2024-04-24,40352.00,2024-04-24,471903.94,Digital placement,004,C00872119,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4129,,,ORG,Red Elephant Strategy LLC,,,,,,25475 Marsh Landing Pkwy,,Ponte Vedre Beach,FL,32082,P2024,,2024-04-25,8500.00,2024-04-24,480403.94,Media prouction,004,C00872119,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4112,,,ORG,Whistlestop Strategies LLC,,,,,,23150 Fashion Dr,Ste 231,Estero,FL,33928,P2024,,2024-04-15,875.00,2024-04-11,100875.00,Door hangers,004,C00872119,S,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
SE,C00872119,SE.4113,,,ORG,Whistlestop Strategies LLC,,,,,,23150 Fashion Dr,Ste 231,Estero,FL,33928,P2024,,2024-04-15,875.00,2024-04-11,101750.00,Door hangers,004,C00872119,O,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,Wojciechowski,Maria,,,,2024-06-06,
