form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00490375,B890005,,,ORG,Middle Seat  Consulting LLC,,,,,,PO Box 21600,,Washington,DC,20009,G2024,,2024-10-21,89454.24,2024-10-21,961555.79,Ad consulting,004,C00490375,S,S4MD00327,Alsobrooks,Angela,,,,S, ,MD,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890840,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-10-28,6037.60,2024-10-28,961555.79,Reimbursement for phone banking,001,C00490375,S,S4MD00327,Alsobrooks,Angela,,,,S, ,MD,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B882641,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-09-04,8090.90,2024-11-01,961555.79,Partial reimbursement for Meta Platforms ads reported on 9/04/24 24-hr IE report (Trans ID:B882641),004,C00490375,S,S4MD00327,Alsobrooks,Angela,,,,S, ,MD,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B891455,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-11-04,6009.73,2024-11-01,961555.79,Reimbursement for phone banking,001,C00490375,S,S4MD00327,Alsobrooks,Angela,,,,S, ,MD,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890011,,,ORG,Middle Seat  Consulting LLC,,,,,,PO Box 21600,,Washington,DC,20009,G2024,,2024-10-21,36134.34,2024-10-21,466751.10,Ad consulting,004,C00490375,S,S2WI00219,Baldwin,Tammy,,,,S, ,WI,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890738,,,ORG,Fenton Communications Inc.,,,,,,244 Madison Avenue Suite 307,,New York,NY,20910,G2024,,2024-10-25,500.00,2024-10-25,466751.10,Ad designs,004,C00490375,S,S2WI00219,Baldwin,Tammy,,,,S, ,WI,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890829,,,ORG,AdQuick,,,,,,322 Culver Blvd Unit#V356,,Playa Del Ray,CA,90293,G2024,,2024-10-25,19714.29,2024-10-28,466751.10,Billboard Truck Rental,004,C00490375,S,S2WI00219,Baldwin,Tammy,,,,S, ,WI,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890838,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-10-28,6037.60,2024-10-28,466751.10,Reimbursement for phone banking,001,C00490375,S,S2WI00219,Baldwin,Tammy,,,,S, ,WI,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B891454,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-11-04,6009.73,2024-11-01,466751.10,Reimbursement for phone banking,001,C00490375,S,S2WI00219,Baldwin,Tammy,,,,S, ,WI,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B882647,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-09-04,8090.90,2024-11-01,466751.10,Partial reimbursement for Meta Platforms ads reported on 9/04/24 24-hr IE report (Trans ID:B882647),004,C00490375,S,S2WI00219,Baldwin,Tammy,,,,S, ,WI,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890013,,,ORG,Middle Seat  Consulting LLC,,,,,,PO Box 21600,,Washington,DC,20009,G2024,,2024-10-21,93127.18,2024-10-21,1015269.34,Ad consulting,004,C00490375,S,S6OH00163,Brown,Sherrod,,,,S, ,OH,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890834,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-10-28,6037.61,2024-10-28,1015269.34,Reimbursement for phone banking,001,C00490375,S,S6OH00163,Brown,Sherrod,,,,S, ,OH,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B891450,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-11-04,6009.72,2024-11-01,1015269.34,Reimbursement for phone banking,001,C00490375,S,S6OH00163,Brown,Sherrod,,,,S, ,OH,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B882646,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-09-04,8090.89,2024-11-01,1015269.34,Partial reimbursement for Meta Platforms ads reported on 9/04/24 24-hr IE report (Trans ID:B882646),004,C00490375,S,S6OH00163,Brown,Sherrod,,,,S, ,OH,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890007,,,ORG,Middle Seat  Consulting LLC,,,,,,PO Box 21600,,Washington,DC,20009,G2024,,2024-10-21,52912.98,2024-10-21,707898.01,Ad consulting,004,C00490375,S,S6PA00217,Casey,Bob,,,,S, ,PA,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890016,,,ORG,DSPolitical,,,,,,1133 15th St NW Suite 800,,Washington,DC,20005,G2024,,2024-10-21,125000.00,2024-10-23,707898.01,TV ads,004,C00490375,S,S6PA00217,Casey,Bob,,,,S, ,PA,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890735,,,ORG,Fenton Communications Inc.,,,,,,244 Madison Avenue Suite 307,,New York,NY,20910,G2024,,2024-10-25,500.00,2024-10-25,707898.01,Ad designs,004,C00490375,S,S6PA00217,Casey,Bob,,,,S, ,PA,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890824,,,ORG,AdQuick,,,,,,322 Culver Blvd Unit#V356,,Playa Del Ray,CA,90293,G2024,,2024-10-25,19714.29,2024-10-28,707898.01,Billboard Truck Rental,004,C00490375,S,S6PA00217,Casey,Bob,,,,S, ,PA,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890836,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-10-28,6037.61,2024-10-28,707898.01,Reimbursement for phone banking,001,C00490375,S,S6PA00217,Casey,Bob,,,,S, ,PA,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890751,,,ORG,GetThru,,,,,,9450 SW Gemini Drive,,Beaverton,OR,97008,G2024,,2024-10-28,19437.00,2024-10-29,707898.01,Phone and text campaign,004,C00490375,S,S6PA00217,Casey,Bob,,,,S, ,PA,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B891452,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-11-04,6009.72,2024-11-01,707898.01,Reimbursement for phone banking,001,C00490375,S,S6PA00217,Casey,Bob,,,,S, ,PA,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B882642,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-09-04,8090.89,2024-11-01,707898.01,Partial reimbursement for Meta Platforms ads reported on 9/04/24 24-hr IE report (Trans ID:B882642),004,C00490375,S,S6PA00217,Casey,Bob,,,,S, ,PA,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890009,,,ORG,Middle Seat  Consulting LLC,,,,,,PO Box 21600,,Washington,DC,20009,G2024,,2024-10-21,41597.68,2024-10-21,408581.01,Ad consulting,004,C00490375,S,S4AZ00139,Gallego,Ruban,,,,S, ,AZ,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890828,,,ORG,AdQuick,,,,,,322 Culver Blvd Unit#V356,,Playa Del Ray,CA,90293,G2024,,2024-10-25,19714.29,2024-10-28,408581.01,Billboard Truck Rental,004,C00490375,S,S4AZ00139,Gallego,Ruban,,,,S, ,AZ,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890832,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-10-28,6037.61,2024-10-28,408581.01,Reimbursement for phone banking,001,C00490375,S,S4AZ00139,Gallego,Ruban,,,,S, ,AZ,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B890752,,,ORG,GetThru,,,,,,9450 SW Gemini Drive,,Beaverton,OR,97008,G2024,,2024-10-28,9080.00,2024-10-29,408581.01,Phone and text campaign,004,C00490375,S,S4AZ00139,Gallego,Ruban,,,,S, ,AZ,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B882645,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-09-04,8090.89,2024-11-01,408581.01,Partial reimbursement for Meta Platforms ads reported on 9/04/24 24-hr IE report (Trans ID:B882645),004,C00490375,S,S4AZ00139,Gallego,Ruban,,,,S, ,AZ,Westmoreland,Irma,,,,2025-01-31,
SE,C00490375,B891448,,,ORG,California Nurses Association,,,,,,155 Grand Avenue,,Oakland,CA,94612,G2024,,2024-11-04,6009.72,2024-11-01,408581.01,Reimbursement for phone banking,001,C00490375,S,S4AZ00139,Gallego,Ruban,,,,S, ,AZ,Westmoreland,Irma,,,,2025-01-31,
