form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00034157,509A21EB18B5648AC81,,,PAC,A New Direction PAC,,,,,,PO Box 33079,,Washington,DC,20033,O2024,Contribution,2024-12-20,2500.00,,2024 Contribution,011,C00458570,A New Direction PAC,,,,,,,,,,,,,,,,,
SB23,C00034157,C317DE8F7F5E2C7B99B,,,PAC,American Defense And Military PAC,,,,,,PO Box 21961,,Seattle,WA,98111,O2024,Contribution,2024-12-20,2500.00,,2024 Contribution,011,C00492025,American Defense And Military PAC,,,,,,,,,,,,,,,,,
SB23,C00034157,A42626624493458923D,,,PAC,Common Good PAC,,,,,,PO Box 669,,Glen Cove,NY,11542,O2024,Contribution,2024-12-20,2500.00,,2024 Contribution,011,C00669929,Common Good PAC,,,,,,,,,,,,,,,,,
SB23,C00034157,F79534F948812C3C199,,,PAC,Continuing America's Strength And Security PAC,,,,,,PO Box 80505,,Baton Rouge,LA,70898,O2024,Contribution,2024-12-20,2500.00,,2024 Contribution,011,C00480228,Continuing America's Strength And Security PAC,,,,,,,,,,,,,,,,,
SB23,C00034157,78B1217E2B3CAE4C0C1,,,PAC,Houlapac,,,,,,PO Box 65322,,Washington,DC,20035,O2024,Contribution,2024-12-20,2500.00,,2024 Contribution,011,C00708636,Houlapac,,,,,,,,,,,,,,,,,
SB23,C00034157,9F6D2E846AE18A48BB0,,,PAC,Husky PAC,,,,,,228 2nd St SE,,Washington,DC,20003,O2024,Contribution,2024-12-20,2500.00,,2024 Contribution,011,C00464727,Husky PAC,,,,,,,,,,,,,,,,,
SB23,C00034157,62D99681ECA91B6964F,,,PAC,Lasting Investments Strengthening America PAC,,,,,,PO Box 327,,Romeo,MI,48065,O2024,Contribution,2024-12-20,2500.00,,2024 Contribution,011,C00764886,Lasting Investments Strengthening America PAC,,,,,,,,,,,,,,,,,
SB23,C00034157,6F2DE2FC0A9185A8EC2,,,PAC,Peach State PAC,,,,,,225 Market Place Connector,NUM 1055,Peachtree City,GA,30269,O2024,Contribution,2024-12-20,2500.00,,2024 Contribution,011,C00872481,Peach State PAC,,,,,,,,,,,,,,,,,
SB23,C00034157,28687AAE0C35CD93BF5,,,PAC,Pirate PAC,,,,,,122 C St NW,Ste 360,Washington,DC,20001,O2024,Contribution,2024-12-20,1500.00,,2024 Contribution,011,C00854430,Pirate PAC,,,,,,,,,,,,,,,,,
SB23,C00034157,1F0884556EDCD775E3B,,,PAC,Star PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,O2024,Contribution,2024-12-20,1500.00,,2024 Contribution,011,C00636837,Star PAC,,,,,,,,,,,,,,,,,
SB23,C00034157,57FA1097DC098EB350D,,,PAC,Tried-And-True PAC,,,,,,122 C St NW,Ste 360,Washington,DC,20001,O2024,Contribution,2024-12-20,1500.00,,2024 Contribution,011,C00680132,Tried-And-True PAC,,,,,,,,,,,,,,,,,
