form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00885707,500117400,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-10-18,125000.00,2024-10-18,1717889.98,Digital Ads,,,O,H4CO08034,EVANS,TIMOTHY,JOSEPH,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
SE,C00885707,500117401,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-10-18,125000.00,2024-10-18,1717889.98,Digital Ads,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
SE,C00885707,500125887,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-10-24,35000.00,2024-10-24,1717889.98,Digital--You Tube,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
SE,C00885707,500125890,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-10-24,27000.00,2024-10-24,1717889.98,Digital--Facebook/Instagram,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
SE,C00885707,500125891,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-10-24,13000.00,2024-10-24,1717889.98,Digital--Snapchat,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
SE,C00885707,500125894,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-10-24,1500.00,2024-10-24,1717889.98,Digital-Google,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
SE,C00885707,500125895,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-10-24,1500.00,2024-10-24,1717889.98,Digital-Google,,,O,H4CO08034,EVANS,TIMOTHY,JOSEPH,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
SE,C00885707,500128153,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-10-29,58000.00,2024-10-29,1717889.98,Digital-You Tube,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
SE,C00885707,500128154,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-10-29,17000.00,2024-10-29,1717889.98,Digital-Snapchat,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
SE,C00885707,500129171,,,ORG,Delino LLC,,,,,,9565 W 52nd Ave,,Arvada,CO,800022913,G2024,,2024-11-01,20000.00,2024-11-01,1717889.98,Digital Adverstising,,,S,H2CO08020,CARAVEO,YADIRA,,,,H,08,CO,Moore,Tracie,,,,2024-12-05,
