form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00629311,500053709,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-08-13,197.50,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500054577,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-30,395.00,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500055188,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-12,5.93,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500055605,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-30,98.75,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500056098,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-31,197.50,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500053239,,,ORG,"AFJ Strategies, LLC",,,,,,PO Box 395,,Durham,NH,038240395,,,2023-07-14,3000.00,0.00,Campaign Strategy Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500053811,,,ORG,"AFJ Strategies, LLC",,,,,,PO Box 395,,Durham,NH,038240395,,,2023-08-15,3000.00,0.00,Campaign Strategy Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500054709,,,ORG,"AFJ Strategies, LLC",,,,,,PO Box 395,,Durham,NH,038240395,,,2023-09-15,3000.00,0.00,Campaign Strategy Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500055092,,,ORG,"AFJ Strategies, LLC",,,,,,PO Box 395,,Durham,NH,038240395,,,2023-10-13,3000.00,0.00,Campaign Strategy Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500055761,,,ORG,"AFJ Strategies, LLC",,,,,,PO Box 395,,Durham,NH,038240395,,,2023-11-15,3000.00,0.00,Campaign Strategy Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500056350,,,ORG,"AFJ Strategies, LLC",,,,,,PO Box 395,,Durham,NH,038240395,,,2023-12-15,3000.00,0.00,Campaign Strategy Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500053416,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-07-26,77.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500053417,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-07-26,10.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500054330,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-08-25,10.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500054331,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-08-25,0.50,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500054710,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-09-27,10.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500054711,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-09-27,15.50,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500055093,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-10-27,10.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500055094,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-10-27,41.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500055762,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-11-29,10.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00629311,500055763,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Ste 1450,Washington,DC,200061281,,,2023-11-29,15.50,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
