form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00011544,SB29.37258,,,COM,AL CUTRONA FOR OHIO,,,,,,"TREAS:PASCARELLA, CHRIS",3755 MERCEDES PLACE UNIT 9,CANFIELD,OH,44406,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37280,,,COM,CITIZENS FOR CECIL THOMAS,,,,,,"TREAS:THOMAS, KRISTINA",545 E TOWN ST,COLUMBUS,OH,43215,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37278,,,COM,CITIZENS FOR ROGERS,,,,,,"TREAS:MURNAN, MICHAEL",545 E TOWN ST,COLUMBUS,OH,43215,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37270,,,COM,CITIZENS TO ELECT BLACKSHEAR JR,,,,,,"TREAS:GEHRES, MARTY",545 E TOWN ST,COLUMBUS,OH,43215,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37266,,,COM,COMMITTEE TO ELECT VERONICA SIMS,,,,,,"TREAS:SIMS, VERONICA",396 BRIARWOOD DRIVE,AKRON,OH,44320,P2024,,2024-04-25,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37295,,,COM,COMMITTEE TO ELECT VERONICA SIMS,,,,,,"TREAS:SIMS, VERONICA",396 BRIARWOOD DRIVE,AKRON,OH,44320,,,2024-04-25,-500.00,,Voided Payment - Check not cashed,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37287,,,COM,COMMITTEE TO ELECT VERONICA SIMS,,,,,,"TREAS:SIMS, VERONICA",396 BRIARWOOD DRIVE,AKRON,OH,44320,P2024,,2024-05-30,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37283,,,COM,FRIENDS OF BILL REINEKE,,,,,,"TREAS:JONES, SUSAN",4679 WINTERSET DRIVE,COLUMBUS,OH,43220,P2024,,2024-05-30,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37282,,,COM,FRIENDS OF DARNELL BREWER,,,,,,"TREAS:CRENSHAW, MARIAH",545 E TOWN ST,COLUMBUS,OH,43215,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37264,,,COM,FRIENDS OF DONTAVIUS JARRELLS,,,,,,"TREAS:TUPES, BRIDGETTE",222 EAST TOWN ST SUITE ZW,COLUMBUS,OH,43215,P2024,,2024-04-25,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37254,,,COM,FRIENDS OF HEARCEL F. CRAIG,,,,,,"TREAS:MCTIGUE, DONALD",545 E TOWN ST,COLUMBUS,OH,43215,P2024,,2024-04-25,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37257,,,COM,FRIENDS OF HICKS-HUDSON,,,,,,"TREAS:COLE, SHIMEAKO",545 E TOWN ST,COLUMBUS,OH,43215,P2024,,2024-04-25,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37272,,,COM,FRIENDS OF JUANITA BRENT,,,,,,"TREAS:BAYLESS, YOLANDA",16804 GLENDALE AVE,CLEVELAND,OH,44128,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37285,,,COM,FRIENDS OF JUSTIN PIZZULLI,,,,,,"TREAS:ALLEN, CHRIS",150 NAPOLEON LANE,FRANKLIN FURNACE,OH,45629,P2024,,2024-05-30,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37268,,,COM,FRIENDS OF MUNIRA ABDULLAHI,,,,,,"TREAS:HANDULLE, SAGAL",545 E TOWN ST,COLUMBUS,OH,43215,P2024,,2024-04-25,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37276,,,COM,FRIENDS OF PHIL ROBINSON,,,,,,"TREAS:ROBINSON, ELIZABETH",7099 LONGVIEW DRIVE( PO BOX 39025,SOLON,OH,44139,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37260,,,COM,FRIENDS TO ELECT TERRENCE UPCHURCH,,,,,,"TREAS:ROUSE, NICHOLAS",1246 CLEARAIRE ROAD,CLEVELAND,OH,44110,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37262,,,COM,HUMPHREY FOR OHI,,,,,,"TREAS:JONES, KEVIN",545 E TOWN ST,COLUMBUS,OH,43215,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37252,,,COM,INGRAM FOR THE PEOPLE,,,,,,"TREAS:RUSSELL, HARRIETT",6571 EDWOOD AVE,CINCINNATI,OH,45224,P2024,,2024-04-25,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37274,,,COM,ISMAIL MOHAMED FOR OHIO,,,,,,"TREAS:SPENCER, DANISE",1395 DUBLIN GRANDVILLE ROAD ST420,COLUMBUS,OH,43229,P2024,,2024-04-25,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37294,,,COM,Ohio Legislative Black Caucus,,,,,,545 East Town Street,,Columbus,OH,43215,,,2024-05-13,1093.51,,In-Kind OLBC Food and Beverage,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37289,,,COM,Ohio Legislative Black Caucus PAC,,,,,,"TREAS:UPCHRUCH, TERRENCE",545 E TOWN ST,COLUMBUS,OH,43215,P2024,,2024-06-17,1200.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37286,,,COM,REPUBLICANS FOR JENNIFER GROSS,,,,,,"TREAS:GROSS, CHRIS",7350 LAKOTA SPRINGS DR,WEST CHESTER,OH,45069,P2024,,2024-05-30,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00011544,SB29.37255,,,COM,SYKES FOR OFFICE,,,,,,"TREAS:BURKE, JIM",133 FURNACE RUN DRIVE,AKRON,OH,44307,P2024,,2024-04-25,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
