form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00155069,SB29.51061,,,ORG,ALPS CATERING,,,,,,6918 Rebecca Drive,,NIAGARA FALLS,NY,14304,,,2023-01-27,350.00,,Member event,001,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51063,,,ORG,ALPS CATERING,,,,,,6918 Rebecca Drive,,NIAGARA FALLS,NY,14304,,,2023-02-06,350.00,,Member event,001,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51060,,,ORG,"Arcara Lenda Eusanio & Stacey, CPAs",,,,,,5214 Main Street,,Williamsville,NY,14221,,,2023-01-06,1650.00,,Accounting services,001,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51066,,,COM,Friends of Glenn Choolokian,,,,,,1141 Garrett Ave.,,Niagara Falls,NY,14305,,,2023-04-14,1250.00,,Niagara Falls Mayoral Candidate,011,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51075,,,ORG,"NEXT Financial Group, Inc.",,,,,,11740 Katy Freeway,Suite 600,Houston,TX,77079,,,2023-03-31,833.37,,Investment fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51058,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2023-01-06,1563.55,,PAC Contribution,011,C00220566,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51062,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2023-02-03,955.65,,PAC Contribution,011,C00220566,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51064,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2023-03-02,1107.90,,PAC Contribution,011,C00220566,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51065,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2023-04-06,759.43,,PAC Contribution,011,C00220566,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51070,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2023-05-03,1130.03,,PAC Contribution,011,C00220566,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51073,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2023-06-09,1249.33,,PAC Contribution,011,C00220566,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.51068,,,ORG,Terry O'Sullivan Fund,,,,,,905 16th Street,,Washington,DC,20006,,,2023-04-20,2500.00,,CHaritable contribution,012,,,,,,,,,,,,,,,,,,,
