form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00252940,500400855,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-10-27,86.21,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500400856,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2023-10-27,89.46,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500400854,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2023-10-11,166.94,0.00,Payment processing subscription fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500400880,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,O2024,Other,2023-10-03,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500400881,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,O2024,Other,2023-10-25,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500400882,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-30,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500400857,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-10-04,17.83,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500400858,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-10-05,4.21,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500400859,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-10-06,5.13,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500400860,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2023-10-10,17.39,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
