form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00628354,500047300,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,,,2023-10-20,54300.00,0.00,Joint Fundraising Transfer,,C00431353,,,Klobuchar,Amy,J,,,S,MN,00,,,,,,,,
SB22,C00628354,500047610,,,PAC,Follow the North Star Fund,,,,,,450 Brimhall St,,Saint Paul,MN,551052507,,,2023-11-16,4500.00,0.00,Joint Fundraising Transfer,,C00431874,,,,,,,,,,,,,,,,,,
SB22,C00628354,500047601,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,,,2023-11-15,116900.00,0.00,Joint Fundraising Transfer,,C00431353,,,Klobuchar,Amy,J,,,S,MN,00,,,,,,,,
SB22,C00628354,500047321,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,,,2023-10-27,28500.00,0.00,Joint Fundraising Transfer,,C00431353,,,Klobuchar,Amy,J,,,S,MN,00,,,,,,,,
SB22,C00628354,500047741,,,PTY,Minnesota Democratic-Farmer-Labor Party,,,,,,225 Plato Blvd E,,Saint Paul,MN,551071624,,,2023-11-20,9000.00,0.00,Joint Fundraising Transfer,,C00025254,,,,,,,,,,,,,,,,,,
SB22,C00628354,500047981,,,PTY,Minnesota Democratic-Farmer-Labor Party,,,,,,225 Plato Blvd E,,Saint Paul,MN,551071624,,,2023-12-19,15900.00,0.00,Joint Fundraising Transfer,,C00025254,,,,,,,,,,,,,,,,,,
SB22,C00628354,500047602,,,PTY,Minnesota Democratic-Farmer-Labor Party,,,,,,225 Plato Blvd E,,Saint Paul,MN,551071624,,,2023-11-17,8500.00,0.00,Joint Fundraising Transfer,,C00025254,,,,,,,,,,,,,,,,,,
SB22,C00628354,500047322,,,PTY,Minnesota Democratic-Farmer-Labor Party,,,,,,225 Plato Blvd E,,Saint Paul,MN,551071624,,,2023-10-30,5650.00,0.00,Joint Fundraising Transfer,,C00025254,,,,,,,,,,,,,,,,,,
SB22,C00628354,500046952,,,PTY,Minnesota Democratic-Farmer-Labor Party,,,,,,225 Plato Blvd E,,Saint Paul,MN,551071624,,,2023-10-02,900.00,0.00,Joint Fundraising Transfer,,C00025254,,,,,,,,,,,,,,,,,,
SB22,C00628354,500047982,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,,,2023-12-15,40500.00,0.00,Joint Fundraising Transfer,,C00431353,,,Klobuchar,Amy,J,,,S,MN,00,,,,,,,,
SB22,C00628354,500047983,,,PAC,Follow the North Star Fund,,,,,,450 Brimhall St,,Saint Paul,MN,551052507,,,2023-12-15,6500.00,0.00,Joint Fundraising Transfer,,C00431874,,,,,,,,,,,,,,,,,,
SB22,C00628354,500047298,,,PTY,Minnesota Democratic-Farmer-Labor Party,,,,,,225 Plato Blvd E,,Saint Paul,MN,551071624,,,2023-10-23,14000.00,0.00,Joint Fundraising Transfer,,C00025254,,,,,,,,,,,,,,,,,,
SB22,C00628354,500047609,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,,,2023-11-16,43000.00,0.00,Joint Fundraising Transfer,,C00431353,,,Klobuchar,Amy,J,,,S,MN,00,,,,,,,,
SB22,C00628354,500048269,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,,,2023-12-31,63500.00,0.00,Joint Fundraising Transfer,,C00431353,,,Klobuchar,Amy,J,,,S,MN,00,,,,,,,,
SB22,C00628354,500047299,,,PAC,Follow the North Star Fund,,,,,,450 Brimhall St,,Saint Paul,MN,551052507,,,2023-10-20,4500.00,0.00,Joint Fundraising Transfer,,C00431874,,,,,,,,,,,,,,,,,,
