form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00863639,500166918,,,CCM,Andrea Salinas For Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2024-03-21,20000.00,0.00,Transfer,,C00793703,,,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB22,C00863639,500166930,,,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2024-03-21,16650.00,0.00,Transfer,,C00575209,,,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,
SB22,C00863639,500166916,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2024-03-21,20000.00,0.00,Transfer,,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB22,C00863639,500166929,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,185010414,,,2024-03-21,20000.00,0.00,Transfer,,C00509968,,,Cartwright,Matthew,A.,,,H,PA,08,,,,,,,,
SB22,C00863639,500166931,,,CCM,Chris DeLuzio For Congress,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,,,2024-03-21,20000.00,0.00,Transfer,,C00787648,,,DeLuzio,Christopher,,,,H,PA,17,,,,,,,,
SB22,C00863639,500166939,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2024-03-21,20000.00,0.00,Transfer,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB22,C00863639,500166932,,,CCM,Committee To Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,,,2024-03-21,20000.00,0.00,Transfer,,C00653816,,,Golden,Jared,,,,H,ME,02,,,,,,,,
SB22,C00863639,500166944,,,PAC,Democracy Summer Leadership PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-03-25,19500.00,0.00,Transfer,,C00664318,,,,,,,,,,,,,,,,,,
SB22,C00863639,500166922,,,CCM,Don Davis For NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-03-21,20000.00,0.00,Transfer,,C00795211,,,Davis,Don,,,,H,NC,01,,,,,,,,
SB22,C00863639,500166942,,,CCM,Dr Kim Schrier For Congress,,,,,,PO Box 2728,,Issaquah,WA,980270125,,,2024-03-21,20000.00,0.00,Transfer,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,,
SB22,C00863639,500166919,,,CCM,Emilia Sykes For Congress,,,,,,PO Box 1347,,Akron,OH,443091347,,,2024-03-21,20000.00,0.00,Transfer,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB22,C00863639,500166927,,,CCM,Eric Sorensen For Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,,,2024-03-21,20000.00,0.00,Transfer,,C00793935,,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB22,C00863639,500166917,,,CCM,Friends Of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,067211487,,,2024-03-21,20000.00,0.00,Transfer,,C00677898,,,Hayes,Jahana,,,,H,CT,05,,,,,,,,
SB22,C00863639,500166943,,,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,,,2024-03-21,20000.00,0.00,Transfer,,C00789404,,,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
SB22,C00863639,500166938,,,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,330758784,,,2024-03-21,20000.00,0.00,Transfer,,C00807628,,,Moskowitz,Jared,,,,H,FL,23,,,,,,,,
SB22,C00863639,500166928,,,CCM,Kaptur For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,,,2024-03-21,20000.00,0.00,Transfer,,C00154625,,,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB22,C00863639,500166926,,,CCM,Landsman For Congress,,,,,,PO Box 68033,,Cincinnati,OH,452068033,,,2024-03-21,20000.00,0.00,Transfer,,C00800276,,,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB22,C00863639,500166921,,,CCM,Marie For Congress,,,,,,PO Box 1164,,Washougal,WA,986710926,,,2024-03-21,20000.00,0.00,Transfer,,C00806174,,,Gluesenkamp Perez,Marie,,,,H,WA,03,,,,,,,,
SB22,C00863639,500166940,,,CCM,Mary Peltola For Alaska,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,,,2024-03-21,20000.00,0.00,Transfer,,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,,
SB22,C00863639,500166937,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,,,2024-03-21,20000.00,0.00,Transfer,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB22,C00863639,500166924,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,,,2024-03-21,20000.00,0.00,Transfer,,C00727529,,,Mrvan,Frank,J,,,H,IN,01,,,,,,,,
SB22,C00863639,500166934,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,,,2024-03-21,20000.00,0.00,Transfer,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB22,C00863639,500166925,,,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,,,2024-03-21,20000.00,0.00,Transfer,,C00787812,,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB22,C00863639,500166941,,,CCM,Pat Ryan For Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,,,2024-03-21,20000.00,0.00,Transfer,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB22,C00863639,500166915,,,CCM,Scholten For Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,,,2024-03-21,20000.00,0.00,Transfer,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB22,C00863639,500166920,,,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,,,2024-03-21,20000.00,0.00,Transfer,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB22,C00863639,500166935,,,CCM,Summer Lee For Congress,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-03-21,20000.00,0.00,Transfer,,C00791780,,,Lee,Summer,,,,H,PA,12,,,,,,,,
SB22,C00863639,500166923,,,CCM,Susan Wild For Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,,,2024-03-21,20000.00,0.00,Transfer,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,
SB22,C00863639,500166936,,,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste Pm 215,Las Vegas,NV,891481732,,,2024-03-21,20000.00,0.00,Transfer,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
SB22,C00863639,500166933,,,CCM,Vicente Gonzalez For Congress,,,,,,PO Box 6270,,Brownsville,TX,785236270,,,2024-03-21,20000.00,0.00,Transfer,,C00592659,,,Gonzalez,Vicente,,,,H,TX,34,,,,,,,,
