form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500025933,,,ORG,American Family Voices,,,,,,1250 I St NW,Ste 330,Washington,DC,200055986,,,2024-11-26,10000.00,0.00,Non-Federal Committee Contribution,012,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025964,,,COM,Ana Hernandez Campaign,,,,,,PO Box 15538,,Houston,TX,772205538,G2024,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025971,,,COM,Armando for Texas,,,,,,4826 Hollybrook Ln,,Houston,TX,770393713,G2024,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025977,,,COM,Armando Martinez Campaign,,,,,,PO Box 1651,,Weslaco,TX,785991651,G2024,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025969,,,COM,Borris Miles Campaign,,,,,,2440 Texas Pkwy,Ste 110,Missouri City,TX,774894022,P2026,,2024-12-12,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025974,,,COM,Christian Manuel Campaign,,,,,,505 Orleans St,,Beaumont,TX,777013222,G2024,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025987,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2024-12-12,1000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025988,,,COM,CWA District 1 PAC,,,,,,80 Pine St,Fl 37,New York,NY,100051728,,,2024-12-12,67500.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025989,,,COM,CWA NJ PEC,,,,,,102 S Warren St,,Trenton,NJ,086082304,,,2024-12-19,15000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025968,,,ORG,Financial Innovations Incorporated,,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,,,2024-12-12,2330.19,0.00,T-Shirts - Not Mentioning Federal Candidates,004,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025958,,,COM,Gina Hinojosa For State Representative,,,,,,PO Box 300095,,Austin,TX,787030002,G2024,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025965,,,COM,HOGSETT FOR INDIANAPOLIS,,,,,,133 W Market St,# 190,Indianapolis,IN,462042801,P2027,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025981,,,COM,Hoosier Women Forward,,,,,,PO Box 44253,,Indianapolis,IN,462440253,,,2024-12-12,500.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025960,,,COM,JOHN BUCY CAMPAIGN,,,,,,PO Box 536,,Austin,TX,787670536,G2024,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025963,,,COM,Jose Menendez Campaign,,,,,,PO Box 100833,,San Antonio,TX,782018833,P2026,,2024-12-12,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025967,,,COM,Mary Gonzalez Campaign,,,,,,PO Box 450,,Clint,TX,798360450,G2024,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025978,,,COM,Molly for Texas,,,,,,PO Box 667238,,Houston,TX,772667238,G2024,,2024-12-12,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025979,,,ORG,New York Administrative Employees CWA Local 1180,,,,,,6 Harrison St,Fl 4,New York,NY,100132883,,,2024-12-10,896.57,0.00,DNC Attendance Expenses Reimbursement,001,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025932,,,ORG,NFI Group Inc.,,,,,,711 KERNAGHAN AVENUE,,WINNIPEG,MB,R2C 3T4,,,2024-11-26,326.25,0.00,Transfer of Mistaken Deposit,001,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025972,,,COM,Philip Cortez Campaign,,,,,,PO Box 276155,,San Antonio,TX,782276155,G2024,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025966,,,COM,Rafael Anchia for State Representative,,,,,,1111 W Mockingbird Ln,Ste 1010,Dallas,TX,752475065,G2024,,2024-12-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025980,,,COM,RE-ELECT KAREN BASS FOR MAYOR 2026,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,P2026,,2024-12-12,1800.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
