form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00008268,B864848,,,PAC,ASPIRE PAC,,,,,,910 17th St NW Ste 925,,Washington,DC,20006,O2024,Not Applicable,2024-01-30,5000.00,,Contribution,011,C00506907,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864849,,,PAC,CHC Bold PAC,,,,,,PO Box 33079,,Washington,DC,20033,O2024,Not Applicable,2024-01-30,5000.00,,Contribution,011,C00365536,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864871,,,CCM,Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,P2024,,2024-01-30,1500.00,,Contribution,011,C00415331,,H4NY11138,Clarke,Yvette,,,,H,NY,09,,,,,,,,
SB23,C00008268,B864865,,,CCM,Committee To Re-elect Henry Hank Johnson,,,,,,4153 Flat Shoals Parkway Suite 322,,Decatur,GA,30034,P2024,,2024-01-30,1000.00,,Contribution,011,C00418293,,H6GA04129,Johnson,Hank,,,,H,GA,04,,,,,,,,
SB23,C00008268,B864850,,,PAC,Congressional Black Caucus PAC,,,,,,413 New Jersey Avenue SE,,Washington,DC,20033,O2024,Not Applicable,2024-01-30,5000.00,,Contribution,011,C00147512,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864847,,,PAC,Congressional Progressive Caucus PAC,,,,,,PO Box 33079,,Washington,DC,20033,O2024,Not Applicable,2024-01-30,5000.00,,Contribution,011,C00466201,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864877,,,PTY,DCCC,,,,,,430 S. Capitol St. SE 2nd Fl.,,Washington,DC,20003,O2024,Not Applicable,2024-01-30,15000.00,,Contribution,011,C00000935,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864878,,,PTY,DCCC,,,,,,430 S. Capitol St. SE 2nd Fl.,,Washington,DC,20003,O2024,Building Account,2024-01-30,45000.00,,Contribution,011,C00000935,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864879,,,PTY,DNC Services Corporation/Demc National Cmte,,,,,,430 South Capitol Street SE,,Washington,DC,20003,O2024,Not Applicable,2024-01-30,15000.00,,Contribution,011,C00010603,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864881,,,PTY,DNC Services Corporation/Demc National Cmte,,,,,,430 South Capitol Street SE,,Washington,DC,20003,O2024,Building Account,2024-01-30,45000.00,,Contribution,011,C00010603,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864882,,,PTY,DNC Services Corporation/Demc National Cmte,,,,,,430 South Capitol Street SE,,Washington,DC,20003,O2024,Recount/Legal Acct,2024-01-30,45000.00,,Contribution,011,C00010603,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864883,,,PTY,DNC Services Corporation/Demc National Cmte,,,,,,430 South Capitol Street SE,,Washington,DC,20003,O2024,Convention Account,2024-01-30,45000.00,,Contribution,011,C00010603,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864873,,,PTY,DSCC,,,,,,120 Maryland Ave. NE,,Washington,DC,20002,O2024,Building Account,2024-01-30,45000.00,,Contribution,011,C00042366,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864874,,,PTY,DSCC,,,,,,120 Maryland Ave. NE,,Washington,DC,20002,O2024,Not Applicable,2024-01-30,15000.00,,Contribution,011,C00042366,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864926,,,PAC,EDW Action Fund,,,,,,PO BOX 15096,,Washington,DC,20003,O2024,Non-Contribution Acc,2024-01-30,10000.00,,Contribution,011,C00863472,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864846,,,PAC,Elect Democratic Women,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,O2024,Not Applicable,2024-01-30,5000.00,,Contribution,011,C00685297,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864856,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,44309,P2024,,2024-01-30,500.00,,Contribution,011,C00801274,,H2OH13264,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00008268,B864867,,,CCM,Foushee for Congress,,,,,,PO BOX 16446,,Chapel Hill,NC,27516,P2024,,2024-01-30,1000.00,,Contribution,011,C00794727,,H2NC06114,Foushee,Valerie,,,,H,NC,04,,,,,,,,
SB23,C00008268,B864859,,,CCM,Grace for New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,P2024,,2024-01-30,1000.00,,Contribution,011,C00516666,,H2NY06116,Meng,Grace,,,,H,NY,06,,,,,,,,
SB23,C00008268,B864870,,,CCM,Jasmine for US,,,,,,PO Box 227235,,Dallas,TX,75222,P2024,,2024-01-30,1000.00,,Contribution,011,C00795450,,H2TX30178,Crockett,Jasmine,,,,H,TX,30,,,,,,,,
SB23,C00008268,B864866,,,CCM,"Jesus ""Chuy"" Garcia for Congress",,,,,,137 N. 14th Avenue,,Melrose Park,IL,60160,G2024,,2024-01-30,5000.00,,Contribution,011,C00661777,,H8IL04134,Garcia,Jesus,,,,H,IL,04,,,,,,,,
SB23,C00008268,B864852,,,CCM,KENNEDY FOR CONGRESS,,,,,,PO BOX 536,,BUFFALO,NY,14201,G2024,,2024-01-30,5000.00,,Contribution,011,C00856526,,H4NY26078,KENNEDY,TIMOTHY,,,,H,NY,26,,,,,,,,
SB23,C00008268,B864861,,,CCM,LANDSMAN FOR CONGRESS,,,,,,P.O. Box 68033,,Cincinnati,OH,45206,P2024,,2024-01-30,1000.00,,Contribution,011,C00800276,,H2OH01194,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00008268,B864855,,,CCM,Lori Trahan for Congress Committee,,,,,,P.O. Box 1161,,Lowell,MA,01853,G2024,,2024-01-30,5000.00,,Contribution,011,C00655647,,H8MA03106,Trahan,Lori,,,,H,MA,03,,,,,,,,
SB23,C00008268,B864840,,,CCM,Menendez for Congress,,,,,,123 Town Square Place #515,,Jersey City,NJ,07310,G2024,,2024-01-30,5000.00,,Contribution,011,C00799767,,H2NJ08232,Menendez,Robert,J,,,H,NJ,08,,,,,,,,
SB23,C00008268,B864872,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,62705,G2024,,2024-01-30,4000.00,,Contribution,011,C00787812,,H2IL12153,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00008268,B864862,,,CCM,Pramila for Congress,,,,,,PO Box 21912,,Seattle,WA,98111,G2024,,2024-01-30,5000.00,,Contribution,011,C00605592,,H6WA07458,Jayapal,Pramila,,,,H,WA,07,,,,,,,,
SB23,C00008268,B864843,,,PAC,Republican Governance Group/Tuesday Group PAC,,,,,,610 S. Boulevard,,Tampa,FL,33606,O2024,Not Applicable,2024-01-30,5000.00,,Contribution,011,C00433060,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864844,,,PAC,Republican Mainstreet Partnership Pac,,,,,,410 First Street SE Ste 200,,Washington,DC,20003,O2024,Not Applicable,2024-01-30,5000.00,,Contribution,011,C00165159,,,,,,,,,, ,,,,,,,,
SB23,C00008268,B864863,,,CCM,Sara Jacobs for Congress,,,,,,P.O. Box 120085,,San Diego,CA,92112,P2024,,2024-01-30,1000.00,,Contribution,011,C00719559,,H8CA49074,Jacobs,Sara,,,,H,CA,51,,,,,,,,
SB23,C00008268,B864869,,,CCM,Sharice for Congress,,,,,,13851 West 63rd Street #303,,Shawnee,KS,66216,P2024,,2024-01-30,500.00,,Contribution,011,C00670034,,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00008268,B864864,,,CCM,Sheila Jackson Lee for Congress,,,,,,4412 Almeda Road,,Houston,TX,77004,P2024,,2024-01-30,5000.00,,Contribution,011,C00287904,,H4TX18054,Jackson-Lee,Sheila,,,,H,TX,18,,,,,,,,
