form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00450320,EB9224,,,PTY,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,,,,,3435 CAMINO DEL RIO S #114,,SAN DIEGO,CA,92108,,,2023-07-06,5000.00,,CONTRIBUTION,011,C00252551,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,,,,,,,,,,,,,,,,
SB23,C00450320,EB9225,,,CCM,SHERYL ADAMS FOR CONGRESS,,,,,,PO BOX 331,,DEL MAR,CA,92014,P2024,,2023-07-06,5000.00,,CONTRIBUTION,011,C00838318,SHERYL ADAMS FOR CONGRESS,,ADAMS,SHERYL,,,,H,CA,49,,,,,,,,
SB23,C00450320,EB9232,,,CCM,SCOTT BAUGH FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2023-09-06,5000.00,,CONTRIBUTION,011,C00798322,SCOTT BAUGH FOR CONGRESS,,BAUGH,SCOTT,,,,H,CA,47,,,,,,,,
SB23,C00450320,EB9267,,,CCM,BRANDON FOR CONGRESS NY22,,,,,,PO BOX 3580,,SYRACUSE,NY,13220,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00806307,BRANDON FOR CONGRESS NY22,,WILLIAMS,BRANDON,,,,H,NY,22,,,,,,,,
SB23,C00450320,EB9269,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00607416,BRIAN FITZPATRICK FOR ALL OF US,,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00450320,EB9257,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00786194,CISCOMANI FOR CONGRESS,,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00450320,EB9264,,,CCM,D'ESPOSITO FOR CONGRESS,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00809426,D'ESPOSITO FOR CONGRESS,,D'ESPOSITO,ANTHONY,,,,H,NY,04,,,,,,,,
SB23,C00450320,EB9261,,,CCM,DON BACON FOR CONGRESS,,,,,,PO BOX 391368,,OMAHA,NE,68139,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00575167,DON BACON FOR CONGRESS,,BACON,DON,,,,H,NE,02,,,,,,,,
SB23,C00450320,EB9256,,,COM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 E EVANS RD #13176,,SCOTTSDALE,AZ,85257,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00440727,FRIENDS OF DAVID SCHWEIKERT,,SCHWEIKERT,DAVID,,,,H,AZ,01,,,,,,,,
SB23,C00450320,EB9259,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00784389,IOWANS FOR ZACH NUNN,,NUNN,ZACH,,,,H,IA,03,,,,,,,,
SB23,C00450320,EB9246,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER RD,,HILMAR,CA,95324,P2024,,2023-12-29,5000.00,,CONTRIBUTION,011,C00808279,JOHN DUARTE FOR CONGRESS,,DUARTE,JOHN,,,,H,CA,13,,,,,,,,
SB23,C00450320,EB9260,,,CCM,"JOHN JAMES FOR CONGRESS, INC.",,,,,,PO BOX 628,,ST CLAIR SHORES,MI,48080,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00803502,"JOHN JAMES FOR CONGRESS, INC.",,JAMES,JOHN,,,,H,MI,10,,,,,,,,
SB23,C00450320,EB9263,,,CCM,KEAN FOR CONGRESS INC,,,,,,PO BOX 999,,EDISON,NJ,08818,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00703058,KEAN FOR CONGRESS INC,,JR,TOM KEAN,,,,H,NJ,07,,,,,,,,
SB23,C00450320,EB9251,,,COM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 2438,,CORONA,CA,92878,P2024,,2023-12-29,5000.00,,CONTRIBUTION,011,C00257337,KEN CALVERT FOR CONGRESS,,CALVERT,KEN,,,,H,CA,41,,,,,,,,
SB23,C00450320,EB9252,,,COM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2023-12-29,5000.00,,CONTRIBUTION,011,C00257337,KEN CALVERT FOR CONGRESS,,CALVERT,KEN,,,,H,CA,41,,,,,,,,
SB23,C00450320,EB9271,,,CCM,KIGGANS FOR CONGRESS,,,,,,PO BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00776120,KIGGANS FOR CONGRESS,,KIGGANS,JEN,,,,H,VA,02,,,,,,,,
SB23,C00450320,EB9262,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00806018,LALOTA FOR CONGRESS,,LALOTA,NICK,,,,H,NY,01,,,,,,,,
SB23,C00450320,EB9265,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00815415,LAWLER FOR CONGRESS,,LAWLER,MIKE,,,,H,NY,17,,,,,,,,
SB23,C00450320,EB9268,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,11805 SE EASTBOURNE LN,,HAPPY VALLEY,OR,97086,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,,CHAVEZ-DEREMER,LOORI,,,,H,OR,05,,,,,,,,
SB23,C00450320,EB9266,,,CCM,MARC FOR US INC,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00789586,MARC FOR US INC,,MOLINARO,MARC,,,,H,NY,19,,,,,,,,
SB23,C00450320,EB9273,,,CCM,MAYRA FLORES FOR CONGRESS,,,,,,PO BOX 516,,LOS INDIOS,TX,78567,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00768994,MAYRA FLORES FOR CONGRESS,,FLORES,MAYRA,,,,H,TX,34,,,,,,,,
SB23,C00450320,EB9253,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,92A SURFSIDE AVENUE #472,,SURFSIDE,CA,90743,P2024,,2023-12-29,5000.00,,CONTRIBUTION,011,C00704981,MICHELLE STEEL FOR CONGRESS,,STEEL,MICHELLE,,,,H,CA,45,,,,,,,,
SB23,C00450320,EB9254,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,92A SURFSIDE AVENUE #472,,SURFSIDE,CA,90743,G2024,,2023-12-29,5000.00,,CONTRIBUTION,011,C00704981,MICHELLE STEEL FOR CONGRESS,,STEEL,MICHELLE,,,,H,CA,45,,,,,,,,
SB23,C00450320,EB9244,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,23890 COPPER HILLS DRIVE #365,,VALENCIA,CA,93154,P2024,,2023-12-29,5000.00,,CONTRIBUTION,011,C00701102,MIKE GARCIA FOR CONGRESS,,GARCIA,MIKE,,,,H,CA,27,,,,,,,,
SB23,C00450320,EB9245,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,23890 COPPER HILLS DRIVE #365,,VALENCIA,CA,93154,G2024,,2023-12-29,5000.00,,CONTRIBUTION,011,C00701102,MIKE GARCIA FOR CONGRESS,,GARCIA,MIKE,,,,H,CA,27,,,,,,,,
SB23,C00450320,EB9270,,,CCM,MONICA FOR CONGRESS,,,,,,1317 W FRONTAGE RD STE A,,ALAMO,TX,78516,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00765719,MONICA FOR CONGRESS,,CRUZ,MONICA DE LA,,,,H,TX,15,,,,,,,,
SB23,C00450320,EB9258,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 W FLAGLER ST #281,,MIAMI,FL,33134,P2024,,2023-12-29,1000.00,,CONTRIBUTION,011,C00714261,SALAZAR FOR CONGRESS,,SALAZAR,MARIA ELVIRA,,,,H,FL,27,,,,,,,,
