form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00144345,B891695,,,COM,Casey Keystone Victory Fund,,,,,,750 First Street NE Suite 1070,,Washinton,DC,20002,O2024,Not Applicable,2024-11-05,5000.00,,Contribution,011,C00545830,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891630,,,PAC,Common Values PAC,,,,,,1020 N Fairfax Street Suite 201,,Alexandria,VA,22314,O2024,Not Applicable,2024-11-05,2000.00,,Contribution,011,C00442368,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891639,,,PAC,Dirigo PAC,,,,,,1020 N. Fairfax St Suite 201,,Alexandria,VA,22313,O2024,Not Applicable,2024-11-05,2500.00,,Contribution,011,C00391797,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891628,,,COM,Jacky Rosen Victory Fund,,,,,,100 M St SE Suite 330,,Washington,DC,20003,O2024,Not Applicable,2024-11-05,2500.00,,Contribution,011,C00772517,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891694,,,CCM,Katherine Clark for Congress,,,,,,600 Pennsylvania Ave Se #15180,,Washington,DC,20003,G2024,,2024-11-05,4000.00,,Contribution,011,C00541888,,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00144345,B891641,,,PAC,Keystone America PAC,,,,,,PO Box 58746,,Philadephia,PA,19102,O2024,Not Applicable,2024-11-05,1000.00,,Contribution,011,C00439992,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891636,,,PAC,LANKPAC,,,,,,1020 N. Fairfax St Suite 201,,Alexandria,VA,22314,O2024,Not Applicable,2024-11-05,2500.00,,Contribution,011,C00492058,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891633,,,CCM,Latta for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,G2024,,2024-11-05,2500.00,,Contribution,011,C00438697,,H8OH05036,Latta,Bob,,,,H,OH,05,,,,,,,,
SB23,C00144345,B891642,,,PAC,Making Americans Count PAC,,,,,,One Park Row 5th Floor,,Providence,RI,02903,O2024,Not Applicable,2024-11-05,1000.00,,Contribution,011,C00547448,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891643,,,CCM,Mikie Sherrill for Congress,,,,,,6129 Long Meadow Road,,McLean,VA,22101,G2024,,2024-11-05,1000.00,,Contribution,011,C00640003,,H8NJ11142,Sherrill,Rebecca,M,,,H,NJ,11,,,,,,,,
SB23,C00144345,B891631,,,PAC,Motor City PAC,,,,,,PO Box 15854,,Washington,DC,20003,O2024,Not Applicable,2024-11-05,5000.00,,Contribution,011,C00507574,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891635,,,PAC,Oorah! PAC,,,,,,PO Box 40323,,Washington,DC,20016,O2024,Not Applicable,2024-11-05,2500.00,,Contribution,011,C00551853,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891634,,,COM,Pfluger Victory Committee,,,,,,403 First Street SE,,Washington,DC,20003,O2024,Not Applicable,2024-11-05,1000.00,,Contribution,011,C00753913,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B891632,,,CCM,Schneider for Congress,,,,,,600 Pennsylvania Avenue SE Suite 4,,Washington,DC,20003,G2024,,2024-11-05,1000.00,,Contribution,011,C00495952,,H2IL10068,Schneider,Brad,,,,H,IL,10,,,,,,,,
SB23,C00144345,B891640,,,CCM,Stand With Sanchez,,,,,,415 New Jersey Avenue SE #1,,Washington,DC,20003,G2024,,2024-11-05,1000.00,,Contribution,011,C00384057,,H2CA39078,Sanchez,Linda,,,,H,CA,38,,,,,,,,
