form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500025111,,,COM,Adan Ballesteros  for Precinct 2 Constable,,,,,,PO Box 710,,Pflugerville,TX,786910710,G2024,,2024-07-23,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025100,,,COM,Alex Dominguez Campaign,,,,,,855 E Harrison St,,Brownsville,TX,785207173,P2024,,2024-07-23,-500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025099,,,COM,Alexsandra Annello for Texas,,,,,,4114 Oxford Ave,,El Paso,TX,799031824,P2024,,2024-07-23,-500.00,0.00,Non-Federal Candidate Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025129,,,ORG,Bob Ferguson for Governor Exploratory Committee,,,,,,PO Box 22169,,Seattle,WA,981220169,P2024,,2024-07-11,2400.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025130,,,ORG,Bob Ferguson for Governor Exploratory Committee,,,,,,PO Box 22169,,Seattle,WA,981220169,G2024,,2024-07-23,200.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025098,,,COM,Borris Miles Campaign,,,,,,2440 Texas Pkwy,Ste 110,Missouri City,TX,774894022,P2026,,2024-07-23,-5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025137,,,ORG,Carmen Torres for Florida,,,,,,PO Box 620121,,Orlando,FL,328620121,P2024,,2024-07-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025132,,,ORG,Committee to Elect Lynn Cooper,,,,,,637 Oak St,,Dayton,OH,454101425,G2024,,2024-07-18,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025104,,,COM,Committee to Elect Tonya P. Anderson,,,,,,PO Box 1026,,Lithonia,GA,300581026,G2024,,2024-07-25,3000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025158,,,ORG,Communications Workers of America,,,,,,501 3rd St NW,Ste C1,Washington,DC,200012760,,,2024-07-18,1289.52,0.00,Transfer of Mistaken Deposit,001,,,,,,,,,,,,,,,,,,,Orig. Unitem. Depo 06/05/2024
SB29,C00002089,500025159,,,ORG,Communications Workers of America,,,,,,501 3rd St NW,Ste C1,Washington,DC,200012760,,,2024-07-31,5084.00,0.00,Transfer of Mistaken Deposit,001,,,,,,,,,,,,,,,,,,,Orig. Unitem. Depo 06/18/2024
SB29,C00002089,500025155,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2024-07-12,5950.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025110,,,COM,David Richardson Campaign,,,,,,PO Box 190772,,Miami Beach,FL,331190772,P2024,,2024-07-25,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025122,,,ORG,Elect Eric Pickens,,,,,,PO Box 931,,Sequim,WA,983824315,P2024,,2024-07-02,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025109,,,COM,FRIENDS OF DESIREE TIMS,,,,,,PO Box 17034,,Dayton,OH,454170034,G2024,,2024-07-18,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025117,,,COM,Friends of Katie Fry Hester,,,,,,1215 E Fort Ave,,Baltimore,MD,212305276,P2026,,2024-07-23,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025136,,,ORG,Friends of Rose Lounsbury,,,,,,222 Wonderly Ave,,Oakwood,OH,454191755,G2024,,2024-07-18,3500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025128,,,ORG,Heimes for Nebraska,,,,,,4702 N 183rd St,,Elkhorn,NE,680227137,G2024,,2024-07-09,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025113,,,COM,J. Ward for Delegate,,,,,,PO Box 7310,,Hampton,VA,236660310,P2025,,2024-07-23,5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025153,,,COM,Lauren Simmons Campaign,,,,,,9247 Main St,,Houston,TX,770254498,G2024,,2024-07-09,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025121,,,ORG,LeAnne Long for District 5,,,,,,155 River Meadow Ln,,Social Circle,GA,300254898,G2024,,2024-07-02,300.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025107,,,COM,OHIO DEMOCRATIC PARTY,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,,,2024-07-09,2500.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025120,,,ORG,OLBC - Political Action Fund,,,,,,545 E Town St,,Columbus,OH,432154801,,,2024-07-11,3000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025140,,,ORG,Sarah Marzilli 2024,,,,,,415 PINE WOOD Rd,,Ormond Beach,TX,,P2024,,2024-07-25,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025141,,,COM,Sharief for Florida,,,,,,3351 N University Dr,Ste B,Hollywood,FL,330249003,P2024,,2024-07-25,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025139,,,COM,Siegel For Austin Campaign,,,,,,PO Box 9123,,Austin,TX,787669123,G2024,,2024-07-11,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
