form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500025119,,,CCM,ALTMAN FOR CONGRESS,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-07-16,5000.00,0.00,Federal Candidate Contribution,011,C00841643,,,COPIUS ALTMAN,SUSAN,,,,H,NJ,07,,,,,,,,
SB23,C00002089,500025133,,,CCM,Amy Cox for Congress,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-07-16,1500.00,0.00,Federal Candidate Contrib,011,C00852277,,,Cox,Amy,,,,H,OH,10,,,,,,,,
SB23,C00002089,500025146,,,CCM,ANDY KIM FOR NEW JERSEY,,,,,,PO Box 211,,Marlton,NJ,080530211,G2024,,2024-07-30,5000.00,0.00,Federal Candidate Contribution,011,C00648220,,,Kim,Andy,,,,S,NJ,00,,,,,,,,
SB23,C00002089,500025126,,,CCM,BACCAM FOR IOWA,,,,,,541 44th St,,Des Moines,IA,503122407,G2024,,2024-07-02,5000.00,0.00,Federal Candidate Contribution,011,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,,
SB23,C00002089,500025156,,,PAC,Biden Victory Fund,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-07-18,130000.00,0.00,Federal Committee Contribution,011,C00744946,Biden Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00002089,500025116,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO Box 939,,Langhorne,PA,190470939,G2024,,2024-07-30,2500.00,0.00,Federal Candidate Contribution,011,C00607416,,,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00002089,500025108,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2024-07-30,2500.00,0.00,Federal Candidate Contribution,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00002089,500025105,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-07-30,2500.00,0.00,Federal Candidate Contribution,011,,,H8ME02185,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00002089,500025114,,,CCM,DelBene for Congress,,,,,,PO Box 487,,Bothell,WA,980410487,P2024,,2024-07-09,2500.00,0.00,Federal Candidate Contribution,011,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,,
SB23,C00002089,500025115,,,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,G2024,,2024-07-30,3000.00,0.00,Federal Candidate Contribution,011,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,
