form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00483693,500129872,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-03,10.00,2024-09-03,10.00,Website Endorsement,,,S,H2TX30178,Crockett,Jasmine,,,,H,30,TX,Frazier,Adrienne,,,,2025-01-27,
SE,C00483693,500129875,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-04,10.00,2024-09-04,10.00,Website Endorsement,,,S,H6NJ05171,GOTTHEIMER,JOSH,,,,H,05,NJ,Frazier,Adrienne,,,,2025-01-27,
SE,C00483693,500129879,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-04,10.00,2024-09-04,10.00,Website Endorsement,,,S,H2NJ08232,Menendez,Robert,J.,,,H,08,NJ,Frazier,Adrienne,,,,2025-01-27,
SE,C00483693,500129881,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-04,10.00,2024-09-04,20.00,Website Endorsement,,,S,S4NE00223,Love,Preston,,,Jr.,S,,NE,Frazier,Adrienne,,,,2025-01-27,
SE,C00483693,500129882,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-04,10.00,2024-09-04,10.00,Website Endorsement,,,S,H4NE01189,Blood,Carol,,,,H,01,NE,Frazier,Adrienne,,,,2025-01-27,
SE,C00483693,500129883,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-04,10.00,2024-09-04,20.00,Website Endorsement,,,S,S4NE00207,Osborn,Dan,,,,S,,NE,Frazier,Adrienne,,,,2025-01-27,
SE,C00483693,500129884,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-04,10.00,2024-09-04,10.00,Website Endorsement,,,S,S4DE00060,Blunt Rochester,Lisa,,,,S,,DE,Frazier,Adrienne,,,,2025-01-27,
SE,C00483693,500129885,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-04,10.00,2024-09-04,10.00,Website Endorsement,,,S,H4FL27010,Baez-Geller,Lucia,,,,H,27,FL,Frazier,Adrienne,,,,2025-01-27,
SE,C00483693,500129886,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-04,10.00,2024-09-04,10.00,Website Endorsement,,,S,H6FL11126,CASTOR,KATHY,,,,H,14,FL,Frazier,Adrienne,,,,2025-01-27,
SE,C00483693,500129887,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,G2024,,2024-09-04,10.00,2024-09-04,10.00,Website Endorsement,,,S,H6FL09179,SOTO,DARREN,,,,H,09,FL,Frazier,Adrienne,,,,2025-01-27,
