form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00804690,SB21B.I6612,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22812,,,2023-05-02,250.00,,DATABASE MANAGEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00804690,SB21B.I6613,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22812,,,2023-06-02,250.00,,DATABASE MANAGEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00804690,SB21B.I6614,,,ORG,CROSBY OTTENHOFF GROUP,,,,,,611 PENNSYLVANIA AVE SE,#267,WASHINGTON,DC,20003,,,2023-02-13,1370.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00804690,SB21B.I6615,,,ORG,CROSBY OTTENHOFF GROUP,,,,,,611 PENNSYLVANIA AVE SE,#267,WASHINGTON,DC,20003,,,2023-06-19,1830.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00804690,SB21B.I6616,,,ORG,"HOLTZMAN VOGEL, PLLC",,,,,,15405 JOHN MARSHALL HIGHWAY,,HAYMARKET,VA,20169,,,2023-01-23,690.00,,LEGAL FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00804690,SB21B.I6617,,,ORG,"HOLTZMAN VOGEL, PLLC",,,,,,15405 JOHN MARSHALL HIGHWAY,,HAYMARKET,VA,20169,,,2023-02-10,1656.50,,LEGAL FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00804690,SB21B.I6618,,,ORG,"HOLTZMAN VOGEL, PLLC",,,,,,15405 JOHN MARSHALL HIGHWAY,,HAYMARKET,VA,20169,,,2023-03-06,1475.00,,LEGAL FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00804690,SB21B.I6619,,,ORG,"HOLTZMAN VOGEL, PLLC",,,,,,15405 JOHN MARSHALL HIGHWAY,,HAYMARKET,VA,20169,,,2023-05-19,162.50,,LEGAL FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00804690,SB21B.I6620,,,ORG,TIMOLEON LLC,,,,,,3911 CONCORD PIKE,#8030,WILMINGTON,DE,19803,,,2023-04-10,18822.81,,STRATEGIC CONSULTING / COMMUNICATIONS CONSULTING,,,,,,,,,,,,,  ,,,,,,,List Rental / Fundraising Expenses
SB21B,C00804690,SB21B.I6621,,,ORG,TIMOLEON LLC,,,,,,3911 CONCORD PIKE,#8030,WILMINGTON,DE,19803,,,2023-05-08,20650.18,,STRATEGIC CONSULTING / COMMUNICATIONS CONSULTING,,,,,,,,,,,,,  ,,,,,,,List Rental / Fundraising Expenses
SB21B,C00804690,SB21B.I6622,,,ORG,TIMOLEON LLC,,,,,,3911 CONCORD PIKE,#8030,WILMINGTON,DE,19803,,,2023-06-07,32857.15,,STRATEGIC CONSULTING / COMMUNICATIONS CONSULTING,,,,,,,,,,,,,  ,,,,,,,List Rental / List Development  / Fundraising Expenses
