form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00039305,B888530,,,CCM,Dustin Burrows Campaign,,,,,,P.O. Box 2569,,Lubbock,TX,79408,G2024,,2024-10-14,2000.00,,G-2024 State House 83 TX,011,,,,Burrows,Dustin,,,,H,TX,83,,,,,,,,
SB29,C00039305,B888531,,,CCM,Angie Chen Button Campaign,,,,,,P.O. Box 832748,,Richardson,TX,75083,G2024,,2024-10-14,1000.00,,G-2024 State House 112 TX,011,,,,Button,Angie,,,,H,TX,11,,,,,,,,
SB29,C00039305,B888532,,,CCM,Philip Cortez for State Representative,,,,,,7919 Liberty Island,,San antonio,TX,78227,G2024,,2024-10-14,1000.00,,G-2024 State House 117 TX,011,,,,Cortez,Philip,,,,H,TX,11,,,,,,,,
SB29,C00039305,B888533,,,CCM,Tom Craddick Campaign,,,,,,Two Lakes Drive,,Midland,TX,79705,G2024,,2024-10-14,1000.00,,G-2024 State House 82 TX,011,,,,Craddick,Tom,,,,H,TX,82,,,,,,,,
SB29,C00039305,B888525,,,CCM,Pete Flores Campaign,,,,,,1005 Congress Ave Suite 580,,Austin,TX,78701,P2026,,2024-10-14,1000.00,,P-2026 State Senate 24 TX,011,,,,Flores,Pete,,,,S,TX,24,,,,,,,,
SB29,C00039305,B888534,,,CCM,Todd Hunter Campaign,,,,,,445 Cape Henry Drive,,Corpus Christi,TX,78412,G2024,,2024-10-14,1000.00,,G-2024 State House 32 TX,011,,,,Hunter,Todd,A,,,H,TX,32,,,,,,,,
SB29,C00039305,B888526,,,CCM,Nathan Johnson Campaign,,,,,,P.O. Box 670994,,Dallas,TX,75367,G2024,,2024-10-14,1500.00,,G-2024 State Senate 16 TX,011,,,,Johnson,Nathan,,,,S,TX,16,,,,,,,,
SB29,C00039305,B888527,,,CCM,Phil King for State Senate,,,,,,P.O. Box 1913,,Weatherford,TX,76086,G2024,,2024-10-14,2000.00,,G-2024 State Senate 10 TX,011,,,,King,Phil,,,,S,TX,10,,,,,,,,
SB29,C00039305,B888535,,,CCM,Texans for Stan Lambert Campaign,,,,,,P.O. Box 3752,,Abilene,TX,79604,G2024,,2024-10-14,1000.00,,G-2024 State House 71 TX,011,,,,Lambert,Standard,,,,H,TX,71,,,,,,,,
SB29,C00039305,B888528,,,CCM,Jose Menendez Campaign,,,,,,PO Box 100833,,San Antonio,TX,78201,P2026,,2024-10-14,1000.00,,P-2026 State Senate 26 TX,011,,,,Menendez,Jose,,,,S,TX,26,,,,,,,,
SB29,C00039305,B888529,,,CCM,Tan Parker for Senate District 12,,,,,,P.O. Box 271741,,Flower Mound,TX,75027,G2024,,2024-10-14,2500.00,,G-2024 State Senate 12 TX,011,,,,Parker,Nathaniel,W,,,S,TX,12,,,,,,,,
