form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00008474,B867463,,,CCM,Ann Wagner for Congress,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,G2024,,2024-03-12,2500.00,,Contribution,011,C00495846,,H2MO02102,Wagner,Ann,,,,H,MO,02,,,,,,,,
SB23,C00008474,B867470,,,PAC,Big Sky Opportunity PAC,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,O2024,Not Applicable,2024-03-12,5000.00,,Contribution,011,C00542027,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B867477,,,CCM,Cramer for Senate,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,G2024,,2024-03-12,2500.00,,Contribution,011,C00504704,,S8ND00120,Cramer,Kevin,,,,S,ND, ,,,,,,,,
SB23,C00008474,B867465,,,CCM,Emmer for Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,G2024,,2024-03-12,3000.00,,Contribution,011,C00545749,,H4MN06087,Emmer,Tom,,,,H,MN,06,,,,,,,,
SB23,C00008474,B867478,,,CCM,Feenstra for Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,P2024,,2024-03-12,1000.00,,Contribution,011,C00693663,,H0IA04145,Feenstra,Randy,,,,H,IA,04,,,,,,,,
SB23,C00008474,B867466,,,PTY,Financial Services Forum Political Action Committee,,,,,,601 13th St. NW Suite 750 S,,Washington,DC,20005,O2024,Not Applicable,2024-03-12,5000.00,,Contribution,011,C00717686,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B867469,,,CCM,French Hill for Arkansas,,,,,,824 S. Milledge Ave Suite 101,,Athens,GA,30605,G2024,,2024-03-12,2000.00,,Contribution,011,C00551275,,H4AR02141,Hill,French,,,,H,AR,02,,,,,,,,
SB23,C00008474,B867484,,,CCM,Himes for Congress,,,,,,660 Pennsylvania Ave SE Suite 202,,Washington,DC,20003,O2024,Convention,2024-03-12,2000.00,,Contribution,011,C00434191,,H8CT04172,Himes,Jim,,,,H,CT,04,,,,,,,,
SB23,C00008474,B867467,,,PAC,Innovation Political Action Committee,,,,,,228 S Washington St Ste 115,,Alexandria,VA,22314,O2024,Not Applicable,2024-03-12,1000.00,,Contribution,011,C00540187,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B867473,,,CCM,Jason Smith for Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,P2024,,2024-03-12,1000.00,,Contribution,011,C00541862,,H4MO08162,Smith,Jason,,,,H,MO,08,,,,,,,,
