form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00467431,SB23.I105987,,,CCM,MERRIN FOR CONGRESS,,,,,,PO BOX 75,,MONCLOVA,OH,43542,G2024,,2024-08-10,5000.00,,CONTRIBUTION TO COMMITTEE,,C00863829,,H4OH09169,MERRIN,DEREK,,,,H,OH,09,  ,,,,,,,
SB23,C00467431,SB23.I105998,,,PAC,HELPING ELECT AMERICAN LEADERS PAC HEAL PAC,,,,,,502 6TH STREET,,HUDSON,WI,54016,,,2024-08-10,5000.00,,CONTRIBUTION TO COMMITTEE,,C00884452,,,,,,,,,,,  ,,,,,,,
SB23,C00467431,SB23.I105990,,,CCM,DREW FOR NEVADA,,,,,,5325 S FORT APACHE ROAD,SUITE D-31,LAS VEGAS,NV,89148,G2024,,2024-08-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00839670,,H4NV03167,JOHNSON,DREW,,,,H,NV,03,  ,,,,,,,
SB23,C00467431,SB23.I105988,,,CCM,JOE TEIRAB FOR CONGRESS,,,,,,PO BOX 1894,,BURNSVILLE,MN,55337,G2024,,2024-08-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00853929,,H4MN02177,TEIRAB,JOE,,,,H,MN,02,  ,,,,,,,
SB23,C00467431,SB23.I105994,,,CCM,MERRIN FOR CONGRESS,,,,,,PO BOX 75,,MONCLOVA,OH,43542,O2024,PRIMARY DEBT,2024-08-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00863829,,H4OH09169,MERRIN,DEREK,,,,H,OH,09,  ,,,,,,,
SB23,C00467431,SB23.I105989,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 7209,,HELENA,MT,59604,G2024,,2024-08-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00844159,,S4MT00183,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
SB23,C00467431,SB23.I105996,,,CCM,TONY WIED FOR CONGRESS,,,,,,PO BOX 5003,,DE PERE,WI,54115,O2024,PRIMARY DEBT,2024-08-16,5000.00,,CONTRIBUTION TO COMMITTEE,,C00875518,,H4WI08119,WIED,TONY,,,,H,WI,08,  ,,,,,,,
SB23,C00467431,SB23.I105997,,,CCM,TONY WIED FOR CONGRESS,,,,,,PO BOX 5003,,DE PERE,WI,54115,O2024,SPEC PRI DEBT,2024-08-19,5000.00,,CONTRIBUTION TO COMMITTEE,,C00875518,,H4WI08119,WIED,TONY,,,,H,WI,08,  ,,,,,,,
SB23,C00467431,SB23.I105992,,,CCM,CHALIFOUX FOR CONGRESS,,,,,,1254 S. JOHN YOUNG PKWY,,KISSIMMEE,FL,34741,G2024,,2024-08-29,5000.00,,CONTRIBUTION TO COMMITTEE,,C00869727,,H4FL09182,CHALIFOUX,THOMAS,E.,,JR.,H,FL,09,  ,,,,,,,
SB23,C00467431,SB23.I105993,,,CCM,CRAWFORD FOR CONGRESS,,,,,,P.O. BOX 16956,,JONESBORO,AR,724036716,G2024,,2024-08-29,5000.00,,CONTRIBUTION TO COMMITTEE,,C00462374,,H0AR01083,CRAWFORD,ERIC,ALAN RICK,,,H,AR,01,  ,,,,,,,
SB23,C00467431,SB23.I105995,,,CCM,DEREK SCHMIDT FOR CONGRESS,,,,,,PO BOX 4010,,TOPEKA,KS,66604,O2024,PRIMARY DEBT,2024-08-29,5000.00,,CONTRIBUTION TO COMMITTEE,,C00877373,,H4KS02164,SCHMIDT,DEREK,,,,H,KS,02,  ,,,,,,,
SB23,C00467431,SB23.I105991,,,CCM,GUNDERSON FOR CONGRESS,,,,,,3774 MISSION AVE #272,,SAN LUIS REY,CA,92058,G2024,,2024-08-29,5000.00,,CONTRIBUTION TO COMMITTEE,,C00840108,,H4CA49149,GUNDERSON,MATT,,,,H,CA,49,  ,,,,,,,
