form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00227744,27498459,,,CCM,Ashley Hinson For Congress,,,,,,PO Box 811,,Marion,IA,52302,G2024,,2024-09-06,2500.00,0.00,,011,C00706267,Ashley Hinson For Congress,H0IA01174,Hinson,Ashley,,Rep.,,H,IA,02,,,,,,,,
SB23,C00227744,27498460,,,CCM,Don Bacon For Congress,,,,,,PO Box 391368,,Omaha,NE,681391368,G2024,,2024-09-06,2500.00,0.00,,011,C00575167,Don Bacon For Congress,H6NE02125,Bacon,Don,,Rep.,,H,NE,02,,,,,,,,
SB23,C00227744,27501644,,,CCM,Lisa McClain For Congress,,,,,,11540 34 Mile Road,,Bruce Township,MI,48065,G2024,,2024-09-12,2000.00,0.00,,011,C00726042,Lisa McClain For Congress,H0MI10287,McClain,Lisa,,Rep.,,H,MI,10,,,,,,,,
SB23,C00227744,27501645,,,CCM,Davidson For Congress,,,,,,PO Box 518,,Troy,OH,45373,G2024,,2024-09-12,5000.00,0.00,,011,C00600718,Davidson For Congress,H6OH08315,Davidson,Warren,,Rep.,,H,OH,08,,,,,,,,
SB23,C00227744,27501646,,,CCM,Fischbach For Congress,,,,,,PO Box 190,,Litchfield,MN,55355,G2024,,2024-09-12,2000.00,0.00,,011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,,Rep.,,H,MN,07,,,,,,,,
SB23,C00227744,27501647,,,CCM,Quigley For Congress,,,,,,1025 W. Addison Street,Apt. 515,Chicago,IL,60613,G2024,,2024-09-12,2500.00,0.00,,011,C00457556,Quigley For Congress,H0IL05096,Quigley,Mike,,Rep.,,H,IL,05,,,,,,,,
SB23,C00227744,27501648,,,CCM,Joni For Iowa,,,,,,1003 Eastern Avenue,,Red Oak,IA,51566,P2024,,2024-09-12,2500.00,0.00,,011,C00546788,Joni For Iowa,S4IA00129,Ernst,Joni,,Sen.,,S,IA,,,,,,,,,
SB23,C00227744,27501649,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,G2024,,2024-09-12,5000.00,0.00,,011,C00558627,Gallego For Arizona,S4AZ00139,Gallego,Ruben,,Rep.,,H,AZ,03,,,,,,,,
SB23,C00227744,27501650,,,CCM,Moulton For Congress,,,,,,PO Box 2013,,Salem,MA,01970,G2024,,2024-09-12,2500.00,0.00,,011,C00547240,Moulton For Congress,H4MA06090,Moulton,Seth,,Rep.,,H,MA,06,,,,,,,,
SB23,C00227744,27501652,,,CCM,Titus For Congress,,,,,,PO Box 72454,,Las Vegas,NV,89170,G2024,,2024-09-12,2500.00,0.00,,011,C00499467,Titus For Congress,H8NV03036,Titus,Dina,,Rep.,,H,NV,01,,,,,,,,
