form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00443705,EB1095,,,ORG,CHASE CARD SERVICES,,,,,,Post Office Box 6294,,Carol Stream,IL,60197,,,2024-07-09,834.71,,Credit Card Purchases. Purpose appears on Schedule B memo item,001,,,,,,,,,,,,,,,,,,,
SB21B,C00443705,XB755EB1095,EB1095,SB21B,ORG,Audible.com,,,,,,1 Washington Park,,Newark,NJ,07102,,,2024-07-09,14.95,,Subscription,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB756EB1095,EB1095,SB21B,ORG,"Ring Central, Inc.",,,,,,"1400 Fashion Island Blvd., 7th Flo",,San Mateo,CA,94404,,,2024-07-09,38.11,,Telephone,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB757EB1095,EB1095,SB21B,ORG,Apple,,,,,,1301 Burlingame Ave,,Burlingame,CA,94010,,,2024-07-09,2.99,,Storage,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB758EB1095,EB1095,SB21B,ORG,Mailchimp,,,,,,"675 Ponce de Leon Ave., NE, Suite ",,Atlanta,GA,30308,,,2024-07-09,230.00,,Email Services,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB759EB1095,EB1095,SB21B,ORG,Safeway,,,,,,1450 Howard Ave,,Burlingame,CA,94010,,,2024-07-09,20.80,,Supplies,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB760EB1095,EB1095,SB21B,ORG,Adobe,,,,,,345 Park Avenue,,San Jose,CA,951102704,,,2024-07-09,19.99,,Software,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB761EB1095,EB1095,SB21B,ORG,A&A Gas - Burlingame,,,,,,1100 Broadway,,Burlingame,CA,94010,,,2024-07-09,62.20,,In District Travel Expense,002,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB762EB1095,EB1095,SB21B,ORG,Anthem Interiors,,,,,,1208 Donnelly Ave.,,Burlingame,CA,94010,,,2024-07-09,228.02,,Staff Items,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB763EB1095,EB1095,SB21B,ORG,Il Fornaio,,,,,,327 Lorton Ave,,Burlingame,CA,94010,,,2024-07-09,137.65,,Staff Meal,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB764EB1095,EB1095,SB21B,ORG,National Democratic Club,,,,,,30 Ivy St SE,,Washington,DC,20003,,,2024-07-09,70.00,,Membership Fee,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB765EB1095,EB1095,SB21B,ORG,National Democratic Club,,,,,,30 Ivy St SE,,Washington,DC,20003,,,2024-07-09,10.00,,Membership Fee,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,EB1096,,,ORG,Law Office of Russell H. Miller,,,,,,"20 Park Road, Suite E",,Burlingame,CA,94010,,,2024-07-11,802.48,,Legal & Accounting,001,,,,,,,,,,,,,,,,,,,
