form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00192153,1688417413777,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-06-01,8.30,,PAC Merchant Fee,001
SB21B,C00192153,1688417470331,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-06-02,4.30,,PAC Merchant Fee,001
SB21B,C00192153,1692716212315,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-02,109.80,,PAC Merchant Fee,001
SB21B,C00192153,1692716424424,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-03,8.30,,PAC Merchant Fee,001
SB21B,C00192153,1692716478703,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-04,4.30,,PAC Merchant Fee,001
SB21B,C00192153,1692716536729,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-06,8.30,,PAC Merchant Fee,001
SB21B,C00192153,1692716590661,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-12,4.30,,PAC Merchant Fee,001
SB21B,C00192153,1692716656788,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-13,4.30,,PAC Merchant Fee,001
SB21B,C00192153,1692716715545,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-14,16.30,,PAC Merchant Fee,001
SB21B,C00192153,1692716782262,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-16,20.30,,PAC Merchant Fee,001
SB21B,C00192153,1692717176679,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-30,-8.30,,PAC Political Contribution,001
SB21B,C00192153,1692717256012,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-25,1.30,,PAC Merchant Fee,001
SB21B,C00192153,1692717398656,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-26,8.30,,PAC Merchant Fee,001
SB21B,C00192153,1692717480348,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2023-05-30,1.30,,PAC Merchant Fee,001
