form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00010470,B851142,,,CCM,Adrian Smith for Congress,,,,,,1126 Avenue A Ste 6,,Scottsbluff,NE,69361,G2024,,2023-07-19,1000.00,,Contribution,011,C00412890,,H6NE03115,Smith,Adrian,,,,H,NE,03,,,,,,,,
SB23,C00010470,B851145,,,PAC,Alabama First PAC,,,,,,P.O. Box 3723,,Montgomery,AL,36109,O2023,Not Applicable,2023-07-19,2500.00,,Contribution,011,C00821058,,,,,,,,,, ,,,,,,,,
SB23,C00010470,B851137,,,PAC,ASPIRE PAC,,,,,,910 17th St NW Ste 925,,Washington,DC,20006,O2023,Not Applicable,2023-07-19,5000.00,,Contribution,011,C00506907,,,,,,,,,, ,,,,,,,,
SB23,C00010470,B851144,,,CCM,Banks for Senate,,,,,,P.O. Box 11431,,Fort Wayne,IN,46858,P2024,,2023-07-19,2500.00,,Contribution,011,C00577999,,H6IN03229,Banks,Jim,,,,S,IN, ,,,,,,,,
SB23,C00010470,B851140,,,CCM,Blake Moore For Congress,,,,,,358 South 700 E B505,,Salt Lake City,UT,84102,O2024,Convention,2023-07-19,2500.00,,Contribution,011,C00738872,,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00010470,B851153,,,PAC,Building Up Democracy's Dream,,,,,,PO Box 97275,,Raleigh,NC,27624,O2023,Not Applicable,2023-07-19,2500.00,,Contribution,011,C00834507,,,,,,,,,, ,,,,,,,,
SB23,C00010470,B851143,,,CCM,CHUCK EDWARDS FOR CONGRESS,,,,,,337 North Main Street,,Hendersonville,NC,28792,P2024,,2023-07-19,2000.00,,Contribution,011,C00796433,,H2NC14050,Edwards,Chuck,,,,H,NC,11,,,,,,,,
SB23,C00010470,B851150,,,CCM,Crawford for Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,P2024,,2023-07-19,2000.00,,Contribution,011,C00462374,,H0AR01083,Crawford,Eric Alan Rick,,,,H,AR,01,,,,,,,,
SB23,C00010470,B851141,,,CCM,Daniel Webster for Congress,,,,,,P. O. Box 1007,,Webster,FL,33597,P2024,,2023-07-19,2000.00,,Contribution,011,C00481911,,H0FL08208,Webster,Daniel,,,,H,FL,11,,,,,,,,
SB23,C00010470,B851152,,,CCM,Issa for Congress,,,,,,PO Box 760,,Vista,CA,92085,P2024,,2023-07-19,1500.00,,Contribution,011,C00350520,,H0CA48024,Issa,Darrell,,,,H,CA,48,,,,,,,,
