form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00493700,500561345,,,ORG,Best Western The Hotel Chequamegon,,,,,,101 Lake Shore Dr W,,Ashland,WI,548061646,,,2024-10-27,165.61,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500561347,,,ORG,Best Western The Hotel Chequamegon,,,,,,101 Lake Shore Dr W,,Ashland,WI,548061646,,,2024-10-27,178.09,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500560458,,,CCM,Bob Casey for Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,191028746,E2024,Recount,2024-11-12,5000.00,0.00,Recount Contribution,,C00431056,,,Casey,Robert,P.,,Jr.,S,PA,00,,,,,,,,
SB23,C00493700,500560457,,,CCM,Chris Pappas for Congress,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2024-10-29,5000.00,0.00,Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00493700,500561338,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-10-26,723.47,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500561340,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-10-26,678.47,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500561351,,,ORG,Enterprise Rent-a-Car,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2024-10-29,358.71,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500560454,,,CCM,Gillen for NY,,,,,,PO Box 33079,,Washington,DC,200330079,G2024,,2024-10-17,2500.00,0.00,Contribution,,C00840165,,,Gillen,Laura,,,,H,NY,04,,,,,,,,
SB23,C00493700,500561353,,,ORG,Hilton Hotels & Resorts,,,,,,7930 Jones Branch Dr,,Mclean,VA,221023388,,,2024-10-28,206.05,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500561354,,,ORG,Hilton Hotels & Resorts,,,,,,7930 Jones Branch Dr,,Mclean,VA,221023388,,,2024-10-28,226.97,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500561341,,,ORG,InterContinental Minneapolis-St. Paul Airport,,,,,,5005 Glumack Dr,,Minneapolis,MN,55450,,,2024-10-26,20.44,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500561342,,,ORG,InterContinental Minneapolis-St. Paul Airport,,,,,,5005 Glumack Dr,,Minneapolis,MN,55450,,,2024-10-26,199.45,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500561343,,,ORG,InterContinental Minneapolis-St. Paul Airport,,,,,,5005 Glumack Dr,,Minneapolis,MN,55450,,,2024-10-26,160.99,0.00,In-Kind Made: Travel,,C00830687,Baldwin for Wisconsin,,,,,,,,,,,,,,,,X,See Payment on Year-End Report
SB23,C00493700,500560451,,,CCM,Josh Riley for Congress,,,,,,1220 L St NW,Ste 100,Washington,DC,200054033,G2024,,2024-10-30,5000.00,0.00,Contribution,,C00793760,,,Riley,Josh,,,,H,NY,19,,,,,,,,
SB23,C00493700,500560448,,,CCM,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,G2024,,2024-10-23,5000.00,0.00,Contribution,,C00727529,,,Mrvan,Frank,J.,,,H,IN,01,,,,,,,,
SB23,C00493700,500560469,,,CCM,Osborn for Senate,,,,,,7822 Davenport St,,Omaha,NE,681143629,G2024,,2024-11-04,5000.00,0.00,Contribution,,C00850677,,,Osborn,Dan,,,,S,NE,00,,,,,,,,
