form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00397851,B842003,,,PAC,Huizenga House Fund,,,,,,PO Box 254,,Zeeland,MI,49464,O2023,Not Applicable,2023-03-16,300.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00397851,B842004,,,PAC,Victory Values Fund,,,,,,11101 Cobblestone Lane,,Grand Ledge,MI,48837,O2023,Not Applicable,2023-03-16,250.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00397851,B842005,,,PAC,House Republican Campaign Cmte,,,,,,Post Office Box 15035,,Lansing,MI,48901,O2023,Not Applicable,2023-03-16,5000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00397851,B842006,,,PTY,MI Senate Democratic Fund,,,,,,P.O. Box 11111,,Lansing,MI,48901,O2023,Not Applicable,2023-03-16,10000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00397851,B841987,,,CCM,CTE Winnie Brinks for Senate,,,,,,2060 Osceola Dr SE,,Grand Rapids,MI,49506,O2026,Election Cycle,2023-03-16,3000.00,,O-2026 State Senate 29 MI,011,,,,Brinks,Winnie,,,,S,MI,29,,,,,,,,
SB29,C00397851,B842002,,,CCM,Supporters of John Cherry,,,,,,4116 Orme Circle,,Clio,MI,48420,O2026,Election Cycle,2023-03-16,250.00,,O-2026 State Senate 27 MI,011,,,,Cherry,John,,,Jr.,S,MI,27,,,,,,,,
SB29,C00397851,B842037,,,CCM,Jennifer Conlin for State Representative,,,,,,435 Stein road,,Ann Arbour,MI,48105,O2024,Election Cycle,2023-03-16,250.00,,O-2024 State House 48 MI,011,,,,Conlin,Jennifer,,,,H,MI,48,,,,,,,,
SB29,C00397851,B842041,,,CCM,Alabas A Farhat,,,,,,PO Box 09,,Dearborn,MI,48121,O2024,Election Cycle,2023-03-16,250.00,,O-2024 State House 03 MI,011,,,,Farhat,Alabas,,,,H,MI,03,,,,,,,,
SB29,C00397851,B841984,,,CCM,Graham Filler for State Representative,,,,,,12130 Airport Road,,DeWitt,MI,48820,O2024,Election Cycle,2023-03-16,500.00,,O-2024 State House 93 MI,011,,,,Filler,Graham,,,,H,MI,93,,,,,,,,
SB29,C00397851,B842038,,,CCM,Friends of John Fitzgerald,,,,,,1780 Glenvale Ct SW,,Wyoming,MI,49519,O2024,Election Cycle,2023-03-16,250.00,,O-2024 State House 83 MI,011,,,,Fitzgerald,John,,,,H,MI,83,,,,,,,,
