form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00140855,87284010,,,CCM,Moore for West Virginia,,,,,,400 White Oaks Blvd,,Bridgeport,WV,26330,P2024,,2023-05-07,2000.00,0.00,,011,,,,Moore,Riley,,,,H,WV,02,,,,,,,,
SB23,C00140855,87284055,,,CCM,Capito For West Virginia,,,,,,"2308 Mount Vernon Ave, 707",,Alexandria,VA,22301,P2026,,2023-05-07,1000.00,0.00,,011,,,,Capito,Shelley,,Rep.,,S,WV,,,,,,,,,
SB23,C00140855,87287316,,,PAC,Scalise Leadership Fund,,,,,,320 First Street SE,,Washington,DC,20003,,,2023-05-09,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00140855,87287321,,,CCM,Pallone for Congress,,,,,,495 Broadway,,Long Branch,NJ,07740,P2024,,2023-05-09,5000.00,0.00,,011,,,,Pallone,Frank,,,,H,NJ,06,,,,,,,,
SB23,C00140855,87287331,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,c/o The Elevated Group,"410 1st Street SE, 2nd Floor",Washinton,DC,20003,P2024,,2023-05-09,2500.00,0.00,,011,,,,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00140855,87287332,,,PAC,Congressional Black Caucus,,,,,,1100 New Jersey Ave SE #2410,,Washington,DC,20003,,,2023-05-09,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00140855,87287336,,,CCM,Hoyer for Congress,,,,,,1032 15th Street NW,Suite 247,Washington,DC,20005,P2024,,2023-05-09,1000.00,0.00,,011,C00140715,Hoyer for Congress,H2MD05155,Hoyer,Steny,H.,Rep.,,H,MD,05,,,,,,,,
SB23,C00140855,87290201,,,CCM,Friends Of Glenn Thompson,,,,,,400 North Michael Street,,St. Mary's,PA,15857,P2024,,2023-05-09,5000.00,0.00,,011,C00444620,Friends Of Glenn Thompson,H8PA05071,Thompson,Glenn,,Mr.,,H,PA,05,,,,,,,,
SB23,C00140855,87290202,,,CCM,Smucker for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,P2024,,2023-05-09,5000.00,0.00,,011,,,,Smucker,Lloyd,,,,H,PA,11,,,,,,,,
SB23,C00140855,87290203,,,PTY,NRSC,,,,,,425 2nd Street NE,,Washington,DC,20002,,,2023-05-09,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00140855,87290234,,,CCM,Josh Gottheimer For Congress,,,,,,600 Pennsylvania Ave SE,#15845,Washington,DC,20002,P2024,,2023-05-09,5000.00,0.00,,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Joshua,,Rep.,,H,NJ,05,,,,,,,,
SB23,C00140855,87290327,,,CCM,Dr John Joyce For Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,22311,P2024,,2023-05-09,5000.00,0.00,,011,C00674259,Dr John Joyce For Congress,H8PA13125,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00140855,87290328,,,PAC,EEI Power PAC,,,,,,"Maurie Dugger, Manager, Political","701 Pennsylvania Avenue, N.W.",Washington,DC,20004,,,2023-05-09,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
