form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00777458,EB756,,,COM,Clean Fuels Alliance America PAC,,,,,,605 Clark Avenue,,Jefferson City,MO,65101,O2024,,2024-02-01,5000.00,,Contribution,011,C00484592,Clean Fuels Alliance America PAC,,Activities,PAC,,,,,,,,,,,,,,
SB23,C00777458,EB758,,,CCM,Garret Graves For Congress,,,,,,PO Box 64845,,Baton Rouge,LA,70896,G2024,,2024-02-01,1000.00,,Contribution,011,C00558486,Garret Graves For Congress,,Graves,Garret,,,,H,LA,06,,,,,,,,
SB23,C00777458,EB760,,,CCM,Angie Craig for Congress,,,,,,P.O. Box 22116,,Eagan,MN,55122,P2024,,2024-02-02,2500.00,,Contribution,011,C00575209,Angie Craig for Congress,,Craig,Angie,,,,H,MN,02,,,,,,,,
SB23,C00777458,EB757,,,COM,Jason Smith for Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,63702,P2024,,2024-02-08,5000.00,,Contribution,011,C00541862,Jason Smith for Congress,,Smith,Jason,,,,H,MO,08,,,,,,,,
SB23,C00777458,EB764,,,CCM,Finstad for Congress,,,,,,PO BOX 923,,New Ulm,MN,56073,P2024,,2024-02-14,2500.00,,Contribution,011,C00807743,Finstad for Congress,,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00777458,EB761,,,COM,Friends of Sherrod Brown,,,,,,"600 Pennsylvania Avenue SE, #15180",,Washington,DC,20003,P2024,,2024-02-23,2500.00,,Contribution,011,C00264697,Friends of Sherrod Brown,,Brown,Sherrod,,,,S,OH,,,,,,,,,
SB23,C00777458,EB759,,,CCM,Iowans for Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2024-02-23,1700.00,,Contribution,011,C00784389,Iowans for Zach Nunn,,Nunn,Zach,,,,H,IA,03,,,,,,,,
SB23,C00777458,EB766,,,CCM,Iowans for Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,G2024,,2024-02-23,300.00,,Contributions,011,C00784389,Iowans for Zach Nunn,,Nunn,Zach,,,,H,IA,03,,,,,,,,
SB23,C00777458,EB762,,,CCM,Feenstra for Congress,,,,,,641 2nd St.,,Hull,IA,51239,P2024,,2024-02-26,2000.00,,Contribution,011,C00693663,Feenstra for Congress,,Feenstra,Randall,,,,H,IA,04,,,,,,,,
SB23,C00777458,EB763,,,CCM,Pete Ricketts for Senate,,,,,,"1327 H Street, Ste 101",,Lincoln,NE,68508,P2024,,2024-02-26,3000.00,,Contribution,011,C00832436,Pete Ricketts for Senate,,Ricketts,Pete,,,,S,NE,,,,,,,,,
SB23,C00777458,EB765,,,CCM,Deb Fischer For US Senate,,,,,,"5555 South St., Ste. 200",,Lincoln,NE,68506,P2024,,2024-02-28,1000.00,,Contribution,011,C00498907,Deb Fischer For US Senate,,Fischer,Debra,,,,S,NE,,,,,,,,,
