form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00376376,B874486,,,CCM,Cole for Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,P2024,,2024-06-03,1000.00,,Contribution,011,C00379735,,H2OK04055,Cole,Tom,J,,,H,OK,04,,,,,,,,
SB23,C00376376,B874484,,,CCM,Hudson for Congress,,,,,,220 West Windsor Avenue,,Alexandria,VA,22301,G2024,,2024-06-03,1000.00,,Contribution,011,C00504522,,H2NC08185,Hudson,Richard,,,,H,NC,09,,,,,,,,
SB23,C00376376,B874485,,,CCM,Team Hagerty,,,,,,PO Box 50430,,Nashville,TN,37205,P2026,,2024-06-03,2500.00,,Contribution,011,C00718627,,S0TN00169,Hagerty,Bill,,,,S,TN, ,,,,,,,,
SB23,C00376376,B874641,,,CCM,Andy Barr for Congress Inc.,,,,,,PO Box 2059,,Lexington,KY,40588,G2024,,2024-06-05,5000.00,,Contribution,011,C00467571,,H0KY06104,Barr,Andy,,,,H,KY,06,,,,,,,,
SB23,C00376376,B874640,,,CCM,Jimmy Panetta for Congress,,,,,,412 First Street SE Suite 100,,Washington,DC,20003,G2024,,2024-06-05,2500.00,,Contribution,011,C00592154,,H6CA20152,Panetta,Jimmy,,,,H,CA,19,,,,,,,,
SB23,C00376376,B875039,,,CCM,Texans for Senator John Cornyn Inc,,,,,,PO Box 13026,,Austin,TX,78711,P2026,,2024-06-10,2500.00,,Contribution,011,C00369033,,S2TX00106,Cornyn,John,,,,S,TX, ,,,,,,,,
SB23,C00376376,B875256,,,CCM,Mike Thompson for Congress,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,G2024,,2024-06-13,2500.00,,Contribution,011,C00326363,,H8CA01109,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00376376,B875257,,,CCM,Pete Aguilar for Congress,,,,,,PO Box 10954,,San Bernadino,CA,92423,G2024,,2024-06-13,2500.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00376376,B877005,,,CCM,Huizenga for Congress,,,,,,PO Box 254,,Zeeland,MI,49464,G2024,,2024-06-25,1000.00,,Contribution,011,C00459297,,H0MI02094,Huizenga,Bill,,,,H,MI,04,,,,,,,,
SB23,C00376376,B877004,,,CCM,Steil for Wisconsin,,,,,,1818 Milton Avenue #1448,,Janesville,WI,53545,G2024,,2024-06-25,1000.00,,Contribution,011,C00677286,,H8WI01156,Steil,Bryan,G,,,H,WI,01,,,,,,,,
