form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00508440,500688606,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,G2024,,2024-10-22,101.56,2024-10-23,302.50,Signage,,,S,H2CA42205,Rollins,Will,,,,H,41,CA,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500688607,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,G2024,,2024-10-22,210.92,2024-10-23,419.65,Signage,,,S,H4CA16239,Low,Evan,,,,H,16,CA,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500688616,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,G2024,,2024-10-22,125.79,2024-10-23,1122605.93,Signage,,,S,P80000722,Harris,Kamala,,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500689119,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,G2024,,2024-10-25,102.96,2024-10-25,1122605.93,Advertising - digital,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500689848,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,G2024,,2024-10-25,125.77,2024-10-25,125.77,Signage,,,S,H2OH13264,Sykes,Emilia,,,,H,13,OH,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500690722,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,G2024,,2024-10-31,527.33,2024-10-31,1122605.93,Advertising - digital,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500690724,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,G2024,,2024-10-31,242.84,2024-10-31,1122605.93,Press release,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500691029,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,G2024,,2024-11-03,188.99,2024-11-02,1122605.93,Advertising - digital,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500691031,,,ORG,Human Rights Campaign,,,,,,1640 Rhode Island Ave NW,,Washington,DC,200363200,G2024,,2024-11-03,90.78,2024-11-02,1122605.93,Advertising - digital,,,S,P80000722,Harris,Kamala,,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500690320,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,G2024,,2024-10-28,7002.94,2024-10-26,1122605.93,Advertising - digital,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500690392,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,G2024,,2024-10-29,1838.15,2024-10-29,1122605.93,Advertising - digital,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500690574,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,G2024,,2024-10-30,1834.19,2024-10-30,1122605.93,Advertising - digital,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500690720,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,G2024,,2024-10-31,1787.30,2024-10-31,1122605.93,Advertising - digital,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500690874,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,G2024,,2024-11-01,1812.75,2024-11-01,1122605.93,Advertising - digital,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500692015,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,G2024,,2024-11-03,5499.79,2024-11-04,1122605.93,Advertising - digital,,,O,P80001571,Trump,Donald,J.,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
SE,C00508440,500690389,,,PAC,Priorities USA Action,,,,,,601 13th St NW,Ste 610N,Washington,DC,200053807,G2024,,2024-10-29,100000.00,2024-10-29,1122605.93,Advertising - digital,,C00495861,S,P80000722,Harris,Kamala,,,,P,00,,Rinefierd,James,M.,,,2024-12-05,
