form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00776526,SB21B.980825,,,ORG,JONES DAY,,,,,,51 LOUISIANA AVE NW,,WASHINGTON,DC,20001,,,2024-02-07,240.00,,LEGAL CONSULTING
SB21B,C00776526,SB21B.984343,,,ORG,JONES DAY,,,,,,51 LOUISIANA AVE NW,,WASHINGTON,DC,20001,,,2024-02-28,2730.00,,LEGAL CONSULTING
SB21B,C00776526,SB21B.984284,,,ORG,JW MARRIOT NASHVILLE,,,,,,201 8TH AVENUE SOUTH,,NASHVILLE,TN,37203,,,2024-02-27,825.53,,CATERING SERVICES
SB21B,C00776526,SB21B.979511,,,ORG,MEETING STREET SERVICES LLC,,,,,,1985 RIVIERA DR,STE 103 - 1125,MOUNT PLEASANT,SC,29464,,,2024-02-02,71.47,,DIGITAL FUNDRAISING FEES
SB21B,C00776526,SB21B.985893,,,ORG,MEETING STREET SERVICES LLC,,,,,,1985 RIVIERA DR,STE 103 - 1125,MOUNT PLEASANT,SC,29464,,,2024-03-11,46.39,,DIGITAL FUNDRAISING FEES
SB21B,C00776526,SB21B.988324,,,ORG,MEETING STREET SERVICES LLC,,,,,,1985 RIVIERA DR,STE 103 - 1125,MOUNT PLEASANT,SC,29464,,,2024-03-25,35.66,,DIGITAL FUNDRAISING FEES
SB21B,C00776526,SB21B.978590,,,ORG,PITNEY BOWES,,,,,,PO BOX 371874,,PITTSBURGH,PA,15250,,,2024-01-17,2317.22,,POSTAGE EXPENSE
SB21B,C00776526,SB21B.984517,,,ORG,PITNEY BOWES,,,,,,PO BOX 371874,,PITTSBURGH,PA,15250,,,2024-02-20,1024.61,,POSTAGE EXPENSE
SB21B,C00776526,SB21B.987989,,,ORG,PITNEY BOWES,,,,,,PO BOX 371874,,PITTSBURGH,PA,15250,,,2024-03-19,19.61,,POSTAGE EXPENSE
SB21B,C00776526,SB21B.976418,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,,,2024-01-03,5107.85,,FUNDRAISING & COMPLIANCE SOFTWARE/SERVICES
SB21B,C00776526,SB21B.976810,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,,,2024-02-02,1094.19,,FUNDRAISING & COMPLIANCE SOFTWARE/SERVICES
SB21B,C00776526,SB21B.981522,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,,,2024-02-12,108.00,,COMPLIANCE CONSULTING
SB21B,C00776526,SB21B.984936,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,,,2024-03-05,1057.59,,FUNDRAISING & COMPLIANCE SOFTWARE/SERVICES
SB21B,C00776526,SB21B.980541,,,ORG,"STACY E. WIGGINS, CPA, PC",,,,,,1409 ASHLEY RIVER ROAD,,CHARLESTON,SC,29407,,,2024-02-02,3000.00,,TREASURER SERVICES
SB21B,C00776526,SB21B.985664,,,ORG,"STACY E. WIGGINS, CPA, PC",,,,,,1409 ASHLEY RIVER ROAD,,CHARLESTON,SC,29407,,,2024-03-05,3000.00,,TREASURER SERVICES
SB21B,C00776526,SB21B.976192,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-01-02,4.91,,MERCHANT FEES
SB21B,C00776526,SB21B.976541,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-01-03,4.29,,MERCHANT FEES
SB21B,C00776526,SB21B.976673,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-01-04,2.27,,MERCHANT FEES
SB21B,C00776526,SB21B.976924,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-01-05,20.54,,MERCHANT FEES
SB21B,C00776526,SB21B.978388,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-01-17,15.83,,MERCHANT FEES
SB21B,C00776526,SB21B.979653,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-01-30,4.38,,MERCHANT FEES
SB21B,C00776526,SB21B.979869,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-01-31,9.88,,MERCHANT FEES
SB21B,C00776526,SB21B.980100,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-02-01,6.63,,MERCHANT FEES
SB21B,C00776526,SB21B.980306,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-02-02,9.46,,MERCHANT FEES
SB21B,C00776526,SB21B.980654,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-02-05,0.41,,MERCHANT FEES
SB21B,C00776526,SB21B.980910,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-02-06,0.43,,MERCHANT FEES
SB21B,C00776526,SB21B.981168,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-02-07,4.65,,MERCHANT FEES
SB21B,C00776526,SB21B.983308,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-02-21,30.20,,MERCHANT FEES
SB21B,C00776526,SB21B.984560,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-02-29,10.85,,MERCHANT FEES
SB21B,C00776526,SB21B.984750,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-01,1.08,,MERCHANT FEES
SB21B,C00776526,SB21B.985010,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-04,1.76,,MERCHANT FEES
SB21B,C00776526,SB21B.985946,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-05,14.17,,MERCHANT FEES
SB21B,C00776526,SB21B.987409,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-15,0.40,,MERCHANT FEES
SB21B,C00776526,SB21B.989038,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-28,1.67,,MERCHANT FEES
SB21B,C00776526,SB21B.989237,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-29,8.36,,MERCHANT FEES
