form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00283135,18395374,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,46308,G2024,,2024-09-19,2500.00,0.00,,011,C00727529,Mrvan For Congress,H0IN01150,Mrvan,Frank,J.,Rep.,III,H,IN,01,,,,,,,,
SB23,C00283135,18396332,,,CCM,Scott For Congress,,,,,,P. O. Box 251,,Newport News,VA,23607,G2024,,2024-09-25,5000.00,0.00,,011,C00256925,Scott For Congress,H6VA01117,Scott,Bobby,,Rep.,,H,VA,03,,,,,,,,
SB23,C00283135,18396333,,,CCM,Scalise For Congress,,,,,,PO Box 23219,,Jefferson,LA,701833219,G2024,,2024-09-25,5000.00,0.00,,011,C00394957,Scalise For Congress,H0LA01087,Scalise,Steve,,Rep.,,H,LA,01,,,,,,,,
SB23,C00283135,18396334,,,PAC,MOTOR CITY PAC,,,,,,P.O. Box 15854,,Washington,DC,20003,,,2024-09-25,5000.00,0.00,,011,C00507574,,,,,,,,,,,,,,,,,,
SB23,C00283135,18396335,,,CCM,People For Patty Murray,,,,,,PO Box 3662,,Seattle,WA,98124,P2021,,2024-09-25,5000.00,0.00,,011,C00257642,People For Patty Murray,S2WA00189,Murray,Patty,,Sen.,,S,WA,,,,,,,,,
SB23,C00283135,18396336,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,G2024,,2024-09-25,5000.00,0.00,,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,
SB23,C00283135,18396338,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave Se #15180,,Washington,MA,20003,G2024,,2024-09-25,5000.00,0.00,,011,C00541888,Katherine Clark For Congress,H4MA05084,Clark,Katherine,,Rep.,,H,MA,05,,,,,,,,
SB23,C00283135,18396345,,,CCM,Mike Johnson For Louisiana,,,,,,C/O 228 S. Washington St.,Ste. 115,Alexandria,LA,22314,G2024,,2024-09-25,5000.00,0.00,,011,C00608695,Mike Johnson For Louisiana,H6LA04138,Johnson,Mike,,Rep.,,H,LA,04,,,,,,,,
SB23,C00283135,18397654,,,CCM,Elise For Congress,,,,,,PO Box 500,,Glens Falls,NY,12801,G2024,,2024-09-26,2500.00,0.00,,011,C00547893,Elise For Congress,H4NY21079,Stefanik,Elise,,Rep.,,H,NY,21,,,,,,,,
SB23,C00283135,18397876,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,NY,20035,G2024,,2024-09-26,5000.00,0.00,,011,C00503052,Jeffries For Congress,H2NY10092,Jeffries,Hakeem,,Rep.,,H,NY,08,,,,,,,,
SB23,C00283135,18397881,,,COM,IMPACT,,,,,,"660 Pennsylvania Ave, SE",Suite 201,Washington,DC,20003,,,2024-09-26,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00283135,18397882,,,PAC,Treasure State PAC,,,,,,3242 CUMMINS WAY,,MISSOULA,MT,59802,,,2024-09-26,5000.00,0.00,,011,C00433680,,,,,,,,,,,,,,,,,,
