form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00009282,B874246,,,CCM,Committee to Elect Sarah Lightner,,,,,,9915 N Parma Rd,,Springport,MI,49284,O2024,Election Cycle,2024-06-04,250.00,,O-2024 State House 45 MI,011,,,,Lightner,Sarah,L,,,H,MI,45,,,,,,,,
SB29,C00009282,B874247,,,CCM,Cmte to Elect David Martin State Rep,,,,,,805 S State Rd #122,,Davison,MI,48423,O2024,Election Cycle,2024-06-04,250.00,,O-2024 State House 68 MI,011,,,,Martin,David,W,,,H,MI,68,,,,,,,,
SB29,C00009282,B874248,,,CCM,Julie Rogers for State Rep.,,,,,,3428 Marlane Ave.,,Kalamazoo,MI,49006,O2024,Election Cycle,2024-06-04,250.00,,O-2024 State House 41 MI,011,,,,Rogers,Julie,,,,H,MI,41,,,,,,,,
SB29,C00009282,B874249,,,CCM,Friends of Jamie Thompson,,,,,,27314 Oakcrest Dr.,,Brownstown,MI,48183,O2024,Election Cycle,2024-06-04,250.00,,O-2024 State House 28 MI,011,,,,Thompson,Jamie,,,,H,MI,28,,,,,,,,
SB29,C00009282,B874245,,,CCM,Committee to Elect Mark Tisdel,,,,,,PO Box 80146,,Rochester,MI,48308,O2024,Election Cycle,2024-06-04,250.00,,O-2024 State House 55 MI,011,,,,Tisdel,Mark,,,,H,MI,55,,,,,,,,
SB29,C00009282,B874250,,,CCM,Stephanie A. Young for State Representative,,,,,,14567 Rosemont Avenue,,Detroit,MI,48223,O2024,Election Cycle,2024-06-04,250.00,,O-2024 State House 16 MI,011,,,,Young,Stephanie,A,,,H,MI,16,,,,,,,,
SB29,C00009282,B872159,,,CCM,Kutz for PA,,,,,,PO Box 122,,Mechanicsburg,PA,17055,G2024,,2024-06-04,300.00,,G-2024 State House 87 PA,011,,,,Kutz,Thomas,,,,H,PA,87,,,,,,,,
SB29,C00009282,B874239,,,CCM,Wayne Langerholc for Senate,,,,,,311 Salmon Avenue,,Johnstown,PA,15904,G2024,,2024-06-04,1000.00,,G-2024 State Senate 35 PA,011,,,,Langerholc,Wayne,,,,S,PA,35,,,,,,,,
SB29,C00009282,B872157,,,CCM,Friends of Tracy Pennycuick,,,,,,937 Clubhouse Drive,,Harleysville,PA,19438,P2026,,2024-06-04,1000.00,,P-2026 State Senate 24 PA,011,,,,Pennycuick,Tracy,,,,S,PA,24,,,,,,,,
SB29,C00009282,B874241,,,CCM,Friends of Pat Stefano,,,,,,PO Box 412,,Harrisburg,PA,17108,P2026,,2024-06-04,500.00,,P-2026 State Senate 32 PA,011,,,,Stefano,Pat,,,,S,PA,32,,,,,,,,
SB29,C00009282,B874237,,,CCM,Friends of Kim Ward,,,,,,PO Box 83,,Harrisburg,PA,17108,G2024,,2024-06-04,2000.00,,G-2024 State Senate 39 PA,011,,,,Ward,Kim,,,,S,PA,39,,,,,,,,
SB29,C00009282,B872158,,,CCM,Friends of Kim Ward,,,,,,PO Box 83,,Harrisburg,PA,17108,G2024,,2024-06-04,1000.00,,G-2024 State Senate 39 PA,011,,,,Ward,Kim,,,,S,PA,39,,,,,,,,
SB29,C00009282,B858609,,,CCM,Citizens for Mike Regan,,,,,,35 Affirmed Drive,,Dillsburg,PA,17019,P2024,,2024-06-18,-500.00,,P-2024 State Senate 31 PA,011,,,,Regan,Michael,R,,,S,PA,31,,,,,,,,Voided original disbursement made on 11/07/23
SB29,C00009282,B858608,,,CCM,Friends of Devlin Robinson,,,,,,2767 Locust Drive,,Pittsburgh,PA,15241,P2024,,2024-06-18,-500.00,,P-2024 State Senate 37 PA,011,,,,Robinson,Devlin,,,,S,PA,37,,,,,,,,Voided original disbursement made on 11/07/23
