form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00183962,SB23.8869,,,CCM,AUSTIN SCOTT FOR CONGRESS INC,,,,,,PO BOX 2530,,TIFTON,GA,31793,P2024,,2023-12-14,2500.00,,Contribution,011,C00482737,AUSTIN SCOTT FOR CONGRESS INC,,Scott,James,Austin,,,H,GA,08,,,,,,,,
SB23,C00183962,SB23.8792,,,CCM,BRITT FOR ALABAMA INC,,,,,,PO BOX 3759,,MONTGOMERY,AL,36109,P2028,,2023-07-21,5000.00,,Contribution,011,C00781443,BRITT FOR ALABAMA INC,S2AL00145,BRITT,KATIE BOYD,,,,S,AL,00,,,,,,,,
SB23,C00183962,SB23.8859,,,CCM,CINDY HYDE-SMITH FOR US SENATE,,,,,,PO BOX 2930,,JACKSON,MS,39207,G2026,,2023-12-14,5000.00,,Contribution,011,C00675348,CINDY HYDE-SMITH FOR US SENATE,S8MS00261,HYDE-SMITH,CINDY,,,,S,MS,00,,,,,,,,
SB23,C00183962,SB23.8861,,,CCM,COMMITTEE TO ELECT MIKE EZELL,,,,,,P.O. BOX 1842,,GULFPORT,MS,39502,P2024,,2023-12-14,2500.00,,Contribution,011,C00776393,COMMITTEE TO ELECT MIKE EZELL,H2MS04258,EZELL,WALTER MICHAEL,,,,H,MS,04,,,,,,,,
SB23,C00183962,SB23.8856,,,CCM,COTTON FOR CONGRESS,,,,,,PO BOX 379,,DARDANELLE,AR,72834,P2028,,2023-12-14,5000.00,,Contribution,011,C00499988,COTTON FOR CONGRESS,H2AR04083,COTTON,THOMAS,,,,H,AR,04,,,,,,,,
SB23,C00183962,SB23.8853,,,CCM,DALE STRONG FOR CONGRESS,,,,,,P.O. BOX 18502,,HUNTSVILLE,AL,35804,P2024,,2023-12-14,2500.00,,Contribution,011,C00774281,DALE STRONG FOR CONGRESS,H2AL05102,STRONG,DALE WHITNEY,,,,H,AL,05,,,,,,,,
SB23,C00183962,SB23.8872,,,CCM,DAVID SCOTT FOR CONGRESS,,,,,,PO BOX 960821,,RIVERDALE,GA,30296,P2024,,2023-12-14,2500.00,,Contribution,011,C00369801,DAVID SCOTT FOR CONGRESS,H2GA13012,SCOTT,DAVID ALBERT,,,,H,GA,13,,,,,,,,
SB23,C00183962,SB23.8870,,,CCM,DREW FERGUSON FOR CONGRESS INC.,,,,,,PO BOX 71067,,NEWNAN,GA,30271,P2024,,2023-12-14,2500.00,,Contribution,011,C00607838,DREW FERGUSON FOR CONGRESS INC.,H0GA10269,FERGUSON,ANDREW,,,,H,GA,10,,,,,,,,
SB23,C00183962,SB23.8857,,,CCM,FRENCH HILL FOR ARKANSAS,,,,,,PO BOX 7841,,LITTLE ROCK,AR,72217,P2024,,2023-12-14,2500.00,,Contribution,011,,FRENCH HILL FOR ARKANSAS,,HILL,FRENCH,,,,,AR,,,,,,,,,
SB23,C00183962,SB23.8860,,,CCM,FRIENDS OF BENNIE THOMPSON,,,,,,PO BOX 100,,BOLTON,MS,39041,P2024,,2023-12-14,2500.00,,Contribution,011,C00279851,FRIENDS OF BENNIE THOMPSON,H4MS02068,THOMPSON,BENNIE G.,,,,H,MS,02,,,,,,,,
SB23,C00183962,SB23.8858,,,CCM,JOHN KENNEDY FOR US,,,,,,3337 N HULLEN ST,STE 301,METAIRIE,LA,70002,P2028,,2023-12-14,5000.00,,Contribution,011,C00608398,JOHN KENNEDY FOR US,S4LA00065,KENNEDY,JOHN NEELY,,,,S,LA,00,,,,,,,,
SB23,C00183962,SB23.8832,,,PAC,KELLY FOR CONGRESS,,,,,,P.O. BOX 7092,,TUPELO,MS,38802,P2024,,2023-08-23,5000.00,,Contribution,011,,,,KELLY,TRENT,,,,,MS,01,,,,,,,,
SB23,C00183962,SB23.8871,,,CCM,LOUDERMILK FOR CONGRESS,,,,,,PO BOX 447,,CASSVILLE,GA,30123,P2024,,2023-12-14,2500.00,,Contribution,011,C00543892,LOUDERMILK FOR CONGRESS,H4GA11061,LOUDERMILK,BARRY,,,,H,GA,11,,,,,,,,
SB23,C00183962,SB23.8874,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,P2024,,2023-12-26,2500.00,,Contribution,011,C00608695,MIKE JOHNSON FOR LOUISIANA,H6LA04138,JOHNSON,JAMES MICHAEL,,,,H,LA,04,,,,,,,,
SB23,C00183962,SB23.8864,,,PAC,MS POLITICAL LEADERSHIP COMMITTEE,,,,,,P.O. BOX 949,,TUPELO,MS,38802,P2024,,2023-12-27,2500.00,,PAC Contribution,011,,MS POLITICAL LEADERSHIP COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00183962,SB23.8837,,,CCM,PETE SESSIONS FOR CONGRESS,,,,,,PO BOX 7754,,WACO,TX,76714,P2024,,2023-10-23,2500.00,,Contribution,011,C00303305,PETE SESSIONS FOR CONGRESS,H2TX03126,SESSIONS,PETE,,,,H,TX,17,,,,,,,,
SB23,C00183962,SB23.8854,,,CCM,ROBERT ADERHOLT FOR CONGRESS,,,,,,P. O. BOX 1158,,HALEYVILLE,AL,35565,P2024,,2023-12-14,2500.00,,Contribution,011,C00313247,ROBERT ADERHOLT FOR CONGRESS,H6AL04098,ADERHOLT,ROBERT B. REP.,,,,H,AL,04,,,,,,,,
SB23,C00183962,SB23.8862,,,PAC,"TEXANS FOR SENATOR JOHN CORNYN, INC",,,,,,P.O. BOX 13026,,AUSTIN,TX,78711,P2026,,2023-12-14,5000.00,,Contribution,011,,,,CORNYN,JOHN,,,,S,TX,,,,,,,,,
SB23,C00183962,SB23.8855,,,CAN,,TUBERVILLE FOR SENATE,INC.,,,,PO BOX 3071,,AUBURN,AL,36831,P2026,,2023-12-14,5000.00,,Contribution,011,,,S0AL00230,TUBERVILLE,THOMAS H,,,,S,AL,00,,,,,,,,
