form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00000729,30332487,,,ORG,2023 SENATORS CLASSIC COMMITTEE,,,,,,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314,P2024,,2023-06-08,17500.00,0.00,Contributions to Federal Candidates,011,C00837070,2023 SENATORS CLASSIC COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00000729,30332412,,,CCM,Aaron Bean for Congress,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,P2024,,2023-03-31,2000.00,0.00,Contribution to Federal Candidate,011,C00816983,Aaron Bean for Congress,H2FL04211,Bean,Aaron,,Rep.,,H,FL,04,,,,,,,,
SB23,C00000729,30332490,,,CCM,AARON BEAN FOR CONGRESS,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,P2024,,2023-06-23,1000.00,0.00,Contribution to Federal Candidate,011,C00816983,AARON BEAN FOR CONGRESS,H2FL04211,Bean,Aaron,,Rep.,,H,FL,04,,,,,,,,
SB23,C00000729,30332532,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO BOX 230985,,TIGARD,OR,97281,P2024,,2023-06-29,1000.00,0.00,Contribution to Federal Candidate,011,C00793703,ANDREA SALINAS FOR OREGON,H2OR06066,Salinas,Andrea,,Rep.,,H,OR,06,,,,,,,,
SB23,C00000729,30332515,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,P.O. BOX 22116,,EAGAN,MN,55122,P2024,,2023-06-29,1000.00,0.00,Contribution to Federal Candidate,011,C00575209,ANGIE CRAIG FOR CONGRESS,,Craig,Angie,,Rep.,,H,MN,02,,,,,,,,
SB23,C00000729,30332499,,,CCM,ANNA ESHOO FOR CONGRESS,,,,,,"555 CAPITOL MALL, SUITE 400",,SACRAMENTO,CA,95814,P2024,,2023-06-23,2000.00,0.00,Contribution to Federal Candidate,011,C00258475,ANNA ESHOO FOR CONGRESS,H8CA12098,Eshoo,Anna,,Rep.,,H,CA,16,,,,,,,,
SB23,C00000729,30332423,,,CCM,Ann Wagner for Congress,,,,,,PO BOX 50,,BALLWIN,MO,63022,P2024,,2023-03-31,5000.00,0.00,Contribution to Federal Candidate,011,C00495846,Ann Wagner for Congress,H2MO02102,Wagner,Ann,,Rep.,,H,MO,02,,,,,,,,
SB23,C00000729,30332519,,,CCM,ARMSTRONG FOR CONGRESS,,,,,,1515 BURNT BOAT DRIVE,BOX 112,BISMARCK,ND,58503,P2024,,2023-06-29,1000.00,0.00,Contribution to Federal Candidate,011,C00670547,ARMSTRONG FOR CONGRESS,H8ND00096,Armstrong,Kelly,,Rep.,,H,ND,00,,,,,,,,
SB23,C00000729,30332414,,,CCM,Banks for Senate,,,,,,PO BOX 11431,,FORT WAYNE,IN,468581431,P2024,,2023-03-31,5000.00,0.00,Contribution to Federal Candidate,011,C00577999,Banks for Senate,H6IN03229,Banks,Jim,,Rep.,,H,IN,03,,,,,,,,
SB23,C00000729,30332405,,,CCM,Bera for Congress,,,,,,PO BOX 582496,,ELK GROVE,CA,95758,P2024,,2023-03-31,1000.00,0.00,Contribution to Federal Candidate,011,C00461061,Bera for Congress,H0CA03078,Bera,Ami,,Rep.,,H,CA,06,,,,,,,,
SB23,C00000729,30332424,,,CCM,Bilirakis for Congress,,,,,,PO BOX 606,,TARPON SPRINGS,FL,346880606,P2024,,2023-03-31,2500.00,0.00,Contribution to Federal Candidate,011,C00408534,Bilirakis for Congress,H6FL09070,Bilirakis,Gus,,Rep.,,H,FL,12,,,,,,,,
SB23,C00000729,30332491,,,CCM,BILIRAKIS FOR CONGRESS,,,,,,PO BOX 606,,TARPON SPRINGS,FL,346880606,P2024,,2023-06-23,2500.00,0.00,Contribution to Federal Candidate,011,C00408534,BILIRAKIS FOR CONGRESS,H6FL09070,Bilirakis,Gus,,Rep.,,H,FL,12,,,,,,,,
SB23,C00000729,30332543,,,PAC,BLUE DOG POLITICAL ACTION COMMITTEE,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,O2023,,2023-06-29,5000.00,0.00,2023 Sponsorship Contribution,011,C00305318,BLUE DOG POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00000729,30332525,,,CCM,BONNIE WATSON COLEMAN FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,P2024,,2023-06-29,1000.00,0.00,Contribution to Federal Candidate,011,C00558437,BONNIE WATSON COLEMAN FOR CONGRESS,H4NJ12149,Watson Coleman,Bonnie,,Rep.,,H,NJ,12,,,,,,,,
SB23,C00000729,30332407,,,CCM,Brian Fitzpatrick for All of Us,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-03-31,5000.00,0.00,Contribution to Federal Candidate,011,C00607416,Brian Fitzpatrick for All of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,
SB23,C00000729,30332494,,,PAC,BUCKEYE LIBERTY POLITICAL ACTION COMMITTEE,,,,,,PO BOX 183,,HUDSON,WI,54016,O2023,,2023-06-29,5000.00,0.00,Contribution to Federal Leadership PAC,011,C00693796,BUCKEYE LIBERTY POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00000729,30332311,,,PAC,BUILDING RENEWAL IN AMERICA NOW PAC,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA ,VA,22314,O,2023,2023-01-31,5000.00,0.00,Contribution to Federal Leadership PAC,011,C00589994,BUILDING RENEWAL IN AMERICA NOW PAC,,,,,,,,,,,,,,,,,
SB23,C00000729,30332413,,,CCM,Carey for Congress,,,,,,PO BOX 16032,,COLUMBUS,OH,43216,P2024,,2023-03-31,1000.00,0.00,Contribution to Federal Candidate,011,C00779603,Carey for Congress,H2OH15228,Carey,Mike,,Rep.,,H,OH,15,,,,,,,,
SB23,C00000729,30332418,,,CCM,Cathy McMorris Rodgers for Congres,,,,,,BOX 137,,SPOKANE,WA,992100137,P2024,,2023-03-31,2500.00,0.00,Contribution to Federal Candidate,011,C00390476,Cathy McMorris Rodgers for Congres,H4WA05077,McMorris Rodgers,Cathy,,Rep.,,H,WA,05,,,,,,,,
SB23,C00000729,30332527,,,CCM,CLAUDIA TENNEY FOR CONGRESS,,,,,,PO BOX 244,,CLINTON,NY,13323,P2024,,2023-06-23,1000.00,0.00,Contribution to Federal Candidate,011,C00632828,CLAUDIA TENNEY FOR CONGRESS,H4NY22051,Tenney,Claudia,,Rep.,,H,NY,24,,,,,,,,
SB23,C00000729,30332512,,,PAC,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,,,,,,PO BOX 80505,,BATON ROUGE,LA,70898,O2023,,2023-06-29,2500.00,0.00,Contribution to Federal Leadership PAC,011,C00480228,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,,,,,,,,,,,,,,,,,
SB23,C00000729,30332540,,,CCM,CURTIS FOR CONGRESS,,,,,,420 EAST SOUTH TEMPLE,STE 390,SALT LAKE CITY,UT,84111,P2024,,2023-06-29,1000.00,0.00,Contribution to Federal Candidate,011,C00647339,CURTIS FOR CONGRESS,H8UT03238,Curtis,John,,Rep.,,H,UT,03,,,,,,,,
SB23,C00000729,30332518,,,ORG,DAKOTA-WILD AND WONDERFUL 2023 COMMITTEE,,,,,,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314,O2023,,2023-06-30,1000.00,0.00,Contribution to Federal Leadership PAC,011,C00838235,DAKOTA-WILD AND WONDERFUL 2023 COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00000729,30332506,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO BOX 421349,,KISSIMMEE,FL,34742,P2024,,2023-06-23,1000.00,0.00,Contribution to Federal Candidate,011,C00581074,DARREN SOTO FOR CONGRESS,H6FL09179,Soto,Darren,,Rep.,,H,FL,09,,,,,,,,
SB23,C00000729,30332304,,,PAC,DCCC,,,,,,"430 SOUTH CAPITOL STREET, SE",2ND FLOOR,WASHINGTON,DC,200034024,O,2023,2023-02-06,15000.00,0.00,Contribution to National Party Committee,011,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00000729,30332554,,,PAC,DCCC,,,,,,"430 SOUTH CAPITOL STREET, SE",2ND FLOOR,WASHINGTON,DC,200034024,,,2023-02-06,15000.00,0.00,Contribution to the HQ account ,011,C00000935,DCCC,,,,,,,,,,,,,,,,,
